timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_3_nm,wl_4_nm,wl_5_nm,wl_6_nm,wl_7_nm,wl_8_nm,wl_9_nm,wl_10_nm,wl_11_nm,wl_12_nm,wl_13_nm,wl_14_nm,wl_15_nm,wl_16_nm,wl_17_nm,wl_18_nm,wl_19_nm,wl_20_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s,wl_3_filtered_nm,wl_3_delta_nm,wl_3_strain,wl_3_derivative_nm_per_s,wl_4_filtered_nm,wl_4_delta_nm,wl_4_strain,wl_4_derivative_nm_per_s,wl_5_filtered_nm,wl_5_delta_nm,wl_5_strain,wl_5_derivative_nm_per_s,wl_6_filtered_nm,wl_6_delta_nm,wl_6_strain,wl_6_derivative_nm_per_s,wl_7_filtered_nm,wl_7_delta_nm,wl_7_strain,wl_7_derivative_nm_per_s,wl_8_filtered_nm,wl_8_delta_nm,wl_8_strain,wl_8_derivative_nm_per_s,wl_9_filtered_nm,wl_9_delta_nm,wl_9_strain,wl_9_derivative_nm_per_s,wl_10_filtered_nm,wl_10_delta_nm,wl_10_strain,wl_10_derivative_nm_per_s,wl_11_filtered_nm,wl_11_delta_nm,wl_11_strain,wl_11_derivative_nm_per_s,wl_12_filtered_nm,wl_12_delta_nm,wl_12_strain,wl_12_derivative_nm_per_s,wl_13_filtered_nm,wl_13_delta_nm,wl_13_strain,wl_13_derivative_nm_per_s,wl_14_filtered_nm,wl_14_delta_nm,wl_14_strain,wl_14_derivative_nm_per_s,wl_15_filtered_nm,wl_15_delta_nm,wl_15_strain,wl_15_derivative_nm_per_s,wl_16_filtered_nm,wl_16_delta_nm,wl_16_strain,wl_16_derivative_nm_per_s,wl_17_filtered_nm,wl_17_delta_nm,wl_17_strain,wl_17_derivative_nm_per_s,wl_18_filtered_nm,wl_18_delta_nm,wl_18_strain,wl_18_derivative_nm_per_s,wl_19_filtered_nm,wl_19_delta_nm,wl_19_strain,wl_19_derivative_nm_per_s,wl_20_filtered_nm,wl_20_delta_nm,wl_20_strain,wl_20_derivative_nm_per_s
2025-09-08T08:05:59Z,936.0,936.6666666666666,470,1586.84896,1554.74093,,,,,,,,,,,,,,,,,,,1586.84896,32.08574999999996,0.02645777611568058,-0.009539999999418569,1554.7714700000001,-30.21784999999977,-0.024442330837492986,-0.2680199999995807,1576.02241,-7.767655000000104,-0.006287785402468845,-19.95623338236838,1574.47108,-7.832650000000058,-0.006346353600745824,-20.974811029427194,1555.01989,-23.899399999999787,-0.019405840820562868,-61.38970544122154,,,,-0.06678500000001986,,,,-0.1022124999999783,,,,5.447749999998493,,,,2.518229423076182,,,,2.3143049999993153,,,,2.0840064406773777,,,,0.8248977551018104,,,,0.0,,,,8.881784197001252e-16,,,,-2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:05:59Z,936.0,936.7777777777778,471,1586.84928,1554.74169,,,,,,,,,,,,,,,,,,,1586.84716,32.08394999999996,0.02645629184316059,-144.47074500010714,1554.74169,-30.247629999999845,-0.024466419004332864,-0.1357200000009584,,,,0.4451082352939508,,,,0.0008629411764644601,,,,0.005114117647025296,,,,-0.06678500000001986,,,,-0.10221249999997828,,,,5.447749999998507,,,,2.518229423076182,,,,2.3143049999993224,,,,2.0840064406773777,,,,0.8248977551018086,,,,0.0,,,,-8.881784197001252e-16,,,,2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:05:59Z,936.0,936.8888888888889,472,1554.74435,,,,,,,,,,,,,,,,,,,,1554.74435,-0.01886000000013155,-1.555187762621154e-05,-144.47209500003294,1554.7413099999999,-30.248010000000022,-0.02446672637516575,0.0,,,,0.4451082352941782,,,,0.0008629411764573547,,,,0.005114117647039507,,,,-0.06678500000005361,,,,-0.10221250000003061,,,,5.447750000001278,,,,2.5182294230774716,,,,2.314305000000509,,,,2.084006440678447,,,,0.8248977551022332,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:05:59Z,937.0,937.0,473,1554.74196,,,,,,,,,,,,,,,,,,,,1554.74225,-0.020960000000059154,-1.7283528899471905e-05,-0.009426315789169776,1554.74169,-30.247629999999845,-0.024466419004332864,4.657042750423159,,,,0.47113795665629965,,,,0.0009134055727457735,,,,0.005413188854475948,,,,-0.07069055555559522,,,,-0.10818983918129044,,,,5.766331871344875,,,,2.665494301619308,,,,2.44964447368411,,,,2.2058781623549635,,,,0.8731373899033059,,,,8.881784197001252e-16,,,,1.7763568394002505e-15,,,,4.440892098500626e-16,,,,0.0,,,,8.881784197001252e-16,,,,-7.105427357601002e-15,,,,0.0,,,,0.0
2025-09-08T08:05:59Z,937.0,937.1,474,1554.74204,,,,,,,,,,,,,,,,,,,,1554.74216,-0.0210500000000593,-1.7357742525471458e-05,-0.00045000000000063045,,,,8.8453032258044,,,,0.4945647058821976,,,,0.0009588235294017977,,,,0.00568235294113606,,,,-0.07420555555558117,,,,-0.11356944444442679,,,,6.053055555554224,,,,2.7980326923070287,,,,2.5714499999993947,,,,2.3155627118638833,,,,0.9165530612242758,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:05:59Z,937.0,937.2,475,1554.74225,,,,,,,,,,,,,,,,,,,,1554.74216,-0.0210500000000593,-1.7357742525471458e-05,4.99999998738454e-05,,,,8.845303225809431,,,,0.4945647058824889,,,,0.0009588235293946923,,,,0.0056823529411502705,,,,-0.07420555555562203,,,,-0.1135694444444913,,,,6.053055555557663,,,,2.7980326923086203,,,,2.5714500000008584,,,,2.3155627118652014,,,,0.9165530612247981,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0
2025-09-08T08:06:00Z,937.0,937.3,476,1554.74216,,,,,,,,,,,,,,,,,,,,1554.74217,-0.021040000000084547,-1.7349496567047893e-05,0.0004500000000004917,,,,8.845303225809431,,,,0.4945647058824889,,,,0.0009588235294017977,,,,0.00568235294113606,,,,-0.07420555555562469,,,,-0.11356944444449141,,,,6.053055555557663,,,,2.798032692308624,,,,2.5714500000008584,,,,2.315562711865198,,,,0.916553061224807,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0
2025-09-08T08:06:00Z,937.0,937.4,477,1554.74238,,,,,,,,,,,,,,,,,,,,1554.74225,-0.020960000000059154,-1.7283528899471905e-05,0.0,,,,8.8453032258044,,,,0.4945647058822047,,,,0.0009588235293946923,,,,0.0056823529411502705,,,,-0.07420555555558206,,,,-0.11356944444442685,,,,6.053055555554224,,,,2.798032692307025,,,,2.5714499999993947,,,,2.3155627118638904,,,,0.9165530612242847,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:00Z,937.0,937.5,478,1554.74217,,,,,,,,,,,,,,,,,,,,1554.74217,-0.021040000000084547,-1.7349496567047893e-05,-0.0004000000001268683,,,,8.8453032258044,,,,0.4945647058821976,,,,0.0009588235293946923,,,,0.00568235294113606,,,,-0.07420555555558117,,,,-0.11356944444442685,,,,6.053055555554224,,,,2.798032692307025,,,,2.5714499999993947,,,,2.3155627118638904,,,,0.9165530612242865,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:00Z,937.0,937.6,479,1554.74509,,,,,,,,,,,,,,,,,,,,1554.74217,-0.021040000000084547,-1.7349496567047893e-05,-0.000549999999748127,,,,8.8453032258044,,,,0.4945647058821976,,,,0.0009588235294017977,,,,0.005682352941121849,,,,-0.07420555555558206,,,,-0.11356944444442674,,,,6.053055555554224,,,,2.798032692307032,,,,2.5714499999993876,,,,2.3155627118638833,,,,0.9165530612242865,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:00Z,937.0,937.7,480,1554.74206,,,,,,,,,,,,,,,,,,,,1554.74206,-0.021150000000034197,-1.744020210989457e-05,-0.002100000000384211,,,,8.845303225809431,,,,0.4945647058824747,,,,0.0009588235294089031,,,,0.0056823529411502705,,,,-0.0742055555556238,,,,-0.11356944444449124,,,,6.05305555555767,,,,2.798032692308624,,,,2.5714500000008513,,,,2.315562711865198,,,,0.916553061224807,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0
2025-09-08T08:06:00Z,937.0,937.8,481,1554.74175,,,,,,,,,,,,,,,,,,,,1554.74175,-0.021460000000161017,-1.7695826821774966e-05,-0.00274999999987946,,,,8.845303225809431,,,,0.4945647058824818,,,,0.0009588235293946923,,,,0.00568235294113606,,,,-0.07420555555562292,,,,-0.11356944444449135,,,,6.053055555557663,,,,2.798032692308624,,,,2.5714500000008513,,,,2.315562711865212,,,,0.916553061224807,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0
2025-09-08T08:06:00Z,937.0,937.9,482,1554.74151,,,,,,,,,,,,,,,,,,,,1554.74151,-0.021700000000009823,-1.789372982431544e-05,-0.0021499999991187596,,,,8.8453032258044,,,,0.4945647058822047,,,,0.0009588235294017977,,,,0.00568235294113606,,,,-0.07420555555558206,,,,-0.11356944444442685,,,,6.053055555554224,,,,2.798032692307018,,,,2.5714499999993876,,,,2.315562711863876,,,,0.9165530612242776,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:00Z,938.0,938.0,483,1554.74132,,,,,,,,,,,,,,,,,,,,1554.74132,-0.021889999999984866,-1.8050403034738106e-05,-0.0009999999998682313,,,,8.426315178267885,,,,0.47113795665628544,,,,0.0009134055727315626,,,,0.005413188854433315,,,,-0.07069055555559256,,,,-0.10818983918129066,,,,5.76633187134486,,,,2.6654943016193116,,,,2.449644473684099,,,,2.2058781623549635,,,,0.8731373899032899,,,,-4.440892098500626e-16,,,,-1.7763568394002505e-15,,,,-4.440892098500626e-16,,,,0.0,,,,-8.881784197001252e-16,,,,1.0658141036401503e-14,,,,0.0,,,,0.0
2025-09-08T08:06:00Z,938.0,938.1111111111111,484,1554.7413,,,,,,,,,,,,,,,,,,,,1554.74132,-0.021889999999984866,-1.8050403034738106e-05,-9.000000079596726e-05,,,,7.9607729032275785,,,,0.4451082352941853,,,,0.0008629411764573547,,,,0.005114117647039507,,,,-0.06678500000005272,,,,-0.10221250000003068,,,,5.447750000001278,,,,2.5182294230774716,,,,2.3143050000005054,,,,2.0840064406784506,,,,0.8248977551022332,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:00Z,938.0,938.2222222222222,485,1554.74125,,,,,,,,,,,,,,,,,,,,1554.7413,-0.021910000000161745,-1.806689495177272e-05,-0.00031500000022764707,,,,7.960772903223514,,,,0.4451082352939544,,,,0.0008629411764573547,,,,0.005114117647025296,,,,-0.06678500000001986,,,,-0.10221249999997839,,,,5.447749999998493,,,,2.5182294230761855,,,,2.3143049999993224,,,,2.084006440677385,,,,0.8248977551018122,,,,0.0,,,,8.881784197001252e-16,,,,-2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:01Z,938.0,938.3333333333334,486,1554.74136,,,,,,,,,,,,,,,,,,,,1554.74125,-0.021960000000035507,-1.8108124743890534e-05,-0.0003599999990908792,,,,7.9607729032235,,,,0.4451082352939544,,,,0.0008629411764573547,,,,0.005114117647025296,,,,-0.06678500000001986,,,,-0.10221249999997839,,,,5.447749999998493,,,,2.5182294230761855,,,,2.3143049999993224,,,,2.084006440677385,,,,0.8248977551018104,,,,0.0,,,,-8.881784197001252e-16,,,,2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:01Z,938.0,938.4444444444445,487,1554.74115,,,,,,,,,,,,,,,,,,,,1554.74122,-0.021989999999959764,-1.813286261916122e-05,-0.00013499999965918552,,,,7.9607729032275785,,,,0.44510823529418175,,,,0.0008629411764573547,,,,0.005114117647025296,,,,-0.06678500000005272,,,,-0.10221250000003057,,,,5.447750000001278,,,,2.5182294230774716,,,,2.3143050000004983,,,,2.0840064406784364,,,,0.8248977551022323,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:01Z,938.0,938.5555555555555,488,1554.74119,,,,,,,,,,,,,,,,,,,,1554.74122,-0.021989999999959764,-1.813286261916122e-05,0.0,,,,7.9607729032275785,,,,0.44510823529418175,,,,0.0008629411764644601,,,,0.005114117647025296,,,,-0.06678500000005361,,,,-0.10221250000003057,,,,5.447750000001278,,,,2.5182294230774644,,,,2.3143050000004983,,,,2.0840064406784435,,,,0.8248977551022323,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:01Z,938.0,938.6666666666666,489,1554.74122,,,,,,,,,,,,,,,,,,,,1554.74122,-0.021989999999959764,-1.813286261916122e-05,-1.3877787807814457e-17,,,,7.960772903223514,,,,0.4451082352939615,,,,0.0008629411764502493,,,,0.005114117647025296,,,,-0.06678500000002074,,,,-0.10221249999997828,,,,5.447749999998489,,,,2.5182294230761855,,,,2.3143049999993224,,,,2.084006440677385,,,,0.8248977551018024,,,,0.0,,,,8.881784197001252e-16,,,,-2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:01Z,938.0,938.7777777777778,490,1554.74325,,,,,,,,,,,,,,,,,,,,1554.74122,-0.021989999999959764,-1.813286261916122e-05,1.3877787807814457e-17,,,,7.9607729032235,,,,0.4451082352939544,,,,0.0008629411764573547,,,,0.005114117647025296,,,,-0.06678500000001897,,,,-0.10221249999997828,,,,5.447749999998496,,,,2.5182294230761855,,,,2.314304999999326,,,,2.084006440677385,,,,0.8248977551018033,,,,0.0,,,,-8.881784197001252e-16,,,,2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:01Z,938.0,938.8888888888889,491,1554.74331,,,,,,,,,,,,,,,,,,,,1554.74122,-0.021989999999959764,-1.813286261916122e-05,-0.00027000000034156646,,,,7.960772903227571,,,,0.44510823529418175,,,,0.0008629411764573547,,,,0.005114117647039507,,,,-0.0667850000000545,,,,-0.10221250000003068,,,,5.447750000001282,,,,2.5182294230774644,,,,2.3143050000005054,,,,2.0840064406784435,,,,0.8248977551022323,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:01Z,939.0,939.0,492,1554.74116,,,,,,,,,,,,,,,,,,,,1554.74116,-0.022050000000035652,-1.8182338369890084e-05,-0.000990000000570257,,,,7.960772903227571,,,,0.44510823529418886,,,,0.0008629411764573547,,,,0.005114117647025296,,,,-0.06678500000005361,,,,-0.10221250000003068,,,,5.447750000001278,,,,2.5182294230774644,,,,2.3143050000005054,,,,2.0840064406784364,,,,0.8248977551022323,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:01Z,939.0,939.1111111111111,493,1554.741,,,,,,,,,,,,,,,,,,,,1554.741,-0.02221000000008644,-1.831427370504206e-05,-0.0007650000001150903,,,,7.960772903227586,,,,0.4451082352941853,,,,0.0008629411764644601,,,,0.005114117647025296,,,,-0.06678500000005272,,,,-0.10221250000003046,,,,5.447750000001282,,,,2.5182294230774716,,,,2.3143050000005054,,,,2.0840064406784435,,,,0.8248977551022323,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:01Z,939.0,939.2222222222222,494,1554.74099,,,,,,,,,,,,,,,,,,,,1554.74099,-0.02222000000006119,-1.8322519663465625e-05,-0.0003150000002275638,,,,7.960772903223507,,,,0.4451082352939544,,,,0.0008629411764573547,,,,0.005114117647025296,,,,-0.06678500000001986,,,,-0.10221249999997828,,,,5.447749999998493,,,,2.5182294230761855,,,,2.3143049999993224,,,,2.084006440677385,,,,0.8248977551018104,,,,0.0,,,,8.881784197001252e-16,,,,-2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:02Z,939.0,939.3333333333334,495,1554.74093,,,,,,,,,,,,,,,,,,,,1554.74093,-0.02228000000013708,-1.837199541419449e-05,-0.0006300000004556827,,,,7.960772903223507,,,,0.4451082352939544,,,,0.0008629411764573547,,,,0.005114117647011085,,,,-0.06678500000001897,,,,-0.1022124999999785,,,,5.447749999998495,,,,2.5182294230761855,,,,2.3143049999993224,,,,2.0840064406773777,,,,0.8248977551018095,,,,0.0,,,,-8.881784197001252e-16,,,,2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:02Z,939.0,939.4444444444445,496,1554.74084,,,,,,,,,,,,,,,,,,,,1554.74085,-0.022360000000162472,-1.8437963081770478e-05,-0.0004050000000007381,,,,7.9607729032275785,,,,0.44510823529418175,,,,0.0008629411764573547,,,,0.005114117647011085,,,,-0.06678500000005272,,,,-0.10221250000003068,,,,5.44775000000128,,,,2.5182294230774644,,,,2.3143050000005054,,,,2.0840064406784506,,,,0.8248977551022323,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:02Z,939.0,939.5555555555555,497,1554.74085,,,,,,,,,,,,,,,,,,,,1554.74084,-0.022370000000137225,-1.8446209040194042e-05,-4.499999988638592e-05,,,,7.9607729032275785,,,,0.44510823529418175,,,,0.0008629411764573547,,,,0.005114117647039507,,,,-0.06678500000005361,,,,-0.10221250000003068,,,,5.44775000000128,,,,2.5182294230774644,,,,2.314305000000507,,,,2.0840064406784364,,,,0.8248977551022247,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:02Z,939.0,939.6666666666666,498,1554.74069,,,,,,,,,,,,,,,,,,,,1554.74084,-0.022370000000137225,-1.8446209040194042e-05,4.499999988631653e-05,,,,7.960772903223507,,,,0.4451082352939544,,,,0.0008629411764573547,,,,0.005114117647025296,,,,-0.06678500000001897,,,,-0.10221249999997828,,,,5.447749999998495,,,,2.5182294230761926,,,,2.314304999999319,,,,2.0840064406773777,,,,0.8248977551018024,,,,0.0,,,,8.881784197001252e-16,,,,-2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:02Z,939.0,939.7777777777778,499,1554.7407,,,,,,,,,,,,,,,,,,,,1554.74085,-0.022360000000162472,-1.8437963081770478e-05,0.008775000000361646,,,,7.960772903223507,,,,0.44510823529395793,,,,0.0008629411764573547,,,,0.005114117647025296,,,,-0.06678500000001897,,,,-0.1022124999999785,,,,5.447749999998493,,,,2.5182294230761926,,,,2.3143049999993224,,,,2.084006440677385,,,,0.8248977551018104,,,,0.0,,,,-8.881784197001252e-16,,,,2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:02Z,939.0,939.8888888888889,500,1554.7428,,,,,,,,,,,,,,,,,,,,1554.74279,-0.02042000000005828,-1.6838247143474597e-05,0.008730000000470847,,,,7.960772903227582,,,,0.44510823529418175,,,,0.0008629411764573547,,,,0.005114117647025296,,,,-0.06678500000005361,,,,-0.10221250000003068,,,,5.447750000001281,,,,2.5182294230774716,,,,2.3143050000005054,,,,2.0840064406784506,,,,0.8248977551022327,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:02Z,940.0,940.0,501,1554.7428,,,,,,,,,,,,,,,,,,,,1554.74279,-0.02042000000005828,-1.6838247143474597e-05,0.0,,,,7.544523339659417,,,,0.42183460207614587,,,,0.0008178200691872917,,,,0.004846712802745401,,,,-0.06329297385625399,,,,-0.09686805555557498,,,,5.162900326798115,,,,2.3865572963803814,,,,2.193295588235568,,,,1.9750387836493317,,,,0.7817658463386434,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,4.440892098500626e-16,,,,-3.552713678800501e-15,,,,0.0,,,,0.0
2025-09-08T08:06:02Z,940.0,940.125,502,1554.74279,,,,,,,,,,,,,,,,,,,,1554.74279,-0.02042000000005828,-1.6838247143474597e-05,-7.999999979801942e-05,,,,7.076242580645129,,,,0.39565176470584973,,,,0.0007670588235164644,,,,0.004545882352914532,,,,-0.059364444444478526,,,,-0.09085555555556213,,,,4.842444444444482,,,,2.2384261538461274,,,,2.057159999999975,,,,1.8524501694915259,,,,0.7332424489795955,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:03Z,940.0,940.25,503,1554.74277,,,,,,,,,,,,,,,,,,,,1554.74277,-0.020440000000007785,-1.6854739060321722e-05,-7.999999979801942e-05,,,,7.076242580645129,,,,0.39565176470584973,,,,0.0007670588235200171,,,,0.004545882352914532,,,,-0.059364444444478526,,,,-0.09085555555556213,,,,4.842444444444482,,,,2.2384261538461345,,,,2.057159999999975,,,,1.8524501694915259,,,,0.7332424489795955,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:03Z,940.0,940.375,504,1554.74275,,,,,,,,,,,,,,,,,,,,1554.74277,-0.020440000000007785,-1.6854739060321722e-05,0.0,1582.16213,-2.8271899999999732,-0.0022868309069126913,9.800101290322786,1577.70393,-6.08613500000024,-0.004926623390258157,12.919985882353185,1574.47434,-7.829390000000103,-0.006343712206998095,15.41380352941162,1555.03921,-23.880079999999907,-0.019390153362105714,51.29125294117672,,,,-0.05936444444447897,,,,-0.09085555555556213,,,,4.842444444444482,,,,2.2384261538461274,,,,2.057159999999982,,,,1.852450169491533,,,,0.7332424489795955,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-08T08:06:03Z,940.0,940.5,505,1554.74019,,,,,,,,,,,,,,,,,,,,1554.74277,-0.020440000000007785,-1.6854739060321722e-05,128.4442399999998,1583.727625,-1.2616949999999179,-0.0010205480074197517,12.284880000000157,1580.88447,-2.905595000000176,-0.002352030030490196,24.352319999999963,1578.327695,-3.976035000000138,-0.0032215564386181067,30.82683999999972,1567.861455,-11.05783499999984,-0.008978743643357056,95.53351999999995,1578.93042,0.9612349999999878,0.0007809737831493513,-1.956422222222121,1577.5597,-0.408909999999878,-0.00033222688108062765,-1.1944877777784264,1576.96377,2.6225449999999455,0.002135647041502778,-2.8233377777778514,1575.74329,14.582629999999881,0.011975500002145412,-38.922666923076704,1575.74329,-1.5235100000002149,-0.0012383560908770944,1.028579999999991,1574.34086,13.347700000000032,0.010962530993688619,0.9262250847457665,1574.34086,-0.13998000000015054,-0.00011398140510984651,0.3666212244897977,1573.72368,-0.8971400000000358,-0.0007304485451802504,0.0,1572.49238,-1.5638000000001284,-0.0012736977373145344,0.0,1572.49238,-0.27145000000018626,-0.00022127468465056146,0.0,1571.86311,0.0,0.0,0.0,1571.25309,-0.7526800000000549,-0.0006138491202703596,0.0,1568.7659,6.865280000000212,0.005635211941743962,0.0,1568.7659,0.0,0.0,0.0,1555.31754,0.0,0.0,0.0
2025-09-08T08:06:03Z,940.0,940.625,506,1586.85383,1582.16213,1577.70393,1574.47434,1555.03921,,,,,,,,,,,,,,,,1586.85383,32.090619999999944,0.02646179189744298,129.73091999999997,1585.23335,0.24403000000006614,0.00019738869556487558,5.53975999999966,1583.79201,0.0019449999997505074,1.5744446176140655e-06,12.176159999999982,1582.18105,-0.1226800000001731,-9.940067023811742e-05,15.662860000000364,1578.92259,0.003300000000081127,2.679534829720929e-06,47.520980000000236,1578.448735,0.47955000000001746,0.0003896195807573484,-3.853479999999763,1577.2724349999999,-0.6961750000000393,-0.0005656209164275464,-1.1490600000006452,1575.65263,1.3114049999999224,0.001067931420990619,-5.244560000000092,1565.73282,4.57215999999994,0.003754734371633162,-40.041879999999765,1575.74329,-1.5235100000002149,-0.0012383560908770944,0.0,1574.34086,13.347700000000032,0.010962530993688619,0.0,1574.34086,-0.13998000000015054,-0.00011398140510984651,0.0,1573.72368,-0.8971400000000358,-0.0007304485451802504,0.0,1572.49238,-1.5638000000001284,-0.0012736977373145344,0.0,1572.49238,-0.27145000000018626,-0.00022127468465056146,0.0,1571.86311,0.0,0.0,0.0,1571.25309,-0.7526800000000549,-0.0006138491202703596,0.0,1568.7659,6.865280000000212,0.005635211941743962,0.0,1568.7659,0.0,0.0,0.0,1555.31754,0.0,0.0,0.0
2025-09-08T08:06:03Z,940.0,940.75,507,1587.82787,1585.29312,1584.06501,1582.18105,1580.6837,1578.93042,1577.5597,1576.96377,1575.74329,1575.74329,1574.34086,1574.34086,1573.72368,1572.49238,1572.49238,1571.86311,1571.25309,1568.7659,1568.7659,1555.31754,1587.1755,32.412289999999985,0.026727039642723424,1.2866800000001604,1585.112565,0.12324499999999716,9.968925863576584e-05,-0.9662799999996423,1583.92851,0.13844499999981963,0.0001120688869476893,0.5460000000002765,1582.24341,-0.060320000000047,-4.887388676849898e-05,0.24944000000050437,1579.7417,0.8224100000002181,0.0006677806785627875,3.276440000000548,1577.96705,-0.0021349999999529246,-1.7346216346545032e-06,-1.9267399999998815,1577.2724349999999,-0.6961750000000393,-0.0005656209164275464,0.0,1575.65263,1.3114049999999224,0.001067931420990619,0.0,1565.73282,4.57215999999994,0.003754734371633162,0.0,1575.74329,-1.5235100000002149,-0.0012383560908770944,0.0,1574.34086,13.347700000000032,0.010962530993688619,0.0,1574.34086,-0.13998000000015054,-0.00011398140510984651,0.0,1573.72368,-0.8971400000000358,-0.0007304485451802504,0.0,1572.49238,-1.5638000000001284,-0.0012736977373145344,0.0,1572.49238,-0.27145000000018626,-0.00022127468465056146,0.0,1571.86311,0.0,0.0,0.0,1571.25309,-0.7526800000000549,-0.0006138491202703596,0.0,1568.7659,6.865280000000212,0.005635211941743962,0.0,1568.7659,0.0,0.0,0.0,1555.31754,0.0,0.0,0.0
