timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_3_nm,wl_4_nm,wl_5_nm,wl_6_nm,wl_7_nm,wl_8_nm,wl_9_nm,wl_10_nm,wl_11_nm,wl_12_nm,wl_13_nm,wl_14_nm,wl_15_nm,wl_16_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s,wl_3_filtered_nm,wl_3_delta_nm,wl_3_strain,wl_3_derivative_nm_per_s,wl_4_filtered_nm,wl_4_delta_nm,wl_4_strain,wl_4_derivative_nm_per_s,wl_5_filtered_nm,wl_5_delta_nm,wl_5_strain,wl_5_derivative_nm_per_s,wl_6_filtered_nm,wl_6_delta_nm,wl_6_strain,wl_6_derivative_nm_per_s,wl_7_filtered_nm,wl_7_delta_nm,wl_7_strain,wl_7_derivative_nm_per_s,wl_8_filtered_nm,wl_8_delta_nm,wl_8_strain,wl_8_derivative_nm_per_s,wl_9_filtered_nm,wl_9_delta_nm,wl_9_strain,wl_9_derivative_nm_per_s,wl_10_filtered_nm,wl_10_delta_nm,wl_10_strain,wl_10_derivative_nm_per_s,wl_11_filtered_nm,wl_11_delta_nm,wl_11_strain,wl_11_derivative_nm_per_s,wl_12_filtered_nm,wl_12_delta_nm,wl_12_strain,wl_12_derivative_nm_per_s,wl_13_filtered_nm,wl_13_delta_nm,wl_13_strain,wl_13_derivative_nm_per_s,wl_14_filtered_nm,wl_14_delta_nm,wl_14_strain,wl_14_derivative_nm_per_s,wl_15_filtered_nm,wl_15_delta_nm,wl_15_strain,wl_15_derivative_nm_per_s,wl_16_filtered_nm,wl_16_delta_nm,wl_16_strain,wl_16_derivative_nm_per_s
2025-09-03T11:46:08Z,15378.0,15378.0,0,1537.73161,,,,,,,,,,,,,,,,1537.73177,-0.0001599999998234125,-1.3339659592150819e-07,-0.0007500000015143087,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:08Z,15378.0,15378.1,1,1537.73231,,,,,,,,,,,,,,,,1537.731695,-0.00023499999997511622,-1.959262504552071e-07,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:08Z,15378.0,15378.2,2,1537.73177,,,,,,,,,,,,,,,,1537.73177,-0.0001599999998234125,-1.3339659592150819e-07,0.0008250000007651126,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:08Z,15378.0,15378.3,3,1537.73162,,,,,,,,,,,,,,,,1537.73186,-6.999999982326699e-05,-5.836101063272384e-08,1.6370802283227626e-14,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:08Z,15378.0,15378.4,4,1537.73214,,,,,,,,,,,,,,,,1537.73177,-0.0001599999998234125,-1.3339659592150819e-07,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:08Z,15378.0,15378.5,5,1537.73186,,,,,,,,,,,,,,,,1537.73186,-6.999999982326699e-05,-5.836101063272384e-08,0.00044999999999909045,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:08Z,15378.0,15378.6,6,1537.73138,,,,,,,,,,,,,,,,1537.73186,-6.999999982326699e-05,-5.836101063272384e-08,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:09Z,15378.0,15378.7,7,1537.73215,,,,,,,,,,,,,,,,1537.73186,-6.999999982326699e-05,-5.836101063272384e-08,-0.00010000000088675729,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:09Z,15378.0,15378.8,8,1537.73184,,,,,,,,,,,,,,,,1537.73184,-9.000000000014552e-05,-7.503558528878433e-08,-0.00010000000088675735,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:09Z,15378.0,15378.9,9,1537.73235,,,,,,,,,,,,,,,,1537.73184,-9.000000000014552e-05,-7.503558528878433e-08,-0.0007499999992405719,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:09Z,15379.0,15379.0,10,1537.73157,,,,,,,,,,,,,,,,1537.73169,-0.0002399999998488056,-2.0009489397704626e-07,-0.0007499999992405719,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:09Z,15379.0,15379.1,11,1537.73165,,,,,,,,,,,,,,,,1537.73169,-0.0002399999998488056,-2.0009489397704626e-07,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:09Z,15379.0,15379.2,12,1537.73169,,,,,,,,,,,,,,,,1537.73169,-0.0002399999998488056,-2.0009489397704626e-07,0.0004500000000113688,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:09Z,15379.0,15379.3,13,1537.73178,,,,,,,,,,,,,,,,1537.73178,-0.00014999999984866008,-1.2505930868826193e-07,0.0004500000000113686,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:09Z,15379.0,15379.4,14,1537.73186,,,,,,,,,,,,,,,,1537.73178,-0.00014999999984866008,-1.2505930868826193e-07,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:09Z,15379.0,15379.5,15,1537.73201,,,,,,,,,,,,,,,,1537.73178,-0.00014999999984866008,-1.2505930868826193e-07,0.00040000000012551024,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:09Z,15379.0,15379.6,16,1537.73146,,,,,,,,,,,,,,,,1537.73186,-6.999999982326699e-05,-5.836101063272384e-08,-0.0008999999999981811,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:10Z,15379.0,15379.7,17,1537.73117,,,,,,,,,,,,,,,,1537.7316,-0.0003299999998489511,-2.751304792658306e-07,-0.001300000000111868,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:10Z,15379.0,15379.8,18,1537.73186,,,,,,,,,,,,,,,,1537.7316,-0.0003299999998489511,-2.751304792658306e-07,0.001149999999355623,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:10Z,15379.0,15379.9,19,1537.7316,,,,,,,,,,,,,,,,1537.73183,-9.999999997489795e-05,-8.33728725220306e-08,0.0013000000001236914,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:10Z,15380.0,15380.0,20,1537.73183,,,,,,,,,,,,,,,,1537.73186,-6.999999982326699e-05,-5.836101063272384e-08,0.0006000000007566997,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:10Z,15380.0,15380.1,21,1537.73195,,,,,,,,,,,,,,,,1537.73195,2.000000017687853e-05,1.667457465606049e-08,0.0004499999999990905,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:10Z,15380.0,15380.2,22,1537.73232,,,,,,,,,,,,,,,,1537.73195,2.000000017687853e-05,1.667457465606049e-08,0.0,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:10Z,15380.0,15380.3,23,1537.73198,,,,,,,,,,,,,,,,1537.73195,2.000000017687853e-05,1.667457465606049e-08,-0.0006500000006243681,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:10Z,15380.0,15380.4,24,1537.73182,,,,,,,,,,,,,,,,1537.73182,-0.00010999999994965037,-9.171015975527686e-08,-0.0006500000006302799,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:10Z,15380.0,15380.5,25,1537.73177,,,,,,,,,,,,,,,,1537.73182,-0.00010999999994965037,-9.171015975527686e-08,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:10Z,15380.0,15380.6,26,1537.7317,,,,,,,,,,,,,,,,1537.73182,-0.00010999999994965037,-9.171015975527686e-08,0.00040000000012551024,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:11Z,15380.0,15380.7,27,1537.7319,,,,,,,,,,,,,,,,1537.7319,-2.999999992425728e-05,-2.501186169973879e-08,0.0016000000005311449,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:11Z,15380.0,15380.8,28,1537.73247,,,,,,,,,,,,,,,,1537.73214,0.000210000000151922,1.7508303246687542e-07,0.0012000000004092726,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:11Z,15380.0,15380.9,29,1537.73239,,,,,,,,,,,,,,,,1537.73214,0.000210000000151922,1.7508303246687542e-07,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:11Z,15381.0,15381.0,30,1537.73214,,,,,,,,,,,,,,,,1537.73214,0.000210000000151922,1.7508303246687542e-07,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:11Z,15381.0,15381.1,31,1537.73193,,,,,,,,,,,,,,,,1537.73214,0.000210000000151922,1.7508303246687542e-07,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:11Z,15381.0,15381.2,32,1537.73211,,,,,,,,,,,,,,,,1537.73214,0.000210000000151922,1.7508303246687542e-07,-0.00015000000076170197,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:11Z,15381.0,15381.3,33,1537.73231,,,,,,,,,,,,,,,,1537.73211,0.00018000000000029104,1.5007117057756866e-07,-0.00015000000076170164,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:11Z,15381.0,15381.4,34,1537.73216,,,,,,,,,,,,,,,,1537.73211,0.00018000000000029104,1.5007117057756866e-07,-0.0006999999993669917,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:11Z,15381.0,15381.5,35,1537.73197,,,,,,,,,,,,,,,,1537.73197,4.0000000126383384e-05,3.3349149122553016e-08,-0.0006999999993669917,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:11Z,15381.0,15381.6,36,1537.73193,,,,,,,,,,,,,,,,1537.73197,4.0000000126383384e-05,3.3349149122553016e-08,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:12Z,15381.0,15381.7,37,1537.73193,,,,,,,,,,,,,,,,1537.73197,4.0000000126383384e-05,3.3349149122553016e-08,0.00029999999924966686,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:12Z,15381.0,15381.8,38,1537.73246,,,,,,,,,,,,,,,,1537.73203,9.999999997489795e-05,8.33728725220306e-08,0.0002999999992496669,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:12Z,15381.0,15381.9,39,1537.73214,,,,,,,,,,,,,,,,1537.73203,9.999999997489795e-05,8.33728725220306e-08,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:12Z,15382.0,15382.0,40,1537.73203,,,,,,,,,,,,,,,,1537.73203,9.999999997489795e-05,8.33728725220306e-08,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:12Z,15382.0,15382.1,41,1537.73172,,,,,,,,,,,,,,,,1537.73203,9.999999997489795e-05,8.33728725220306e-08,-0.000899999999998181,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:12Z,15382.0,15382.2,42,1537.73185,,,,,,,,,,,,,,,,1537.73185,-8.000000002539309e-05,-6.669829805553807e-08,-0.0008999999999899956,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:12Z,15382.0,15382.3,43,1537.73235,,,,,,,,,,,,,,,,1537.73185,-8.000000002539309e-05,-6.669829805553807e-08,0.0,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:12Z,15382.0,15382.4,44,1537.73173,,,,,,,,,,,,,,,,1537.73185,-8.000000002539309e-05,-6.669829805553807e-08,0.0019000000008803908,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:12Z,15382.0,15382.5,45,1537.73223,,,,,,,,,,,,,,,,1537.73223,0.0003000000001520675,2.501186177556598e-07,0.0019000000008803908,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:12Z,15382.0,15382.6,46,1537.73173,,,,,,,,,,,,,,,,1537.73223,0.0003000000001520675,2.501186177556598e-07,0.00044999999999909045,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:13Z,15382.0,15382.7,47,1537.73232,,,,,,,,,,,,,,,,1537.73232,0.00039000000015221303,3.251542030444441e-07,0.5119500000121595,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:13Z,15382.0,15382.8,48,1537.83462,,,,,,,,,,,,,,,,1537.83462,0.10269000000016604,8.561560281450293e-05,1.7218999999966886,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:13Z,15382.0,15382.9,49,1538.0767,,,,,,,,,,,,,,,,1538.0767,0.34477000000015323,0.0002874446526664872,2.974699999988935,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:13Z,15383.0,15383.0,50,1538.42956,,,,,,,,,,,,,,,,1538.42956,0.6976300000001174,0.0005816341707215421,3.094999999988313,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:13Z,15383.0,15383.1,51,1538.6957,,,,,,,,,,,,,,,,1538.6957,0.9637700000000677,0.0008035227337073315,2.6219999999905323,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:13Z,15383.0,15383.2,52,1538.95396,,,,,,,,,,,,,,,,1538.95396,1.2220300000001316,0.0010188415143368304,2.8011500000194953,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:13Z,15383.0,15383.3,53,1539.25593,,,,,,,,,,,,,,,,1539.25593,1.5240000000001146,0.0012706025775547892,2.8519500000179203,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:13Z,15383.0,15383.4,54,1539.52435,,,,,,,,,,,,,,,,1539.52435,1.7924199999999928,0.001494392042034498,2.5856499999903537,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:13Z,15383.0,15383.5,55,1539.77306,,,,,,,,,,,,,,,,1539.77306,2.0411300000000665,0.0017017487133361524,2.385199999991263,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:13Z,15383.0,15383.6,56,1540.00139,,,,,,,,,,,,,,,,1540.00139,2.269459999999981,0.0018921139932134192,2.56534999999052,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:14Z,15383.0,15383.7,57,1540.28613,,,,,,,,,,,,,,,,1540.28613,2.554200000000037,0.0021295099104922874,2.521550000007993,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:14Z,15383.0,15383.8,58,1540.5057,,,,,,,,,,,,,,,,1540.5057,2.773770000000013,0.0023125717267348423,2.137200000012392,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:14Z,15383.0,15383.9,59,1540.71357,,,,,,,,,,,,,,,,1540.71357,2.9816399999999703,0.0024858789168898552,2.302749999991681,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:14Z,15384.0,15384.0,60,1540.96625,,,,,,,,,,,,,,,,1540.96625,3.234320000000025,0.0026965454912314495,2.2653999999917573,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:14Z,15384.0,15384.1,61,1541.16665,,,,,,,,,,,,,,,,1541.16665,3.4347199999999702,0.002863624727807493,2.1673499999918313,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:14Z,15384.0,15384.2,62,1541.39972,,,,,,,,,,,,,,,,1541.39972,3.667789999999968,0.003057941881843366,2.0760500000072746,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:14Z,15384.0,15384.3,63,1541.58186,,,,,,,,,,,,,,,,1541.58186,3.849930000000086,0.0032097972318932094,1.9037500000090617,,,,0.0,,,,0.0,,,,-7.105427357601002e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:14Z,15384.0,15384.4,64,1541.78047,,,,,,,,,,,,,,,,1541.78047,4.048540000000003,0.0033753840940507107,1.764749999993402,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:14Z,15384.0,15384.5,65,1541.93481,,,,,,,,,,,,,,,,1541.93481,4.20288000000005,0.003504061785533553,1.5818499999942794,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T11:46:14Z,15384.0,15384.6,66,1542.09684,,,,,,,,,,,,,,,,1542.09684,4.364910000000009,0.003639150850914875,1.7401999999940827,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
