timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s
2025-09-12T13:18:09Z,21372.0,21372.0,0,1537.75007,1524.81083,1537.75007,0.0005200000000513683,4.335339696457875e-07,-4.999999987358023e-05,1524.81083,0.00024999999982355803,2.1019844988655106e-07,-0.0001249999991155164
2025-09-12T13:18:09Z,21372.0,21372.2,1,1537.7501,1524.81097,1537.75006,0.0005100000000766158,4.2519677794370305e-07,-2.499999993679021e-05,1524.810805,0.0002250000000003638,1.8917860503171802e-07,-0.00012499999968395052
2025-09-12T13:18:10Z,21372.0,21372.4,2,1537.75005,1524.81078,1537.75006,0.0005100000000766158,4.2519677794370305e-07,-2.168404344971009e-19,1524.81078,0.0001999999999497959,1.681587599857106e-07,-0.0002625000001938361
2025-09-12T13:18:10Z,21372.0,21372.6,3,1537.75,1524.8107,1537.75006,0.0005100000000766158,4.2519677794370305e-07,-2.499999993656253e-05,1524.8107,0.0001199999999244028,1.0089525595319148e-07,-0.00020000000006821213
2025-09-12T13:18:10Z,21372.0,21372.8,4,1537.75006,1524.81067,1537.75005,0.0005000000001018634,4.1685958624161855e-07,0.0,1524.8107,0.0001199999999244028,1.0089525595319148e-07,0.0
2025-09-12T13:18:10Z,21373.0,21373.0,5,1537.75015,1524.81066,1537.75006,0.0005100000000766158,4.2519677794370305e-07,1.6666666624324134e-05,1524.8107,0.0001199999999244028,1.0089525595319148e-07,-1.0842021724855044e-19
2025-09-12T13:18:10Z,21373.0,21373.1,6,1537.75003,1524.8107,1537.75006,0.0005100000000766158,4.2519677794370305e-07,0.0,1524.8107,0.0001199999999244028,1.0089525595319148e-07,0.0
2025-09-12T13:18:10Z,21373.0,21373.2,7,1537.75006,1524.8107,1537.75006,0.0005100000000766158,4.2519677794370305e-07,-0.00015000000076306622,1524.8107,0.0001199999999244028,1.0089525595319148e-07,0.0
2025-09-12T13:18:10Z,21373.0,21373.3,8,1537.75006,1524.81072,1537.75003,0.0004799999999249849,4.001852026478838e-07,-0.0008999999999763533,1524.8107,0.0001199999999244028,1.0089525595319148e-07,9.999999974352248e-05
2025-09-12T13:18:10Z,21373.0,21373.4,9,1537.74982,1524.81079,1537.74988,0.0003300000000763248,2.7512732692705087e-07,-0.0009499999998517524,1524.81072,0.00013999999987390765,1.1771113191352767e-07,0.00030000000038198776
2025-09-12T13:18:10Z,21373.0,21373.5,10,1537.74988,1524.8107,1537.74984,0.0002899999999499414,2.417785599291472e-07,-0.00030000000038380684,1524.81076,0.00018000000000029104,1.5134288402537442e-07,0.00020000000063482735
2025-09-12T13:18:10Z,21373.0,21373.6,11,1537.74984,1524.81081,1537.74982,0.00027000000000043656,2.2510417652497824e-07,-0.00019999999949432104,1524.81076,0.00018000000000029104,1.5134288402537442e-07,0.0
2025-09-12T13:18:11Z,21373.0,21373.7,12,1537.74971,1524.81076,1537.7498,0.0002500000000509317,2.0842979312080928e-07,-9.999999974352226e-05,1524.81076,0.00018000000000029104,1.5134288402537442e-07,0.0
