timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_3_nm,wl_4_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s,wl_3_filtered_nm,wl_3_delta_nm,wl_3_strain,wl_3_derivative_nm_per_s,wl_4_filtered_nm,wl_4_delta_nm,wl_4_strain,wl_4_derivative_nm_per_s
2025-08-12T09:29:36Z,8738.0,8738.0,0,1555.00257,1537.93514,1524.91284,,1554.99835,-6.999999982326699e-05,-5.771297794438207e-08,0.0023750000002478373,1537.9399,-0.006499999999959982,-5.41848099080828e-06,0.009799999999095962,1524.91327,-0.000739999999950669,-6.221452110960039e-07,0.0004999999998726708,,,,0.0
2025-08-12T09:29:37Z,8738.0,8738.2,1,1554.997,1537.9399,1524.91444,,1554.9988250000001,0.0004050000002280285,3.339108019949715e-07,-2.160047856726577e-14,1537.94186,-0.004540000000133659,-3.7846005690992727e-06,0.009799999999708962,1524.91337,-0.0006399999999757711,-5.380715339363679e-07,0.0004999999998749447,,,,5.551115123125783e-17
2025-08-12T09:29:37Z,8738.0,8738.4,2,1554.99835,1537.95016,1524.91327,,1554.99835,-6.999999982326699e-05,-5.771297794438207e-08,-0.001187500000140119,1537.94382,-0.0025800000000799628,-2.150720147200724e-06,0.011949999999947477,1524.91347,-0.0005400000000008731,-4.539978567767317e-07,0.0002499999999397461,,,,-5.551115123125783e-17
2025-08-12T09:29:37Z,8738.0,8738.6,3,1554.9993,1537.94382,1524.91347,,1554.99835,-6.999999982326699e-05,-5.771297794438207e-08,2.710505431213761e-20,1537.94664,0.0002399999998488056,2.0006699030503838e-07,0.007049999999764214,1524.91347,-0.0005400000000008731,-4.539978567767317e-07,0.0,,,,5.551115123125783e-17
2025-08-12T09:29:37Z,8738.0,8738.8,4,1554.99582,1537.94859,1524.91454,,1554.99835,-6.999999982326699e-05,-5.771297794438207e-08,7.499999981002927e-05,1537.94664,0.0002399999998488056,2.0006699030503838e-07,0.0,1524.91347,-0.0005400000000008731,-4.539978567767317e-07,0.0007750000003107061,,,,-5.551115123125783e-17
2025-08-12T09:29:37Z,8739.0,8739.0,5,1554.99838,1537.94664,1524.91315,,1554.99838,-3.999999989900971e-05,-3.29788445396469e-08,4.687499988165737e-05,1537.94664,0.0002399999998488056,2.0006699030503838e-07,0.0,1524.91378,-0.00022999999987405317,-1.9336945740981458e-07,0.002299374999035201,,,,0.0
2025-08-12T09:29:37Z,8739.0,8739.09090909091,6,1554.99697,1537.9363,1524.91378,,1554.99838,-3.999999989900971e-05,-3.29788445396469e-08,0.0,1537.94664,0.0002399999998488056,2.0006699030503838e-07,0.0,1524.91402,9.999999974752427e-06,8.407367696847468e-09,-5.282341404566626e-14,,,,0.0
2025-08-12T09:29:37Z,8739.0,8739.181818181818,7,1554.9987,1537.94801,1524.91402,,1554.99838,-3.999999989900971e-05,-3.29788445396469e-08,0.0017600000005250334,1537.94664,0.0002399999998488056,2.0006699030503838e-07,0.007535000000840925,1524.91378,-0.00022999999987405317,-1.9336945740981458e-07,-0.0013199999991960433,,,,0.0
2025-08-12T09:29:37Z,8739.0,8739.272727272728,8,1555.00127,1537.93072,1524.91445,,1554.9987,0.00028000000020256266,2.308519125273804e-07,0.0017600000005250334,1537.94801,0.001610000000027867,1.342116060831698e-06,0.007535000000840925,1524.91378,-0.00022999999987405317,-1.9336945740981458e-07,0.0013199999991960433,,,,0.0
2025-08-12T09:29:37Z,8739.0,8739.363636363636,9,1554.99739,1537.94943,1524.91367,,1554.9987,0.00028000000020256266,2.308519125273804e-07,-0.003850000000210594,1537.94801,0.001610000000027867,1.342116060831698e-06,0.0010449999998427793,1524.91402,9.999999974752427e-06,8.407367696847468e-09,0.0036849999994325987,,,,0.0
2025-08-12T09:29:37Z,8739.0,8739.454545454546,10,1554.9994,1537.9482,1524.91364,,1554.998,-0.00041999999984909664,-3.4627786841614453e-07,-0.005939999999979792,1537.9482,0.0018000000000029104,1.5005024282354955e-06,0.003189999999474266,1524.91445,0.00044000000002597517,3.699241796170957e-07,-0.0002199999995437975,,,,0.0
2025-08-12T09:29:38Z,8739.0,8739.545454545454,11,1554.998,1537.94521,1524.91537,,1554.99762,-0.0007999999997991836,-6.595768922926422e-07,-8.363709030900779e-14,1537.94859,0.0021899999999277497,1.825611287623339e-06,8.583758703828437e-14,1524.91398,-2.999999992425728e-05,-2.5222103090542405e-08,-0.0025849999997803524,,,,0.0
2025-08-12T09:29:38Z,8739.0,8739.636363636364,12,1554.99762,1537.94859,1524.91611,,1554.998,-0.00041999999984909664,-3.4627786841614453e-07,-8.363795767074578e-14,1537.9482,0.0018000000000029104,1.5005024282354955e-06,8.583758703828437e-14,1524.91398,-2.999999992425728e-05,-2.5222103090542405e-08,0.0,,,,0.0
2025-08-12T09:29:38Z,8739.0,8739.727272727272,13,1554.99686,1537.95116,1524.91398,,1554.99762,-0.0007999999997991836,-6.595768922926422e-07,-0.0020899999997691975,1537.94859,0.0021899999999277497,1.825611287623339e-06,0.002144999999631487,1524.91398,-2.999999992425728e-05,-2.5222103090542405e-08,0.0,,,,0.0
2025-08-12T09:29:38Z,8739.0,8739.818181818182,14,1554.99982,1537.94381,1524.91394,,1554.99762,-0.0007999999997991836,-6.595768922926422e-07,0.012099999999716875,1537.94859,0.0021899999999277497,1.825611287623339e-06,-0.026290000000453506,1524.91398,-2.999999992425728e-05,-2.5222103090542405e-08,-0.00022000000069971067,,,,0.0
2025-08-12T09:29:38Z,8739.0,8739.90909090909,15,1554.99679,1537.96008,1524.91357,,1554.99982,0.0014000000001033186,1.1542595618870498e-06,0.012099999999716877,1537.94381,-0.002590000000054715,-2.159056271780972e-06,-0.04510000000012466,1524.91394,-7.000000005064066e-05,-5.885157406909369e-08,-0.0007150000006910569,,,,0.0
2025-08-12T09:29:38Z,8740.0,8740.0,16,1554.9999,1537.93994,1524.91587,,1554.99982,0.0014000000001033186,1.1542595618870498e-06,-0.003645000000013849,1537.94039,-0.006010000000060245,-5.010010885428414e-06,-0.020690999999777523,1524.91385,-0.00016000000005078618,-1.345178835318823e-07,-0.0005444999999941454,,,,-1.1102230246251565e-16
2025-08-12T09:29:38Z,8740.0,8740.111111111111,17,1555.00039,1537.9367,1524.91385,,1554.99892,0.0005000000001018634,4.122355578703644e-07,-0.004049999999999181,1537.94039,-0.006010000000060245,-5.010010885428414e-06,0.0,1524.91385,-0.00016000000005078618,-1.345178835318823e-07,0.0005400000006820119,,,,0.0
2025-08-12T09:29:38Z,8740.0,8740.222222222223,18,1554.99804,1537.94039,1524.9137,,1554.99892,0.0005000000001018634,4.122355578703644e-07,0.0,1537.94039,-0.006010000000060245,-5.010010885428414e-06,0.021149999999768354,1524.91397,-3.999999989900971e-05,-3.362947078738987e-08,0.0,,,,0.0
2025-08-12T09:29:38Z,8740.0,8740.333333333334,19,1554.99892,1537.94509,1524.91541,,1554.99892,0.0005000000001018634,4.122355578703644e-07,-0.003600000000112959,1537.94509,-0.001310000000103173,-1.092032322855629e-06,0.021149999999768354,1524.91385,-0.00016000000005078618,-1.345178835318823e-07,-0.0012149999999997545,,,,0.0
