timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s
2025-09-05T14:05:00Z,23582.0,23582.6,6094,1554.78396,1554.78387,0.0404599999999391,3.336357275295786e-05,-0.001549999999467977
2025-09-05T14:05:00Z,23582.0,23582.7,6095,1554.78365,1554.78365,0.0402400000000398,3.318215935695435e-05,-0.0029499999993897186
2025-09-05T14:05:01Z,23582.0,23582.8,6096,1554.78328,1554.78328,0.039870000000064465,3.287705500901095e-05,-0.0023500000009285815
2025-09-05T14:05:01Z,23582.0,23582.9,6097,1554.78318,1554.78318,0.03976999999986219,3.2794594374259356e-05,-0.0008000000002437446
2025-09-05T14:05:01Z,23583.0,23583.0,6098,1554.78312,1554.78312,0.03971000000001368,3.27451179936334e-05,-0.0007999999991287199
2025-09-05T14:05:01Z,23583.0,23583.1,6099,1554.78302,1554.78302,0.03961000000003878,3.2662657359069305e-05,-0.0004999999998908655
2025-09-05T14:05:01Z,23583.0,23583.2,6100,1554.78262,1554.78302,0.03961000000003878,3.2662657359069305e-05,0.0
2025-09-05T14:05:01Z,23583.0,23583.3,6101,1554.78248,1554.78302,0.03961000000003878,3.2662657359069305e-05,1.36359999994511
2025-09-05T14:05:01Z,23583.0,23583.4,6102,1555.05574,1555.05574,0.31232999999997446,0.00025754929999866934,2.5084499999820458
2025-09-05T14:05:01Z,23583.0,23583.5,6103,1555.28471,1555.28471,0.5412999999998647,0.00044635941500738405,2.3939000000344115
2025-09-05T14:05:01Z,23583.0,23583.6,6104,1555.53452,1555.53452,0.7911099999998896,0.0006523543262636812,2.2497000000018366
2025-09-05T14:05:02Z,23583.0,23583.7,6105,1555.73465,1555.73465,0.9912400000000616,0.0008173827942583733,1.690049999983366
2025-09-05T14:05:02Z,23583.0,23583.8,6106,1555.87253,1555.87253,1.1291200000000572,0.0009310795172238852,1.3250999999962447
2025-09-05T14:05:02Z,23583.0,23583.9,6107,1555.99967,1555.99967,1.2562599999998838,0.0010359199680348506,1.51720000000297
2025-09-05T14:05:02Z,23584.0,23584.0,6108,1556.17597,1556.17597,1.4325599999999667,0.0011812980668079126,1.6740500000246668
2025-09-05T14:05:02Z,23584.0,23584.1,6109,1556.33448,1556.33448,1.5910699999999451,0.0013120064186882534,1.3350500000043768
2025-09-05T14:05:02Z,23584.0,23584.2,6110,1556.44298,1556.44298,1.6995699999999943,0.0014014762072127966,1.0718999999962193
2025-09-05T14:05:02Z,23584.0,23584.3,6111,1556.54886,1556.54886,1.8054500000000644,0.0014887855271112356,1.2347999999888284
2025-09-05T14:05:02Z,23584.0,23584.4,6112,1556.68994,1556.68994,1.9465299999999388,0.0016051209903833609,1.2771499999901579
2025-09-05T14:05:02Z,23584.0,23584.5,6113,1556.80429,1556.80429,2.0608799999999974,0.0016994147260311222,1.1036000000162023
2025-09-05T14:05:02Z,23584.0,23584.6,6114,1556.91066,1556.91066,2.1672499999999673,0.001787128103038944,1.0275499999975963
2025-09-05T14:05:02Z,23584.0,23584.7,6115,1557.0098,1557.0098,2.2663900000000012,0.0018688795761663377,1.0321499999975003
2025-09-05T14:05:03Z,23584.0,23584.8,6116,1557.11709,1557.11709,2.373679999999922,0.001957351591012299,1.0358499999971063
2025-09-05T14:05:03Z,23584.0,23584.9,6117,1557.21697,1557.21697,2.4735599999999067,0.00203971327283558,0.8238999999909602
2025-09-05T14:05:03Z,23585.0,23585.0,6118,1557.28187,1557.28187,2.5384599999999864,0.0020932302246811775,0.7598500000116548
2025-09-05T14:05:03Z,23585.0,23585.1,6119,1557.36894,1557.36894,2.625530000000026,0.002165028699214191,0.8433999999979012
2025-09-05T14:05:03Z,23585.0,23585.2,6120,1557.45055,1557.45055,2.7071399999999812,0.0022323248230988056,0.7700499999953792
2025-09-05T14:05:03Z,23585.0,23585.3,6121,1557.52295,1557.52295,2.7795399999999972,0.0022920263225382105,0.6825499999992442
2025-09-05T14:05:03Z,23585.0,23585.4,6122,1557.58706,1557.58706,2.843650000000025,0.0023448918353705453,0.5218999999937228
2025-09-05T14:05:03Z,23585.0,23585.5,6123,1557.62733,1557.62733,2.883919999999989,0.0023780987329178127,0.3919000000053252
2025-09-05T14:05:03Z,23585.0,23585.6,6124,1557.66544,1557.66544,2.9220299999999497,0.0024095244807580455,0.3958499999979068
2025-09-05T14:05:03Z,23585.0,23585.7,6125,1557.7065,1557.7065,2.9630899999999656,0.0024433828173185757,0.3867999999977201
2025-09-05T14:05:04Z,23585.0,23585.8,6126,1557.7428,1557.7428,2.9993899999999485,0.002473316027672842,0.37199999999816313
