timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s
2025-09-05T12:24:41Z,17562.0,17562.0,0,1554.7782,1554.77827,0.0001700000000255386,1.4017995106919744e-07,0.0
2025-09-05T12:24:41Z,17563.0,17563.0,1,1554.77827,1554.77827,0.0001700000000255386,1.4017995106919744e-07,-2.168404344971009e-19
2025-09-05T12:24:41Z,17563.0,17563.1,2,1554.77833,1554.77827,0.0001700000000255386,1.4017995106919744e-07,0.0
2025-09-05T12:24:41Z,17563.0,17563.2,3,1554.77827,1554.77827,0.0001700000000255386,1.4017995106919744e-07,0.00014999999962619773
2025-09-05T12:24:41Z,17563.0,17563.3,4,1554.7783,1554.7783,0.0001999999999497959,1.6491758942700065e-07,0.00014999999962619784
2025-09-05T12:24:41Z,17563.0,17563.4,5,1554.77824,1554.7783,0.0001999999999497959,1.6491758942700065e-07,0.0
2025-09-05T12:24:41Z,17563.0,17563.5,6,1554.77836,1554.7783,0.0001999999999497959,1.6491758942700065e-07,-0.0002499999993724487
2025-09-05T12:24:41Z,17563.0,17563.6,7,1554.77832,1554.77825,0.00015000000007603376,1.236881921639953e-07,-9.999999976171247e-05
2025-09-05T12:24:41Z,17563.0,17563.7,8,1554.77825,1554.77828,0.00018000000000029104,1.484258305217985e-07,-1.0914012749108082e-14
2025-09-05T12:24:42Z,17563.0,17563.8,9,1554.77818,1554.77825,0.00015000000007603376,1.236881921639953e-07,-0.00014999999962619773
2025-09-05T12:24:42Z,17563.0,17563.9,10,1554.77828,1554.77825,0.00015000000007603376,1.236881921639953e-07,4.999999987539928e-05
2025-09-05T12:24:42Z,17564.0,17564.0,11,1554.77825,1554.77826,0.00016000000005078618,1.3193407161659635e-07,4.9999999874489743e-05
2025-09-05T12:24:42Z,17564.0,17564.1,12,1554.77826,1554.77826,0.00016000000005078618,1.3193407161659635e-07,-4.999999987176124e-05
2025-09-05T12:24:42Z,17564.0,17564.2,13,1554.77827,1554.77825,0.00015000000007603376,1.236881921639953e-07,-0.0004500000000118234
2025-09-05T12:24:42Z,17564.0,17564.3,14,1554.77816,1554.77817,7.000000005064066e-05,5.77211563556971e-08,-0.0004500000000118234
2025-09-05T12:24:42Z,17564.0,17564.4,15,1554.77816,1554.77816,6.000000007588824e-05,4.947527690309603e-08,-4.999999987176124e-05
2025-09-05T12:24:42Z,17564.0,17564.5,16,1554.77817,1554.77816,6.000000007588824e-05,4.947527690309603e-08,-0.00010000000088584786
2025-09-05T12:24:42Z,17564.0,17564.6,17,1554.77814,1554.77814,3.999999989900971e-05,3.298351781040429e-08,-0.00020000000063118936
2025-09-05T12:24:42Z,17564.0,17564.7,18,1554.77812,1554.77812,1.9999999949504854e-05,1.6491758905202146e-08,-9.999999974352248e-05
2025-09-05T12:24:43Z,17564.0,17564.8,19,1554.77808,1554.77812,1.9999999949504854e-05,1.6491758905202146e-08,0.0
2025-09-05T12:24:43Z,17564.0,17564.9,20,1554.7781,1554.77812,1.9999999949504854e-05,1.6491758905202146e-08,4.9999999875399226e-05
2025-09-05T12:24:43Z,17565.0,17565.0,21,1554.77821,1554.77813,2.999999992425728e-05,2.473763835780322e-08,4.9999999874489743e-05
2025-09-05T12:24:43Z,17565.0,17565.1,22,1554.77813,1554.77813,2.999999992425728e-05,2.473763835780322e-08,0.00020000000062391337
2025-09-05T12:24:43Z,17565.0,17565.2,23,1554.77813,1554.77817,7.000000005064066e-05,5.77211563556971e-08,-1.455191761361163e-14
2025-09-05T12:24:43Z,17565.0,17565.3,24,1554.77817,1554.77813,2.999999992425728e-05,2.473763835780322e-08,-0.00020000000063846526
2025-09-05T12:24:43Z,17565.0,17565.4,25,1554.77817,1554.77813,2.999999992425728e-05,2.473763835780322e-08,-0.00014999999962619768
2025-09-05T12:24:43Z,17565.0,17565.5,26,1554.7781,1554.7781,0.0,0.0,-0.0005999999996307452
2025-09-05T12:24:43Z,17565.0,17565.6,27,1554.77801,1554.77801,-9.000000000014552e-05,-7.421291526089925e-08,-0.0005999999996307452
2025-09-05T12:24:43Z,17565.0,17565.7,28,1554.77797,1554.77798,-0.0001199999999244028,-9.895055361870247e-08,-0.00014999999961528378
2025-09-05T12:24:44Z,17565.0,17565.8,29,1554.77793,1554.77798,-0.0001199999999244028,-9.895055361870247e-08,-4.999999987176124e-05
2025-09-05T12:24:44Z,17565.0,17565.9,30,1554.77798,1554.77797,-0.00012999999989915523,-1.0719643307130355e-07,-0.00010000000088402879
2025-09-05T12:24:44Z,17566.0,17566.0,31,1554.77798,1554.77796,-0.00014000000010128133,-1.154423127113942e-07,0.0
2025-09-05T12:24:44Z,17566.0,17566.1,32,1554.77794,1554.77797,-0.00012999999989915523,-1.0719643307130355e-07,3.6379319695578616e-15
2025-09-05T12:24:44Z,17566.0,17566.2,33,1554.77796,1554.77796,-0.00014000000010128133,-1.154423127113942e-07,-0.00015000000075942807
2025-09-05T12:24:44Z,17566.0,17566.3,34,1554.77797,1554.77794,-0.00016000000005078618,-1.3193407161659635e-07,-0.0002999999992378435
2025-09-05T12:24:44Z,17566.0,17566.4,35,1554.77787,1554.7779,-0.0001999999999497959,-1.6491758942700065e-07,-0.00019999999948704496
2025-09-05T12:24:44Z,17566.0,17566.5,36,1554.7779,1554.7779,-0.0001999999999497959,-1.6491758942700065e-07,-0.0001500000007603375
2025-09-05T12:24:44Z,17566.0,17566.6,37,1554.77784,1554.77787,-0.00023000000010142685,-1.8965522797229347e-07,-1.0914012749108082e-14
2025-09-05T12:24:44Z,17566.0,17566.7,38,1554.77792,1554.7779,-0.0001999999999497959,-1.6491758942700065e-07,0.00025000000050295044
2025-09-05T12:24:45Z,17566.0,17566.8,39,1554.77784,1554.77792,-0.00018000000000029104,-1.484258305217985e-07,9.999999975079845e-05
2025-09-05T12:24:45Z,17566.0,17566.9,40,1554.77793,1554.77792,-0.00018000000000029104,-1.484258305217985e-07,-9.999999975079845e-05
2025-09-05T12:24:45Z,17567.0,17567.0,41,1554.77797,1554.7779,-0.0001999999999497959,-1.6491758942700065e-07,-9.999999974897949e-05
2025-09-05T12:24:45Z,17567.0,17567.1,42,1554.77788,1554.7779,-0.0001999999999497959,-1.6491758942700065e-07,-9.999999974352248e-05
2025-09-05T12:24:45Z,17567.0,17567.2,43,1554.7779,1554.77788,-0.00021999999989930075,-1.814093483322028e-07,-9.999999974352226e-05
2025-09-05T12:24:45Z,17567.0,17567.3,44,1554.77782,1554.77788,-0.00021999999989930075,-1.814093483322028e-07,-2.168404344971009e-19
2025-09-05T12:24:45Z,17567.0,17567.4,45,1554.77781,1554.77788,-0.00021999999989930075,-1.814093483322028e-07,-0.00030000000038926363
2025-09-05T12:24:45Z,17567.0,17567.5,46,1554.77788,1554.77782,-0.000279999999975189,-2.3088462523529883e-07,-0.0003500000002582965
2025-09-05T12:24:45Z,17567.0,17567.6,47,1554.77798,1554.77781,-0.0002899999999499414,-2.391305046878999e-07,-4.9999999875399064e-05
2025-09-05T12:24:45Z,17567.0,17567.7,48,1554.77779,1554.77781,-0.0002899999999499414,-2.391305046878999e-07,-2.168404344971009e-19
