timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_3_nm,wl_4_nm,wl_5_nm,wl_6_nm,wl_7_nm,wl_8_nm,wl_9_nm,wl_10_nm,wl_11_nm,wl_12_nm,wl_13_nm,wl_14_nm,wl_15_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s,wl_3_filtered_nm,wl_3_delta_nm,wl_3_strain,wl_3_derivative_nm_per_s,wl_4_filtered_nm,wl_4_delta_nm,wl_4_strain,wl_4_derivative_nm_per_s,wl_5_filtered_nm,wl_5_delta_nm,wl_5_strain,wl_5_derivative_nm_per_s,wl_6_filtered_nm,wl_6_delta_nm,wl_6_strain,wl_6_derivative_nm_per_s,wl_7_filtered_nm,wl_7_delta_nm,wl_7_strain,wl_7_derivative_nm_per_s,wl_8_filtered_nm,wl_8_delta_nm,wl_8_strain,wl_8_derivative_nm_per_s,wl_9_filtered_nm,wl_9_delta_nm,wl_9_strain,wl_9_derivative_nm_per_s,wl_10_filtered_nm,wl_10_delta_nm,wl_10_strain,wl_10_derivative_nm_per_s,wl_11_filtered_nm,wl_11_delta_nm,wl_11_strain,wl_11_derivative_nm_per_s,wl_12_filtered_nm,wl_12_delta_nm,wl_12_strain,wl_12_derivative_nm_per_s,wl_13_filtered_nm,wl_13_delta_nm,wl_13_strain,wl_13_derivative_nm_per_s,wl_14_filtered_nm,wl_14_delta_nm,wl_14_strain,wl_14_derivative_nm_per_s,wl_15_filtered_nm,wl_15_delta_nm,wl_15_strain,wl_15_derivative_nm_per_s
2025-09-09T13:44:50Z,2976.0,2976.6,20,1554.30649,1537.30271,1524.04683,,,,,,,,,,,,,1554.30645,7.000000005064066e-05,5.773867428152336e-08,-0.00035000000025352165,1537.30276,0.00021500000002561137,1.7930174289398625e-07,-0.00035000000025352154,1524.04685,4.9999999873762135e-05,4.206075820028668e-08,-9.999999974761521e-05,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-09T13:44:50Z,2976.0,2976.7,21,1554.3064,1537.30276,1524.04685,,,,,,,,,,,,,1554.30642,3.999999989900971e-05,3.299352805370106e-08,-0.0001500000007586323,1537.30271,0.00016499999992447556,1.3760366307182256e-07,-0.0005499999997472741,1524.04683,2.999999992425728e-05,2.523645492017201e-08,-9.999999974784259e-05,,,,0.0,,,,-1.7763568394002505e-15,,,,0.0,,,,1.4210854715202004e-14,,,,0.0,,,,-1.4210854715202004e-14,,,,1.4210854715202004e-14,,,,0.0,,,,7.105427357601002e-15,,,,7.105427357601002e-15,,,,0.0,,,,0.0
2025-09-09T13:44:50Z,2976.0,2976.8,22,1554.30642,1537.30265,1524.04681,,,,,,,,,,,,,1554.30642,3.999999989900971e-05,3.299352805370106e-08,-4.9999999873921296e-05,1537.30265,0.000105000000075961,8.756596751277121e-08,-0.0006499999994951167,1524.04683,2.999999992425728e-05,2.523645492017201e-08,-9.999999974784259e-05,,,,0.0,,,,1.7763568394002505e-15,,,,0.0,,,,-1.4210854715202004e-14,,,,0.0,,,,1.4210854715202004e-14,,,,-1.4210854715202004e-14,,,,0.0,,,,-7.105427357601002e-15,,,,-7.105427357601002e-15,,,,0.0,,,,0.0
2025-09-09T13:44:50Z,2976.0,2976.9,23,1554.30641,1537.30258,1524.04683,,,,,,,,,,,,,1554.30641,2.999999992425728e-05,2.47451460402758e-08,-4.999999987380762e-05,1537.30258,3.500000002532033e-05,2.9188655837590406e-08,-0.0004500000000011369,1524.04681,9.999999974752427e-06,8.412151640057336e-09,-9.999999974761521e-05,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-09T13:44:50Z,2977.0,2977.0,24,1554.30645,1537.30256,1524.04681,,,,,,,,,,,,,1554.30641,2.999999992425728e-05,2.47451460402758e-08,-0.0001777777773288422,1537.30256,1.5000000075815478e-05,1.2509423984573291e-08,-0.00021777777803647354,1524.04681,9.999999974752427e-06,8.412151640057336e-09,-7.111111093153688e-05,,,,0.0,,,,-1.7763568394002505e-15,,,,-1.7763568394002505e-15,,,,1.4210854715202004e-14,,,,1.4210854715202004e-14,,,,0.0,,,,0.0,,,,7.105427357601002e-15,,,,7.105427357601002e-15,,,,0.0,,,,0.0,,,,6.938893903907228e-18
2025-09-09T13:44:51Z,2977.0,2977.125,25,1554.30635,1537.30253,1524.04679,,,,,,,,,,,,,1554.30636,-1.9999999949504854e-05,-1.649676402685053e-08,-0.00023999999939405825,1537.30253,-1.5000000075815478e-05,-1.2509423984573291e-08,-0.00024000000030355295,1524.04679,-9.999999974752427e-06,-8.412151640057336e-09,-7.999999979801942e-05,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-09T13:44:51Z,2977.0,2977.25,26,1554.30636,1537.3025,1524.04675,,,,,,,,,,,,,1554.30635,-2.999999992425728e-05,-2.47451460402758e-08,-0.00016000000050553354,1537.3025,-4.500000000007276e-05,-3.752827176409896e-08,-0.0004799999996976112,1524.04679,-9.999999974752427e-06,-8.412151640057336e-09,-0.00012000000060652383,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-09T13:44:51Z,2977.0,2977.375,27,1554.3063,1537.30241,1524.04679,,,,,,,,,,,,,1554.30632,-6.000000007588824e-05,-4.9490292268098086e-08,-0.00016000000050553354,1537.30241,-0.00013500000000021828,-1.1258481529229688e-07,-0.0003999999998995918,1524.04676,-4.0000000126383384e-05,-3.364860675149953e-08,-0.00016000000050553354,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-09T13:44:51Z,2977.0,2977.5,28,1554.30631,1537.3024,1524.04676,,,,,,,,,,,,,1554.30631,-7.000000005064066e-05,-5.773867428152336e-08,-7.999999979801942e-05,1537.3024,-0.0001449999999749707,-1.2092443121880545e-07,-0.0003999999998995918,1524.04675,-5.000000010113581e-05,-4.2060758391556866e-08,-0.00019999999949504854,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-09T13:44:51Z,2977.0,2977.625,29,1554.30632,1537.30231,1524.0467,,,,,,,,,,,,,1554.3063,-8.000000002539309e-05,-6.598705629494862e-08,-0.00011999999969702912,1537.30231,-0.00023499999997511622,-1.9598097474700336e-07,-0.0004799999996976112,1524.04671,-9.000000000014552e-05,-7.570936495178622e-08,-0.00019999999949504854,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
