timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_3_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s,wl_3_filtered_nm,wl_3_delta_nm,wl_3_strain,wl_3_derivative_nm_per_s
2025-09-04T11:50:21Z,13506.0,13506.0,0,1554.73674,1537.7833,1524.78665,1554.73636,-6.499999994957761e-05,-5.359965324584792e-08,-0.00012000000106170773,1537.78336,7.999999979801942e-05,6.669607066162995e-08,3.0000000606487446e-05,1524.78663,9.999999997489795e-05,8.408070615166443e-08,5.999999984873284e-05
2025-09-04T11:50:21Z,13506.0,13506.166666666666,1,1554.73629,1537.78336,1524.78663,1554.73634,-8.500000012645614e-05,-7.009185440321965e-08,-1.309662014253865e-15,1537.783365,8.499999989908247e-05,7.086457517276264e-08,3.0000000606323718e-05,1524.78664,0.00010999999994965037,9.248877674771314e-08,5.999999984840544e-05
2025-09-04T11:50:21Z,13506.0,13506.333333333334,2,1554.73636,1537.78337,1524.78661,1554.73636,-6.499999994957761e-05,-5.359965324584792e-08,6.000000052987158e-05,1537.78337,9.000000000014552e-05,7.503307968389533e-08,1.5000000302998172e-05,1524.78665,0.0001199999999244028,1.0089684734376184e-07,0.000180000000228647
2025-09-04T11:50:21Z,13506.0,13506.5,3,1554.73632,1537.78345,1524.78675,1554.73636,-6.499999994957761e-05,-5.359965324584792e-08,5.999999984873284e-05,1537.78337,9.000000000014552e-05,7.503307968389533e-08,0.0,1524.7867,0.0001700000000255386,1.4293720051518277e-07,0.00029999999992578525
2025-09-04T11:50:21Z,13506.0,13506.666666666666,4,1554.73648,1537.78337,1524.78694,1554.73638,-4.500000000007276e-05,-3.7107452275970806e-08,0.0003599999997699342,1537.78337,9.000000000014552e-05,7.503307968389533e-08,-0.00026999999999699866,1524.78675,0.00021999999989930075,1.8497755349542629e-07,0.00014999999962265066
2025-09-04T11:50:21Z,13506.0,13506.833333333334,5,1554.73638,1537.78327,1524.7867,1554.73648,5.499999997482519e-05,4.5353552760909363e-08,0.0005100000000747059,1537.78328,0.0,0.0,-0.0003000000006036498,1524.78675,0.00021999999989930075,1.8497755349542629e-07,-0.00014999999962265066
2025-09-04T11:50:22Z,13507.0,13507.0,6,1554.73655,1537.78317,1524.78687,1554.73655,0.00012500000002546585,1.0307625634297388e-07,0.00015750000011523072,1537.78327,-1.0000000202126103e-05,-8.33700902226538e-09,-0.0002099999999803822,1524.7867,0.0001700000000255386,1.4293720051518277e-07,-0.00011249999971688573
2025-09-04T11:50:22Z,13507.0,13507.1,7,1554.73655,1537.78328,1524.78657,1554.73655,0.00012500000002546585,1.0307625634297388e-07,0.0,1537.78324,-4.0000000126383384e-05,-3.3348035520376613e-08,-0.0001499999996207407,1524.7867,0.0001700000000255386,1.4293720051518277e-07,0.00039999999898864176
2025-09-04T11:50:22Z,13507.0,13507.2,8,1554.73669,1537.78322,1524.78658,1554.73655,0.00012500000002546585,1.0307625634297388e-07,-0.0016500000004206414,1537.78324,-4.0000000126383384e-05,-3.3348035520376613e-08,0.0002000000006366463,1524.78678,0.00024999999982355803,2.1020176528357238e-07,-1.4551944718665943e-14
2025-09-04T11:50:22Z,13507.0,13507.3,9,1554.73592,1537.78324,1524.78687,1554.73622,-0.00020500000005085894,-1.6904506040997694e-07,-0.0018000000000400179,1537.78328,0.0,0.0,0.0002000000006366463,1524.7867,0.0001700000000255386,1.4293720051518277e-07,-0.0003999999989995559
2025-09-04T11:50:22Z,13507.0,13507.4,10,1554.73613,1537.78349,1524.78678,1554.73619,-0.00023499999997511622,-1.937833618647926e-07,-0.00014999999962074084,1537.78328,0.0,0.0,0.00039999999898864187,1524.7867,0.0001700000000255386,1.4293720051518277e-07,0.00039999999898864176
2025-09-04T11:50:22Z,13507.0,13507.5,11,1554.73622,1537.78328,1524.7867,1554.73619,-0.00023499999997511622,-1.937833618647926e-07,0.00014999999962074084,1537.78336,7.999999979801942e-05,6.669607066162995e-08,0.0004499999999990905,1524.78678,0.00024999999982355803,2.1020176528357238e-07,0.0
2025-09-04T11:50:22Z,13507.0,13507.6,12,1554.73619,1537.78336,1524.78661,1554.73622,-0.00020500000005085894,-1.6904506040997694e-07,0.00044999999999909056,1537.78337,9.000000000014552e-05,7.503307968389533e-08,5.000000101044864e-05,1524.7867,0.0001700000000255386,1.4293720051518277e-07,-0.0008499999989877323
2025-09-04T11:50:22Z,13507.0,13507.7,13,1554.73651,1537.78337,1524.78684,1554.73628,-0.0001449999999749707,-1.1956845731285098e-07,0.00030000000037562144,1537.78337,9.000000000014552e-05,7.503307968389533e-08,-5.421010862427522e-20,1524.78661,8.000000002539309e-05,6.726456495956703e-08,-0.0008500000001314221
2025-09-04T11:50:22Z,13507.0,13507.8,14,1554.73628,1537.78351,1524.78653,1554.73628,-0.0001449999999749707,-1.1956845731285098e-07,0.00019999999949250186,1537.78337,9.000000000014552e-05,7.503307968389533e-08,4.9999999873125546e-05,1524.78653,0.0,0.0,-0.0004000000001364242
2025-09-04T11:50:23Z,13507.0,13507.9,15,1554.73632,1537.78338,1524.78652,1554.73632,-0.000105000000075961,-8.658405537309676e-08,0.00019999999949432093,1537.78338,9.999999997489795e-05,8.337008851659908e-08,4.999999987358026e-05,1524.78653,0.0,0.0,0.0
2025-09-04T11:50:23Z,13508.0,13508.0,16,1554.73585,1537.78331,1524.78651,1554.73632,-0.000105000000075961,-8.658405537309676e-08,9.999999974716047e-05,1537.78338,9.999999997489795e-05,8.337008851659908e-08,-0.00035000000025193004,1524.78653,0.0,0.0,0.00040000000012551024
2025-09-04T11:50:23Z,13508.0,13508.1,17,1554.73655,1537.7834,1524.78661,1554.73634,-8.500000012645614e-05,-7.009185440321965e-08,0.0008000000002510205,1537.78331,2.999999992425728e-05,2.5011026498111234e-08,-0.0006000000007566997,1524.78661,8.000000002539309e-05,6.726456495956703e-08,0.00040000000012551024
