timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s
2025-09-11T13:57:16Z,21629.0,21629.0,0,1537.75365,1524.78395,1537.75365,1.0000000202126103e-05,8.337169717022325e-09,-3.0000000606160027e-05,1524.78395,0.00021999999989930075,1.8497789317451625e-07,-9.000000045423804e-05
2025-09-11T13:57:16Z,21629.0,21629.166666666668,1,1537.75367,1524.78395,1537.753645,5.000000101063051e-06,4.168584858511162e-09,-3.000000060648745e-05,1524.783935,0.00020499999982348527,1.7236576402491641e-07,-5.9999999848077954e-05
2025-09-11T13:57:16Z,21629.0,21629.333333333332,2,1537.75363,1524.78391,1537.75364,0.0,0.0,-4.500000022728273e-05,1524.78393,0.0001999999999497959,1.6816172110250164e-07,-4.4999999545161694e-05
2025-09-11T13:57:16Z,21629.0,21629.5,3,1537.75364,1524.78392,1537.75363,-9.999999974752427e-06,-8.337169527457038e-09,-2.9999999924039e-05,1524.78392,0.00018999999997504347,1.5975363506649432e-07,-5.999999984807806e-05
2025-09-11T13:57:16Z,21629.0,21629.666666666668,4,1537.75361,1524.78393,1537.75363,-9.999999974752427e-06,-8.337169527457038e-09,2.9999999925021258e-05,1524.78391,0.00018000000000029104,1.5134554903048703e-07,-0.00012000000038089642
2025-09-11T13:57:16Z,21629.0,21629.833333333332,5,1537.75363,1524.78388,1537.75364,0.0,0.0,2.9999999925021258e-05,1524.78388,0.00014999999984866008,1.2612129073128737e-07,-9.000000045718482e-05
2025-09-11T13:57:16Z,21630.0,21630.0,6,1537.75364,1524.78386,1537.75364,0.0,0.0,0.0,1524.78388,0.00014999999984866008,1.2612129073128737e-07,0.0
2025-09-11T13:57:17Z,21630.0,21630.125,7,1537.75365,1524.78386,1537.75364,0.0,0.0,0.0,1524.78388,0.00014999999984866008,1.2612129073128737e-07,-7.999999979801942e-05
2025-09-11T13:57:17Z,21630.0,21630.25,8,1537.75364,1524.78389,1537.75364,0.0,0.0,4.000000080850441e-05,1524.78386,0.00012999999989915523,1.0930511865927274e-07,-3.999999989900971e-05
2025-09-11T13:57:17Z,21630.0,21630.375,9,1537.75365,1524.78388,1537.75365,1.0000000202126103e-05,8.337169717022325e-09,4.000000080850441e-05,1524.78387,0.00013999999987390765,1.1771320469528005e-07,3.999999989900971e-05
2025-09-11T13:57:17Z,21630.0,21630.5,10,1537.75364,1524.78385,1537.75365,1.0000000202126103e-05,8.337169717022325e-09,0.0,1524.78387,0.00013999999987390765,1.1771320469528005e-07,-3.999999989900971e-05
2025-09-11T13:57:17Z,21630.0,21630.625,11,1537.75368,1524.78387,1537.75365,1.0000000202126103e-05,8.337169717022325e-09,-4.000000080850441e-05,1524.78386,0.00012999999989915523,1.0930511865927274e-07,-7.999999979801942e-05
2025-09-11T13:57:17Z,21630.0,21630.75,12,1537.75367,1524.78386,1537.75364,0.0,0.0,-8.000000070751412e-05,1524.78385,0.0001199999999244028,1.0089703262326544e-07,-7.999999979801942e-05
2025-09-11T13:57:17Z,21630.0,21630.875,13,1537.75363,1524.78381,1537.75363,-9.999999974752427e-06,-8.337169527457038e-09,-3.999999989900971e-05,1524.78384,0.00010999999994965037,9.248894658725812e-08,-3.999999989900971e-05
