timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s
2025-09-12T07:47:29Z,1532.0,1532.0,0,1537.72437,1524.73184,1537.72431,0.000490000000127111,4.08529230150113e-07,0.0,1524.73184,0.0003699999999753345,3.1110984698659884e-07,-3.9999998989515007e-05
2025-09-12T07:47:29Z,1532.0,1532.125,1,1537.72431,1524.7319,1537.72431,0.000490000000127111,4.08529230150113e-07,0.0,1524.731835,0.00036500000010164513,3.0690565997108475e-07,-3.999999989900971e-05
2025-09-12T07:47:29Z,1532.0,1532.25,2,1537.72431,1524.73182,1537.72431,0.000490000000127111,4.08529230150113e-07,-0.00012000000060652383,1524.73183,0.0003600000000005821,3.027014727643864e-07,-2.0000000404252205e-05
2025-09-12T07:47:29Z,1532.0,1532.375,3,1537.72428,1524.73183,1537.72428,0.00045999999997548,3.8351723634752165e-07,-0.0005200000005061156,1524.73183,0.0003600000000005821,3.027014727643864e-07,-3.999999989900971e-05
2025-09-12T07:47:29Z,1532.0,1532.5,4,1537.72415,1524.73178,1537.72418,0.0003600000000005821,3.0014392411454467e-07,-0.0004399999997986015,1524.73182,0.00035000000002582965,2.942930985421739e-07,-0.00011999999969702912
2025-09-12T07:47:29Z,1532.0,1532.625,5,1537.72418,1524.73189,1537.72417,0.00035000000002582965,2.918065929102039e-07,-3.999999989900971e-05,1524.7318,0.0003300000000763248,2.7747635009774894e-07,-0.00015999999959603883
2025-09-12T07:47:30Z,1532.0,1532.75,6,1537.72417,1524.7318,1537.72417,0.00035000000002582965,2.918065929102039e-07,0.0,1524.73178,0.00031000000012681994,2.6065960165332396e-07,-0.00020000000040454324
2025-09-12T07:47:30Z,1532.0,1532.875,7,1537.72417,1524.73175,1537.72417,0.00035000000002582965,2.918065929102039e-07,0.0,1524.73175,0.000279999999975189,2.3543447879550227e-07,-0.00012000000060652383
2025-09-12T07:47:30Z,1533.0,1533.0,8,1537.7242,1524.73157,1537.72417,0.00035000000002582965,2.918065929102039e-07,-0.00047647058811584953,1524.73175,0.000279999999975189,2.3543447879550227e-07,-9.529411740649609e-05
2025-09-12T07:47:30Z,1533.0,1533.111111111111,9,1537.72407,1524.73175,1537.72407,0.0002500000000509317,2.084332806772269e-07,-0.0004499999998871431,1524.73173,0.00026000000002568413,2.186177303510773e-07,-0.0005849999995463314
