timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_3_nm,wl_4_nm,wl_5_nm,wl_6_nm,wl_7_nm,wl_8_nm,wl_9_nm,wl_10_nm,wl_11_nm,wl_12_nm,wl_13_nm,wl_14_nm,wl_15_nm,wl_16_nm,wl_17_nm,wl_18_nm,wl_19_nm,wl_20_nm,wl_21_nm,wl_22_nm,wl_23_nm,wl_24_nm,wl_25_nm,wl_26_nm,wl_27_nm,wl_28_nm,wl_29_nm,wl_30_nm,wl_31_nm,wl_32_nm,wl_33_nm,wl_34_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s,wl_3_filtered_nm,wl_3_delta_nm,wl_3_strain,wl_3_derivative_nm_per_s,wl_4_filtered_nm,wl_4_delta_nm,wl_4_strain,wl_4_derivative_nm_per_s,wl_5_filtered_nm,wl_5_delta_nm,wl_5_strain,wl_5_derivative_nm_per_s,wl_6_filtered_nm,wl_6_delta_nm,wl_6_strain,wl_6_derivative_nm_per_s,wl_7_filtered_nm,wl_7_delta_nm,wl_7_strain,wl_7_derivative_nm_per_s,wl_8_filtered_nm,wl_8_delta_nm,wl_8_strain,wl_8_derivative_nm_per_s,wl_9_filtered_nm,wl_9_delta_nm,wl_9_strain,wl_9_derivative_nm_per_s,wl_10_filtered_nm,wl_10_delta_nm,wl_10_strain,wl_10_derivative_nm_per_s,wl_11_filtered_nm,wl_11_delta_nm,wl_11_strain,wl_11_derivative_nm_per_s,wl_12_filtered_nm,wl_12_delta_nm,wl_12_strain,wl_12_derivative_nm_per_s,wl_13_filtered_nm,wl_13_delta_nm,wl_13_strain,wl_13_derivative_nm_per_s,wl_14_filtered_nm,wl_14_delta_nm,wl_14_strain,wl_14_derivative_nm_per_s,wl_15_filtered_nm,wl_15_delta_nm,wl_15_strain,wl_15_derivative_nm_per_s,wl_16_filtered_nm,wl_16_delta_nm,wl_16_strain,wl_16_derivative_nm_per_s,wl_17_filtered_nm,wl_17_delta_nm,wl_17_strain,wl_17_derivative_nm_per_s,wl_18_filtered_nm,wl_18_delta_nm,wl_18_strain,wl_18_derivative_nm_per_s,wl_19_filtered_nm,wl_19_delta_nm,wl_19_strain,wl_19_derivative_nm_per_s,wl_20_filtered_nm,wl_20_delta_nm,wl_20_strain,wl_20_derivative_nm_per_s,wl_21_filtered_nm,wl_21_delta_nm,wl_21_strain,wl_21_derivative_nm_per_s,wl_22_filtered_nm,wl_22_delta_nm,wl_22_strain,wl_22_derivative_nm_per_s,wl_23_filtered_nm,wl_23_delta_nm,wl_23_strain,wl_23_derivative_nm_per_s,wl_24_filtered_nm,wl_24_delta_nm,wl_24_strain,wl_24_derivative_nm_per_s,wl_25_filtered_nm,wl_25_delta_nm,wl_25_strain,wl_25_derivative_nm_per_s,wl_26_filtered_nm,wl_26_delta_nm,wl_26_strain,wl_26_derivative_nm_per_s,wl_27_filtered_nm,wl_27_delta_nm,wl_27_strain,wl_27_derivative_nm_per_s,wl_28_filtered_nm,wl_28_delta_nm,wl_28_strain,wl_28_derivative_nm_per_s,wl_29_filtered_nm,wl_29_delta_nm,wl_29_strain,wl_29_derivative_nm_per_s,wl_30_filtered_nm,wl_30_delta_nm,wl_30_strain,wl_30_derivative_nm_per_s,wl_31_filtered_nm,wl_31_delta_nm,wl_31_strain,wl_31_derivative_nm_per_s,wl_32_filtered_nm,wl_32_delta_nm,wl_32_strain,wl_32_derivative_nm_per_s,wl_33_filtered_nm,wl_33_delta_nm,wl_33_strain,wl_33_derivative_nm_per_s,wl_34_filtered_nm,wl_34_delta_nm,wl_34_strain,wl_34_derivative_nm_per_s
2025-08-27T12:49:59Z,707.0,707.4,10,1538.54589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54595,0.0002899999999499414,2.416534532557806e-07,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:49:59Z,707.0,707.5,11,1538.54595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54589,0.00023000000010142685,1.916561871825301e-07,-0.0002999999992425047,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:49:59Z,707.0,707.6,12,1538.54644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54589,0.00023000000010142685,1.916561871825301e-07,-0.00025000000050562213,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:49:59Z,707.0,707.7,13,1538.54581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54584,0.00018000000000029104,1.4999179859868696e-07,-0.00025000000050548,,,,2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,-1.734723475976807e-18,,,,0.0,,,,0.0,,,,-3.552713678800501e-15,,,,0.0,,,,0.0,,,,-1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,-2.220446049250313e-16,,,,0.0,,,,0.0,,,,3.552713678800501e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,-5.551115123125783e-17,,,,0.0,,,,0.0,,,,0.0,,,,1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:49:59Z,707.0,707.8,14,1538.54584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54584,0.00018000000000029104,1.4999179859868696e-07,-0.00014999999962116704,,,,-2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,1.734723475976807e-18,,,,0.0,,,,0.0,,,,3.552713678800501e-15,,,,0.0,,,,0.0,,,,1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,2.220446049250313e-16,,,,0.0,,,,0.0,,,,-3.552713678800501e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,5.551115123125783e-17,,,,0.0,,,,0.0,,,,0.0,,,,-1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:49:59Z,707.0,707.9,15,1538.54547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54581,0.00015000000007603376,1.2499316556206168e-07,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:49:59Z,708.0,708.0,16,1538.54589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54584,0.00018000000000029104,1.4999179859868696e-07,-0.0017000000002549997,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:50:00Z,708.0,708.1,17,1538.54538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54547,-0.00018999999997504347,-1.5832467627756203e-07,-0.002299999999876877,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:50:00Z,708.0,708.2,18,1538.54584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54538,-0.000279999999975189,-2.333205755769055e-07,-0.0004500000000003695,,,,2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,-1.734723475976807e-18,,,,0.0,,,,0.0,,,,-3.552713678800501e-15,,,,0.0,,,,0.0,,,,-1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,-2.220446049250313e-16,,,,0.0,,,,0.0,,,,3.552713678800501e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,-5.551115123125783e-17,,,,0.0,,,,0.0,,,,0.0,,,,1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:50:00Z,708.0,708.3,19,1538.54512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54538,-0.000279999999975189,-2.333205755769055e-07,-0.0004500000000003694,,,,-2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,1.734723475976807e-18,,,,0.0,,,,0.0,,,,3.552713678800501e-15,,,,0.0,,,,0.0,,,,1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,2.220446049250313e-16,,,,0.0,,,,0.0,,,,-3.552713678800501e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,5.551115123125783e-17,,,,0.0,,,,0.0,,,,0.0,,,,-1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:50:00Z,708.0,708.4,20,1538.54506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54529,-0.0003699999999753345,-3.08316474876249e-07,-0.00045000000000062525,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:50:00Z,708.0,708.5,21,1538.54555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54529,-0.0003699999999753345,-3.08316474876249e-07,0.0013000000001281249,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:50:00Z,708.0,708.6,22,1538.54529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54555,-0.00010999999994965037,-9.166165465709365e-08,0.0013000000001281249,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:50:00Z,708.0,708.7,23,1538.54575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54555,-0.00010999999994965037,-9.166165465709365e-08,-0.0007000000005074413,,,,2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,-1.734723475976807e-18,,,,0.0,,,,0.0,,,,-3.552713678800501e-15,,,,0.0,,,,0.0,,,,-1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,-2.220446049250313e-16,,,,0.0,,,,0.0,,,,3.552713678800501e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,-5.551115123125783e-17,,,,0.0,,,,0.0,,,,0.0,,,,1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:50:00Z,708.0,708.8,24,1538.54557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54541,-0.0002500000000509317,-2.0832194254028026e-07,9.999999974585308e-05,,,,-2.220446049250313e-16,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,1.734723475976807e-18,,,,0.0,,,,0.0,,,,3.552713678800501e-15,,,,0.0,,,,0.0,,,,1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,2.220446049250313e-16,,,,0.0,,,,0.0,,,,-3.552713678800501e-15,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,5.551115123125783e-17,,,,0.0,,,,0.0,,,,0.0,,,,-1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:50:00Z,708.0,708.9,25,1538.54541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54557,-9.000000000014552e-05,-7.499589929934348e-08,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
2025-08-27T12:50:00Z,709.0,709.0,26,1538.54539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.54541,-0.0002500000000509317,-2.0832194254028026e-07,-0.0008421052634248177,,,,-2.220446049250313e-16,,,,1.4210854715202004e-14,,,,2.842170943040401e-14,,,,3.552713678800501e-15,,,,4.440892098500626e-16,,,,-8.881784197001252e-16,,,,-3.469446951953614e-18,,,,-1.7763568394002505e-15,,,,-7.105427357601002e-15,,,,-3.552713678800501e-15,,,,-1.7763568394002505e-15,,,,0.0,,,,1.7763568394002505e-15,,,,-7.105427357601002e-15,,,,-7.105427357601002e-15,,,,-1.4210854715202004e-14,,,,-2.1316282072803006e-14,,,,-2.220446049250313e-16,,,,-1.7763568394002505e-15,,,,-1.1102230246251565e-16,,,,5.329070518200751e-15,,,,1.7763568394002505e-15,,,,2.7755575615628914e-17,,,,0.0,,,,0.0,,,,-1.1102230246251565e-16,,,,0.0,,,,-1.7763568394002505e-15,,,,0.0,,,,-1.7763568394002505e-15,,,,0.0,,,,0.0,,,,0.0
