timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_3_nm,wl_4_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s,wl_3_filtered_nm,wl_3_delta_nm,wl_3_strain,wl_3_derivative_nm_per_s,wl_4_filtered_nm,wl_4_delta_nm,wl_4_strain,wl_4_derivative_nm_per_s
2025-09-03T07:53:03Z,1392.0,1392.0,0,1537.25027,,,,1537.25046,8.000000002539309e-05,6.671919157154985e-08,0.0006699999999000283,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:03Z,1392.0,1392.5,1,1537.25046,,,,1537.250795,0.00041499999997540726,3.4610580614704603e-07,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:03Z,1393.0,1393.0,2,1537.25113,,,,1537.25046,8.000000002539309e-05,6.671919157154985e-08,-0.00011166666664992001,,,,-5.551115123125783e-17,,,,1.1102230246251565e-16,,,,-6.938893903907228e-18
2025-09-03T07:53:03Z,1393.0,1393.1,3,1537.25123,,,,1537.25046,8.000000002539309e-05,6.671919157154985e-08,-4.999999987363707e-05,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:03Z,1393.0,1393.2,4,1537.24958,,,,1537.25045,7.000000005064066e-05,5.837929264880954e-08,-4.999999987363707e-05,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:03Z,1393.0,1393.3,5,1537.25045,,,,1537.25045,7.000000005064066e-05,5.837929264880954e-08,-0.0020500000005034625,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:03Z,1393.0,1393.4,6,1537.24951,,,,1537.25004,-0.0003400000000510772,-2.8355656413168e-07,9.322295539682113e-15,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:03Z,1393.0,1393.5,7,1537.25048,,,,1537.25045,7.000000005064066e-05,5.837929264880954e-08,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:03Z,1393.0,1393.6,8,1537.25004,,,,1537.25004,-0.0003400000000510772,-2.8355656413168e-07,-0.0016000000005131822,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:04Z,1393.0,1393.7,9,1537.25128,,,,1537.25013,-0.0002500000000509317,-2.0849747363738987e-07,-2.046323180349141e-15,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:04Z,1393.0,1393.8,10,1537.24946,,,,1537.25004,-0.0003400000000510772,-2.8355656413168e-07,-2.046540020783638e-15,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:04Z,1393.0,1393.9,11,1537.25013,,,,1537.25013,-0.0002500000000509317,-2.0849747363738987e-07,0.0004499999999996022,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:04Z,1394.0,1394.0,12,1537.24934,,,,1537.25013,-0.0002500000000509317,-2.0849747363738987e-07,0.0009500000010129498,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:04Z,1394.0,1394.1,13,1537.25069,,,,1537.25032,-5.999999984851456e-05,-5.003939353644188e-08,0.0009500000010140297,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:04Z,1394.0,1394.2,14,1537.25049,,,,1537.25032,-5.999999984851456e-05,-5.003939353644188e-08,0.00039999999899091566,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:04Z,1394.0,1394.3,15,1537.25032,,,,1537.2504,1.9999999949504854e-05,1.6679797845480626e-08,0.00039999999899091566,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:04Z,1394.0,1394.4,16,1537.2503,,,,1537.2504,1.9999999949504854e-05,1.6679797845480626e-08,-0.00039999999899091566,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:04Z,1394.0,1394.5,17,1537.2504,,,,1537.25032,-5.999999984851456e-05,-5.003939353644188e-08,-0.0004999999998749444,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:04Z,1394.0,1394.6,18,1537.25049,,,,1537.2503,-8.000000002539309e-05,-6.671919157154985e-08,0.0003999999989886419,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:05Z,1394.0,1394.7,19,1537.25017,,,,1537.2504,1.9999999949504854e-05,1.6679797845480626e-08,0.0009499999998748876,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:05Z,1394.0,1394.8,20,1537.25008,,,,1537.25049,0.00010999999994965037,9.173888833977079e-08,-0.00019999999949250197,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:05Z,1394.0,1394.9,21,1537.25059,,,,1537.25036,-1.9999999949504854e-05,-1.6679797845480626e-08,0.0005000000010153371,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:05Z,1395.0,1395.0,22,1537.25061,,,,1537.25059,0.000210000000151922,1.751378779464286e-07,0.001277777778342939,,,,-1.3877787807814457e-17,,,,0.0,,,,0.0
2025-09-03T07:53:05Z,1395.0,1395.125,23,1537.25036,,,,1537.25059,0.000210000000151922,1.751378779464286e-07,-0.0009200000004057074,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:05Z,1395.0,1395.25,24,1537.25059,,,,1537.25036,-1.9999999949504854e-05,-1.6679797845480626e-08,-0.0009200000004057074,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:05Z,1395.0,1395.375,25,1537.24972,,,,1537.25036,-1.9999999949504854e-05,-1.6679797845480626e-08,0.0009200000004057074,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:05Z,1395.0,1395.5,26,1537.25007,,,,1537.25059,0.000210000000151922,1.751378779464286e-07,-0.0011599999997997656,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:05Z,1395.0,1395.625,27,1537.25062,,,,1537.25007,-0.00030999999989944627,-2.5853686717383176e-07,0.00011999999969702912,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:06Z,1395.0,1395.75,28,1537.25103,,,,1537.25062,0.00024000000007617928,2.0015757471464956e-07,0.002199999999902502,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:06Z,1395.0,1395.875,29,1537.24975,,,,1537.25062,0.00024000000007617928,2.0015757471464956e-07,-0.0004799999996976112,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:06Z,1396.0,1396.0,30,1537.25126,,,,1537.2505,0.00012000000015177648,1.0007878745213845e-07,-0.00045176470559769725,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:06Z,1396.0,1396.111111111111,31,1537.2505,,,,1537.2505,0.00012000000015177648,1.0007878745213845e-07,0.0006749999993191239,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:06Z,1396.0,1396.2222222222222,32,1537.24922,,,,1537.25065,0.00027000000000043656,2.251772714828705e-07,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:06Z,1396.0,1396.3333333333333,33,1537.25065,,,,1537.2505,0.00012000000015177648,1.0007878745213845e-07,-0.002204999999549319,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:06Z,1396.0,1396.4444444444443,34,1537.25095,,,,1537.25016,-0.00021999999989930075,-1.8347777667954158e-07,-0.001530000000231761,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:06Z,1396.0,1396.5555555555557,35,1537.25016,,,,1537.25016,-0.00021999999989930075,-1.8347777667954158e-07,2.168404344971009e-19,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:07Z,1396.0,1396.6666666666667,36,1537.24989,,,,1537.25016,-0.00021999999989930075,-1.8347777667954158e-07,0.0,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:07Z,1396.0,1396.7777777777778,37,1537.24956,,,,1537.25016,-0.00021999999989930075,-1.8347777667954158e-07,0.0012599999998886369,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:07Z,1396.0,1396.888888888889,38,1537.25085,,,,1537.25044,6.000000007588824e-05,5.003939372606922e-08,0.0012599999998886369,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:07Z,1397.0,1397.0,39,1537.25044,,,,1537.25044,6.000000007588824e-05,5.003939372606922e-08,5.421010862427522e-20,,,,-2.7755575615628914e-17,,,,1.1102230246251565e-16,,,,-6.938893903907228e-18
2025-09-03T07:53:07Z,1397.0,1397.1,40,1537.25097,,,,1537.25044,6.000000007588824e-05,5.003939372606922e-08,0.0,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:07Z,1397.0,1397.2,41,1537.24985,,,,1537.25044,6.000000007588824e-05,5.003939372606922e-08,0.0006499999994971062,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:07Z,1397.0,1397.3,42,1537.24971,,,,1537.25057,0.00018999999997504347,1.5845807991132063e-07,-0.0008999999999962484,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:07Z,1397.0,1397.4,43,1537.25057,,,,1537.25026,-0.0001199999999244028,-1.000787872625111e-07,7.0486151637627614e-15,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:07Z,1397.0,1397.5,44,1537.25072,,,,1537.25057,0.00018999999997504347,1.5845807991132063e-07,0.001549999999498641,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:07Z,1397.0,1397.6,45,1537.25026,,,,1537.25057,0.00018999999997504347,1.5845807991132063e-07,-0.0015499999994933547,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:08Z,1397.0,1397.7,46,1537.25058,,,,1537.25026,-0.0001199999999244028,-1.000787872625111e-07,-0.0018499999998734097,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:08Z,1397.0,1397.8,47,1537.2502,,,,1537.2502,-0.00018000000000029104,-1.5011818098858032e-07,-0.00030000000038005506,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:08Z,1397.0,1397.9,48,1537.24996,,,,1537.2502,-0.00018000000000029104,-1.5011818098858032e-07,0.0,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:08Z,1398.0,1398.0,49,1537.25002,,,,1537.2502,-0.00018000000000029104,-1.5011818098858032e-07,-0.0009000000000022738,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:08Z,1398.0,1398.1,50,1537.25076,,,,1537.25002,-0.0003600000000005821,-3.0023636197716064e-07,0.0013999999998683507,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:08Z,1398.0,1398.2,51,1537.25048,,,,1537.25048,9.999999997489795e-05,8.339898941703047e-08,0.0022999999998716473,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:08Z,1398.0,1398.3,52,1537.2498,,,,1537.25048,9.999999997489795e-05,8.339898941703047e-08,1.0842021724855044e-19,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:08Z,1398.0,1398.4,53,1537.25064,,,,1537.25048,9.999999997489795e-05,8.339898941703047e-08,0.0007000000005078391,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:08Z,1398.0,1398.5,54,1537.25029,,,,1537.25062,0.00024000000007617928,2.0015757471464956e-07,0.0008000000002546586,,,,0.0,,,,0.0,,,,0.0
2025-09-03T07:53:08Z,1398.0,1398.6,55,1537.25072,,,,1537.25064,0.00026000000002568413,2.1683737256013018e-07,4.547143911404206e-16,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:09Z,1398.0,1398.7,56,1537.25062,,,,1537.25062,0.00024000000007617928,2.0015757471464956e-07,-9.999999974727404e-05,,,,-2.7755575615628914e-17,,,,0.0,,,,0.0
2025-09-03T07:53:09Z,1398.0,1398.8,57,1537.25107,,,,1537.25062,0.00024000000007617928,2.0015757471464956e-07,-0.0021000000003770993,,,,2.7755575615628914e-17,,,,0.0,,,,0.0
