timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s
2025-09-11T13:08:13Z,18686.0,18686.1,4368,1529.52001,1529.52001,0.05332999999995991,4.470302999457528e-05,-0.000749999999246076
2025-09-11T13:08:13Z,18686.0,18686.2,4369,1529.51995,1529.51995,0.053270000000111395,4.465273594258007e-05,-0.0014999999996507252
2025-09-11T13:08:13Z,18686.0,18686.3,4370,1529.51971,1529.51971,0.053030000000035216,4.4451559734027443e-05,-0.0014500000009158853
2025-09-11T13:08:13Z,18686.0,18686.4,4371,1529.51965,1529.51966,0.05297999999993408,4.440964802384084e-05,-0.00025000000049568705
2025-09-11T13:08:13Z,18686.0,18686.5,4372,1529.51966,1529.51966,0.05297999999993408,4.440964802384084e-05,-4.999999987448378e-05
2025-09-11T13:08:13Z,18686.0,18686.6,4373,1529.51966,1529.51965,0.05296999999995933,4.4401265681841636e-05,-0.001199999999199619
2025-09-11T13:08:13Z,18686.0,18686.7,4374,1529.51932,1529.51942,0.052740000000085274,4.4208471815478804e-05,-0.0011499999993242471
2025-09-11T13:08:13Z,18686.0,18686.8,4375,1529.51942,1529.51942,0.052740000000085274,4.4208471815478804e-05,0.0
2025-09-11T13:08:13Z,18686.0,18686.9,4376,1529.51917,1529.51942,0.052740000000085274,4.4208471815478804e-05,0.34170000001022455
2025-09-11T13:08:13Z,18687.0,18687.0,4377,1529.58776,1529.58776,0.1210799999998926,0.00010149339718249471,0.7033373684311522
2025-09-11T13:08:14Z,18687.0,18687.11111111111,4378,1529.66837,1529.66837,0.20169000000009873,0.0001690634562088333,1.2192299999821097
2025-09-11T13:08:14Z,18687.0,18687.222222222223,4379,1529.8587,1529.8587,0.39202000000000226,0.0003286045718823678,1.2123449999808624
2025-09-11T13:08:14Z,18687.0,18687.333333333332,4380,1529.93778,1529.93778,0.47109999999997854,0.00039489213257939786,0.6947549999989373
2025-09-11T13:08:14Z,18687.0,18687.444444444445,4381,1530.03786,1530.01309,0.5464099999999235,0.0004580195503347238,0.33889499998803974
2025-09-11T13:08:14Z,18687.0,18687.555555555555,4382,1530.02132,1530.01309,0.5464099999999235,0.0004580195503347238,0.0
2025-09-11T13:08:14Z,18687.0,18687.666666666668,4383,1530.01309,1530.01309,0.5464099999999235,0.0004580195503347238,-0.02758500000078401
2025-09-11T13:08:14Z,18687.0,18687.777777777777,4384,1530.00696,1530.00696,0.5402799999999388,0.00045288117467625266,-0.04702500000014309
2025-09-11T13:08:14Z,18687.0,18687.88888888889,4385,1530.00264,1530.00264,0.5359599999999318,0.0004492600029234489,-0.031814999999193905
2025-09-11T13:08:14Z,18688.0,18688.0,4386,1529.99989,1529.99989,0.5332100000000537,0.0004469548588679506,-0.025245000000067463
2025-09-11T13:08:15Z,18688.0,18688.11111111111,4387,1529.99703,1529.99703,0.5303499999999985,0.00044455750905007986,-0.025110000000015287
2025-09-11T13:08:15Z,18688.0,18688.222222222223,4388,1529.99431,1529.99431,0.5276300000000447,0.00044227751202057913,-0.020475000000319543
2025-09-11T13:08:15Z,18688.0,18688.333333333332,4389,1529.99248,1529.99248,0.5257999999998901,0.0004407435434307227,-0.026864999999313355
2025-09-11T13:08:15Z,18688.0,18688.444444444445,4390,1529.98834,1529.98834,0.5216600000001108,0.0004372732538344764,-0.026459999999300265
2025-09-11T13:08:15Z,18688.0,18688.555555555555,4391,1529.9866,1529.9866,0.5199199999999564,0.00043581472632280336,-0.014265000000838413
2025-09-11T13:08:15Z,18688.0,18688.666666666668,4392,1529.98517,1529.98517,0.5184899999999288,0.000434616051413868,-0.00989999999944624
2025-09-11T13:08:15Z,18688.0,18688.777777777777,4393,1529.9844,1529.9844,0.5177200000000539,0.0004339706110784047,-0.010529999999880246
2025-09-11T13:08:15Z,18688.0,18688.88888888889,4394,1529.98283,1529.98283,0.5161499999999251,0.0004326545833810993,-0.011250000000130544
2025-09-11T13:08:15Z,18689.0,18689.0,4395,1529.9819,1529.9819,0.5152199999999993,0.0004318750255732676,-0.009596315789438759
2025-09-11T13:08:16Z,18689.0,18689.1,4396,1529.98083,1529.98083,0.5141499999999724,0.0004309781149770659,-0.010200000000376352
2025-09-11T13:08:16Z,18689.0,18689.2,4397,1529.97986,1529.97986,0.5131799999999203,0.00043016502780104677,-0.01134999999978481
2025-09-11T13:08:16Z,18689.0,18689.3,4398,1529.97856,1529.97856,0.5118800000000192,0.0004290753233384822,-0.011149999999160887
2025-09-11T13:08:16Z,18689.0,18689.4,4399,1529.97763,1529.97763,0.5109500000000935,0.0004282957655306505,-0.008000000000188745
2025-09-11T13:08:16Z,18689.0,18689.5,4400,1529.97696,1529.97696,0.5102799999999661,0.0004277341486151792,-0.007000000000618289
2025-09-11T13:08:16Z,18689.0,18689.6,4401,1529.97623,1529.97623,0.5095499999999902,0.0004271222376477127,-0.008349999999313518
2025-09-11T13:08:16Z,18689.0,18689.7,4402,1529.97529,1529.97529,0.5086100000000897,0.0004263342974978818,-0.006600000000263506
2025-09-11T13:08:16Z,18689.0,18689.8,4403,1529.97491,1529.97491,0.5082299999999123,0.0004260157685009592,-0.006799999999751005
