timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s
2025-09-12T07:24:40Z,163.0,163.0,0,1537.65677,1524.69817,1537.65677,-0.00012999999989915523,-1.0839002285710063e-07,0.00015000000075816332,1524.69817,0.0001599999998234125,1.3453694013925476e-07,-0.0002999999992425899
2025-09-12T07:24:40Z,163.0,163.1,1,1537.65677,1524.69827,1537.6567850000001,-0.00011499999982333975,-9.588348168529008e-08,0.00014999999962129497,1524.69814,0.00012999999989915523,1.0931126389899235e-07,-0.00019999999949505982
2025-09-12T07:24:40Z,163.0,163.2,2,1537.65687,1524.69811,1537.6568,-9.999999997489795e-05,-8.337694070305676e-08,7.499999924222398e-05,1524.69813,0.0001199999999244028,1.009027051522382e-07,-4.999999987377211e-05
2025-09-12T07:24:40Z,163.0,163.3,3,1537.6568,1524.69808,1537.6568,-9.999999997489795e-05,-8.337694070305676e-08,-1.0842021724855044e-19,1524.69813,0.0001199999999244028,1.009027051522382e-07,-9.999999974754411e-05
2025-09-12T07:24:40Z,163.0,163.4,4,1537.65689,1524.69813,1537.6568,-9.999999997489795e-05,-8.337694070305676e-08,0.0,1524.69811,9.999999997489795e-05,8.408558765872991e-08,-0.0002500000005056933
2025-09-12T07:24:40Z,163.0,163.5,5,1537.65669,1524.69826,1537.6568,-9.999999997489795e-05,-8.337694070305676e-08,0.0003000000003794582,1524.69808,6.999999982326699e-05,5.8859911227279e-08,9.999999974753002e-05
2025-09-12T07:24:40Z,163.0,163.6,6,1537.65676,1524.69803,1537.65686,-3.999999989900971e-05,-3.335077620539182e-08,0.0003000000003794582,1524.69813,0.0001199999999244028,1.009027051522382e-07,0.0002500000005056933
2025-09-12T07:24:41Z,163.0,163.7,7,1537.6569,1524.69804,1537.65686,-3.999999989900971e-05,-3.335077620539182e-08,0.0,1524.69813,0.0001199999999244028,1.009027051522382e-07,0.0
2025-09-12T07:24:41Z,163.0,163.8,8,1537.65686,1524.69813,1537.65686,-3.999999989900971e-05,-3.335077620539182e-08,0.00019999999949508833,1524.69813,0.0001199999999244028,1.009027051522382e-07,0.0
2025-09-12T07:24:41Z,163.0,163.9,9,1537.65693,1524.69825,1537.6569,0.0,0.0,0.0,1524.69813,0.0001199999999244028,1.009027051522382e-07,0.0
