timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_3_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s,wl_3_filtered_nm,wl_3_delta_nm,wl_3_strain,wl_3_derivative_nm_per_s
2025-09-05T08:26:46Z,3288.0,3288.0,0,1554.72541,1537.75581,1524.75378,1554.72541,-0.00014000000010128133,-1.1544621468208798e-07,-0.00022500000000056844,1537.75576,-2.999999992425728e-05,-2.501147361274602e-08,-4.999999987380761e-05,1524.75378,0.0,0.0,-0.0001250000002529532
2025-09-05T08:26:46Z,3288.0,3288.2,1,1554.72605,1537.75574,1524.75362,1554.725365,-0.0001850000001013541,-1.5255392651740256e-07,-5.115807950872853e-16,1537.75575,-3.999999989900971e-05,-3.334863148366136e-08,-4.9999999873750765e-05,1524.753755,-2.5000000050567905e-05,-2.1020628075513084e-08,-0.00012500000025281112
2025-09-05T08:26:46Z,3288.0,3288.4,2,1554.72532,1537.75576,1524.75381,1554.72541,-0.00014000000010128133,-1.1544621468208798e-07,0.00028750000012686027,1537.75574,-4.9999999873762135e-05,-4.16857893545767e-08,-2.4999999936818536e-05,1524.75373,-5.000000010113581e-05,-4.204125615102617e-08,-6.250000012626344e-05
2025-09-05T08:26:47Z,3288.0,3288.6,3,1554.72519,1537.7557,1524.75373,1554.72548,-7.000000005064066e-05,-5.772310734104399e-08,0.00017500000012695977,1537.75574,-4.9999999873762135e-05,-4.16857893545767e-08,-2.710505431213761e-20,1524.75373,-5.000000010113581e-05,-4.204125615102617e-08,0.00020000000006298248
2025-09-05T08:26:47Z,3288.0,3288.8,4,1554.72566,1537.75568,1524.7537,1554.72548,-7.000000005064066e-05,-5.772310734104399e-08,0.0,1537.75574,-4.9999999873762135e-05,-4.16857893545767e-08,-0.00010000000031616308,1524.75381,2.999999992425728e-05,2.52247535759068e-08,0.000550000000316902
2025-09-05T08:26:47Z,3289.0,3289.0,5,1554.72548,1537.75574,1524.75398,1554.72548,-7.000000005064066e-05,-5.772310734104399e-08,0.0,1537.7557,-9.000000000014552e-05,-7.503442102780309e-08,0.00020000000063209885,1524.75395,0.0001700000000255386,1.4294027064583486e-07,0.0003000000000007579
2025-09-05T08:26:47Z,3289.0,3289.1,6,1554.72557,1537.75579,1524.75396,1554.72548,-7.000000005064066e-05,-5.772310734104399e-08,-0.0009999999997498889,1537.75574,-4.9999999873762135e-05,-4.16857893545767e-08,0.0004500000000011369,1524.75396,0.00018000000000029104,1.513485218378038e-07,4.999999987380767e-05
2025-09-05T08:26:47Z,3289.0,3289.2,7,1554.72524,1537.75562,1524.75395,1554.72528,-0.00027000000000043656,-2.2264627101188744e-07,-0.0009999999997521627,1537.75579,0.0,0.0,0.0002499999993696065,1524.75396,0.00018000000000029104,1.513485218378038e-07,-4.999999987346658e-05
2025-09-05T08:26:47Z,3289.0,3289.3,8,1554.72505,1537.75592,1524.75396,1554.72528,-0.00027000000000043656,-2.2264627101188744e-07,0.0,1537.75579,0.0,0.0,0.000550000000886871,1524.75395,0.0001700000000255386,1.4294027064583486e-07,-0.00035000000025386274
2025-09-05T08:26:47Z,3289.0,3289.4,9,1554.72528,1537.7559,1524.75371,1554.72528,-0.00027000000000043656,-2.2264627101188744e-07,0.0,1537.7559,0.00011000000017702405,9.170873695919878e-08,0.0005500000008856205,1524.75389,0.00010999999994965037,9.249076330283977e-08,-0.000300000000379714
