timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_2_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s,wl_2_filtered_nm,wl_2_delta_nm,wl_2_strain,wl_2_derivative_nm_per_s
2025-09-11T14:20:04Z,22997.0,22997.0,0,1537.85774,1524.8546,1537.85772,0.0009099999999762076,7.58631531264711e-07,-0.00027000000136860765,1524.8546,0.0008049999999002466,6.768198271253889e-07,-0.00013499999863794075
2025-09-11T14:20:04Z,22997.0,22997.11111111111,1,1537.85772,1524.8546,1537.8576899999998,0.0008799999998245767,7.336217004366138e-07,-0.0002700000003410057,1524.854585,0.0007900000000518048,6.642082776774867e-07,-0.0001349999996589123
2025-09-11T14:20:04Z,22997.0,22997.222222222223,2,1537.85766,1524.85457,1537.85766,0.0008499999999003194,7.086118697980692e-07,-0.000224999999430047,1524.85457,0.0007749999999759893,6.515967280384155e-07,-0.00029249999977772403
2025-09-11T14:20:04Z,22997.0,22997.333333333332,3,1537.85764,1524.85452,1537.85764,0.0008299999999508145,6.919386493723728e-07,-0.0001799999995452167,1524.85452,0.0007250000001022272,6.095582295601265e-07,-0.0004499999998862224
2025-09-11T14:20:04Z,22997.0,22997.444444444445,4,1537.85762,1524.85447,1537.85762,0.0008100000000013097,6.752654289466765e-07,-0.0003150000002317302,1524.85447,0.0006750000000010914,5.675197308906686e-07,-0.0002700000003351124
2025-09-11T14:20:04Z,22997.0,22997.555555555555,5,1537.85757,1524.85446,1537.85757,0.0007599999999001739,6.33582377692883e-07,-0.00044999999988622197,1524.85446,0.000665000000026339,5.591120311950108e-07,-0.0001799999995422694
2025-09-11T14:20:04Z,22997.0,22997.666666666668,6,1537.85752,1524.85443,1537.85752,0.0007100000000264117,5.91899326628642e-07,-0.0005399999996617772,1524.85443,0.0006350000001020817,5.338889321080373e-07,-0.0003150000002287833
2025-09-11T14:20:04Z,22997.0,22997.777777777777,7,1537.85745,1524.85439,1537.85745,0.0006399999999757711,5.335430549491522e-07,-0.0003150000002376239,1524.85439,0.0005949999999756983,5.002581331342372e-07,-0.0003150000002287833
2025-09-11T14:20:04Z,22997.0,22997.88888888889,8,1537.85741,1524.85436,1537.85745,0.0006399999999757711,5.335430549491522e-07,-0.00017999999955110955,1524.85436,0.000565000000051441,4.750350340472638e-07,-0.0003600000001165609
2025-09-11T14:20:04Z,22998.0,22998.0,9,1537.85745,1524.85431,1537.85741,0.0006000000000767614,5.001966140977593e-07,-0.00040500000000654856,1524.85431,0.0005149999999503052,4.3299653537780587e-07,-0.00022500000045838544
2025-09-11T14:20:05Z,22998.0,22998.11111111111,10,1537.85736,1524.85431,1537.85736,0.0005499999999756255,4.5851356284396584e-07,-0.0003150000002317306,1524.85431,0.0005149999999503052,4.3299653537780587e-07,-4.499999988483074e-05
2025-09-11T14:20:05Z,22998.0,22998.222222222223,11,1537.85732,1524.8543,1537.85734,0.0005300000000261207,4.4184034241826944e-07,-0.00017999999954521626,1524.8543,0.0005049999999755528,4.2458883568214806e-07,-0.0003600000001224542
2025-09-11T14:20:05Z,22998.0,22998.333333333332,12,1537.85734,1524.85423,1537.85732,0.0005100000000766158,4.251671219925731e-07,-0.0004049999999925515,1524.85423,0.0004349999999249121,3.657349376213745e-07,-0.000494999999776946
2025-09-11T14:20:05Z,22998.0,22998.444444444445,13,1537.85715,1524.85419,1537.85725,0.00044000000002597517,3.668108503130832e-07,-0.0007650000001179521,1524.85419,0.0003950000000259024,3.3210413883874334e-07,-0.0006299999994402788
2025-09-11T14:20:05Z,22998.0,22998.555555555555,14,1537.85725,1524.85409,1537.85715,0.0003400000000510772,2.8344474799504874e-07,-0.0006750000003482911,1524.85409,0.00029500000005100446,2.480271416909964e-07,-0.00044999999990095606
2025-09-11T14:20:05Z,22998.0,22998.666666666668,15,1537.8571,1524.85409,1537.8571,0.0002899999999499414,2.417616967412552e-07,-0.0003150000002228898,1524.85409,0.00029500000005100446,2.480271416909964e-07,-0.0003150000002376237
2025-09-11T14:20:05Z,22998.0,22998.777777777777,16,1537.85706,1524.85402,1537.85708,0.00027000000000043656,2.2508847631555883e-07,-0.00017999999954521604,1524.85402,0.0002250000000003638,1.8917324363022285e-07,-0.0003600000001224543
