channel,peak_order,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence,distance_samples,distance_seconds,prominence_threshold
2,0,108,108,2025-09-05T08:00:14Z,1696.0,1696.2,1539.34625,1.60412499999984,1.6010700000001634,2,0.2,0.1
2,1,186,186,2025-09-05T08:00:23Z,1705.0,1705.111111111111,1539.34699,1.6048649999997906,1.6007700000000114,2,0.2,0.1
2,2,263,263,2025-09-05T08:00:32Z,1714.0,1714.142857142857,1539.34924,1.6071149999997942,1.6027500000000146,2,0.2,0.1
2,3,344,344,2025-09-05T08:00:41Z,1723.0,1723.2,1539.35445,1.612324999999828,1.6075000000000728,2,0.2,0.1
2,4,432,432,2025-09-05T08:00:50Z,1732.0,1732.1,1539.3574,1.6152749999998832,1.6102900000000773,2,0.2,0.1
2,5,523,523,2025-09-05T08:00:59Z,1741.0,1741.2,1539.35873,1.6166049999997085,1.6114999999999782,2,0.2,0.1
2,6,613,613,2025-09-05T08:01:08Z,1750.0,1750.2,1539.36694,1.6248149999998986,1.6251200000001518,2,0.2,0.1
2,7,699,699,2025-09-05T08:01:17Z,1759.0,1759.0,1539.3638,1.6216749999998683,1.6162300000000869,2,0.2,0.1
2,8,775,775,2025-09-05T08:01:26Z,1768.0,1768.2222222222222,1539.36542,1.623294999999871,1.617870000000039,2,0.2,0.1
2,9,857,857,2025-09-05T08:01:35Z,1777.0,1777.0,1539.3639,1.6217749999998432,1.6161400000000867,2,0.2,0.1
2,10,1244,1244,2025-09-05T08:02:15Z,1817.0,1817.25,1539.58694,1.8448149999996986,1.8395199999999932,2,0.2,0.1
2,11,1316,1316,2025-09-05T08:02:23Z,1825.0,1825.1,1539.60153,1.8594049999996969,1.8530899999998383,2,0.2,0.1
2,12,1392,1392,2025-09-05T08:02:31Z,1833.0,1833.1,1539.60873,1.8666049999997085,1.8595900000000256,2,0.2,0.1
2,13,1472,1472,2025-09-05T08:02:39Z,1841.0,1841.1,1539.6153,1.8731749999997191,1.8655999999998585,2,0.2,0.1
2,14,1552,1552,2025-09-05T08:02:47Z,1849.0,1849.1,1539.61732,1.8751949999998487,1.8677000000000135,2,0.2,0.1
