channel,peak_order,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence,distance_samples,distance_seconds,prominence_threshold
1,0,151,151,2025-09-12T12:54:27Z,19950.0,19950.0,1539.44096,1.7642849999997452,1.7411999999999352,2,0.2,0.1
1,1,241,241,2025-09-12T12:54:36Z,19959.0,19959.0,1539.52515,1.8484749999997803,1.8164099999999053,2,0.2,0.1
1,2,331,331,2025-09-12T12:54:45Z,19968.0,19968.0,1539.6197,1.9430249999998068,1.9046200000000226,2,0.2,0.1
1,3,408,408,2025-09-12T12:54:54Z,19976.0,19976.75,1539.66458,1.9879049999997278,1.945149999999785,2,0.2,0.1
1,4,490,490,2025-09-12T12:55:03Z,19986.0,19986.0,1539.68085,2.0041749999998046,1.9572599999999056,2,0.2,0.1
1,5,576,576,2025-09-12T12:55:12Z,19995.0,19995.0,1539.6897,2.013024999999743,1.9640099999999165,2,0.2,0.1
1,6,665,665,2025-09-12T12:55:21Z,20003.0,20003.9,1539.69506,2.018384999999853,1.9671499999999469,2,0.2,0.1
1,7,756,756,2025-09-12T12:55:30Z,20013.0,20013.0,1539.70089,2.024214999999913,1.9703400000000784,2,0.2,0.1
1,8,836,836,2025-09-12T12:55:39Z,20021.0,20021.875,1539.70564,2.0289649999997437,1.9730599999998049,2,0.2,0.1
1,9,917,917,2025-09-12T12:55:48Z,20030.0,20030.9,1539.71148,2.0348049999997784,1.9963000000000193,2,0.2,0.1
1,10,1164,1164,2025-09-12T12:56:13Z,20056.0,20056.0,1539.86506,2.1883849999999256,2.1360400000000936,2,0.2,0.1
1,11,1249,1249,2025-09-12T12:56:22Z,20064.0,20064.85714285714,1539.86363,2.186954999999898,2.129789999999957,2,0.2,0.1
1,12,1330,1330,2025-09-12T12:56:31Z,20074.0,20074.0,1539.87568,2.199004999999943,2.1378000000001975,2,0.2,0.1
1,13,1411,1411,2025-09-12T12:56:40Z,20083.0,20083.0,1539.88291,2.2062349999998787,2.1425400000000536,2,0.2,0.1
