channel,peak_order,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence,distance_samples,distance_seconds,prominence_threshold
1,0,110,110,2025-09-09T13:20:43Z,1529.0,1529.2,1557.42289,3.141160000000127,3.1202800000000934,2,0.2,0.1
1,1,198,198,2025-09-09T13:20:52Z,1538.0,1538.111111111111,1557.44481,3.1630800000000363,3.1351999999999407,2,0.2,0.1
1,2,275,275,2025-09-09T13:21:01Z,1547.0,1547.111111111111,1557.4541,3.172370000000001,3.140899999999874,2,0.2,0.1
1,3,361,361,2025-09-09T13:21:10Z,1556.0,1556.2,1557.45958,3.177850000000035,3.1440000000000055,2,0.2,0.1
1,4,448,448,2025-09-09T13:21:19Z,1565.0,1565.2,1557.46577,3.1840400000000955,3.1482699999999113,2,0.2,0.1
1,5,537,537,2025-09-09T13:21:28Z,1574.0,1574.1,1557.46721,3.185480000000098,3.148869999999988,2,0.2,0.1
1,6,627,627,2025-09-09T13:21:37Z,1583.0,1583.1,1557.47014,3.188409999999976,3.150429999999915,2,0.2,0.1
1,7,717,717,2025-09-09T13:21:46Z,1592.0,1592.25,1557.47934,3.197610000000168,3.1590000000001055,2,0.2,0.1
1,8,796,796,2025-09-09T13:21:55Z,1601.0,1601.125,1557.48282,3.201090000000022,3.160799999999881,2,0.2,0.1
1,9,877,877,2025-09-09T13:22:04Z,1610.0,1610.2,1557.48659,3.2048600000000533,3.187059999999974,2,0.2,0.1
1,10,1102,1102,2025-09-09T13:22:27Z,1633.0,1633.2,1557.91063,3.628900000000158,3.593849999999975,2,0.2,0.1
1,11,1189,1189,2025-09-09T13:22:36Z,1642.0,1642.0,1557.9156,3.6338700000001154,3.5936400000000503,2,0.2,0.1
1,12,1265,1265,2025-09-09T13:22:45Z,1651.0,1651.1,1557.92533,3.643600000000106,3.600979999999936,2,0.2,0.1
1,13,1351,1351,2025-09-09T13:22:54Z,1660.0,1660.2222222222222,1557.92686,3.6451300000001083,3.600439999999935,2,0.2,0.1
1,14,1434,1434,2025-09-09T13:23:03Z,1669.0,1669.1,1557.92573,3.6440000000000055,3.597629999999981,2,0.2,0.1
1,15,1524,1524,2025-09-09T13:23:12Z,1678.0,1678.2,1557.93211,3.650380000000041,3.601899999999887,2,0.2,0.1
1,16,1614,1614,2025-09-09T13:23:21Z,1687.0,1687.2,1557.93051,3.648779999999988,3.5875899999998637,2,0.2,0.1
1,17,1696,1696,2025-09-09T13:23:30Z,1696.0,1696.0,1557.92388,3.642150000000129,3.579870000000028,2,0.2,0.1
1,18,1777,1777,2025-09-09T13:23:39Z,1705.0,1705.2222222222222,1557.93497,3.653240000000096,3.6310900000000856,2,0.2,0.1
1,19,1857,1857,2025-09-09T13:23:47Z,1714.0,1714.0,1557.92334,3.641610000000128,3.5781899999999496,2,0.2,0.1
1,20,2131,2131,2025-09-09T13:24:16Z,1742.0,1742.1818181818182,1558.45784,4.176110000000108,4.131650000000036,2,0.2,0.1
1,21,2211,2211,2025-09-09T13:24:25Z,1751.0,1751.111111111111,1558.49327,4.211540000000014,4.148860000000013,2,0.2,0.1
1,22,2290,2290,2025-09-09T13:24:34Z,1760.0,1760.111111111111,1558.53198,4.250250000000051,4.18396000000007,2,0.2,0.1
1,23,2380,2380,2025-09-09T13:24:43Z,1769.0,1769.2,1558.53544,4.253710000000183,4.185310000000072,2,0.2,0.1
1,24,2469,2469,2025-09-09T13:24:52Z,1778.0,1778.1,1558.53632,4.254590000000007,4.185330000000022,2,0.2,0.1
1,25,2559,2559,2025-09-09T13:25:01Z,1787.0,1787.2222222222222,1558.54123,4.259500000000116,4.188120000000026,2,0.2,0.1
1,26,2633,2633,2025-09-09T13:25:09Z,1796.0,1796.0,1558.53337,4.2516400000001795,4.179030000000012,2,0.2,0.1
1,27,2715,2715,2025-09-09T13:25:19Z,1805.0,1805.1,1558.5453,4.2635700000000725,4.19026000000008,2,0.2,0.1
1,28,2806,2806,2025-09-09T13:25:28Z,1814.0,1814.2,1558.54923,4.267500000000155,4.232060000000047,2,0.2,0.1
1,29,2895,2895,2025-09-09T13:25:37Z,1823.0,1823.1,1558.54512,4.263390000000072,4.188239999999951,2,0.2,0.1
1,30,3105,3105,2025-09-09T13:26:00Z,1846.0,1846.111111111111,1558.95103,4.669300000000021,4.599950000000035,2,0.2,0.1
1,31,3191,3191,2025-09-09T13:26:09Z,1855.0,1855.1,1558.96976,4.688030000000026,4.614749999999958,2,0.2,0.1
1,32,3282,3282,2025-09-09T13:26:18Z,1864.0,1864.2,1558.97494,4.6932100000001356,4.615990000000011,2,0.2,0.1
1,33,3371,3371,2025-09-09T13:26:27Z,1873.0,1873.125,1558.97795,4.696220000000039,4.615459999999985,2,0.2,0.1
1,34,3442,3442,2025-09-09T13:26:36Z,1882.0,1882.0,1558.97899,4.697260000000142,4.616330000000062,2,0.2,0.1
1,35,3524,3524,2025-09-09T13:26:45Z,1891.0,1891.2222222222222,1559.01427,4.732539999999972,4.649249999999938,2,0.2,0.1
1,36,3609,3609,2025-09-09T13:26:54Z,1900.0,1900.1,1559.01797,4.73624000000018,4.651350000000093,2,0.2,0.1
1,37,3698,3698,2025-09-09T13:27:03Z,1909.0,1909.1,1559.02635,4.744620000000168,4.659340000000157,2,0.2,0.1
1,38,3787,3787,2025-09-09T13:27:12Z,1918.0,1918.2222222222222,1559.03182,4.75009,4.7048399999998765,2,0.2,0.1
1,39,3861,3861,2025-09-09T13:27:20Z,1927.0,1927.0,1559.02695,4.7452200000000175,4.658019999999851,2,0.2,0.1
1,40,4063,4063,2025-09-09T13:27:42Z,1948.0,1948.1,1559.42883,5.147100000000137,5.068790000000035,2,0.2,0.1
1,41,4154,4154,2025-09-09T13:27:51Z,1957.0,1957.25,1559.44015,5.158419999999978,5.07213999999999,2,0.2,0.1
1,42,4231,4231,2025-09-09T13:27:59Z,1966.0,1966.0,1559.42599,5.144260000000031,5.055439999999862,2,0.2,0.1
1,43,4309,4309,2025-09-09T13:28:09Z,1975.0,1975.1,1559.46137,5.179640000000063,5.089500000000044,2,0.2,0.1
1,44,4394,4394,2025-09-09T13:28:18Z,1984.0,1984.2,1559.46393,5.182199999999966,5.088959999999815,2,0.2,0.1
1,45,4482,4482,2025-09-09T13:28:27Z,1993.0,1993.1,1559.43301,5.1512800000000425,5.057209999999941,2,0.2,0.1
1,46,4569,4569,2025-09-09T13:28:36Z,2002.0,2002.1,1559.46777,5.186040000000048,5.090159999999969,2,0.2,0.1
1,47,4657,4657,2025-09-09T13:28:45Z,2011.0,2011.111111111111,1559.47528,5.193550000000187,5.095050000000128,2,0.2,0.1
1,48,4733,4733,2025-09-09T13:28:54Z,2020.0,2020.0,1559.47482,5.193089999999984,5.093609999999899,2,0.2,0.1
1,49,4815,4815,2025-09-09T13:29:03Z,2029.0,2029.2,1559.51391,5.232179999999971,5.166339999999991,2,0.2,0.1
1,50,5031,5031,2025-09-09T13:29:25Z,2051.0,2051.2,1559.87789,5.596160000000054,5.5037099999999555,2,0.2,0.1
1,51,5120,5120,2025-09-09T13:29:34Z,2060.0,2060.2,1559.87082,5.589090000000169,5.4905200000000605,2,0.2,0.1
1,52,5198,5198,2025-09-09T13:29:43Z,2069.0,2069.1111111111113,1559.86795,5.586220000000139,5.485230000000001,2,0.2,0.1
1,53,5283,5283,2025-09-09T13:29:52Z,2078.0,2078.2,1559.87369,5.591959999999972,5.487589999999955,2,0.2,0.1
1,54,5370,5370,2025-09-09T13:30:01Z,2087.0,2087.1,1559.87356,5.591830000000073,5.485429999999951,2,0.2,0.1
1,55,5460,5460,2025-09-09T13:30:10Z,2096.0,2096.1,1559.87703,5.595300000000179,5.4883800000000065,2,0.2,0.1
1,56,5550,5550,2025-09-09T13:30:19Z,2105.0,2105.1,1559.8655,5.583770000000186,5.474840000000086,2,0.2,0.1
1,57,5637,5637,2025-09-09T13:30:28Z,2114.0,2114.0,1559.88172,5.599990000000162,5.490240000000085,2,0.2,0.1
1,58,5712,5712,2025-09-09T13:30:36Z,2123.0,2123.0,1559.88187,5.60014000000001,5.517269999999826,2,0.2,0.1
1,59,5795,5795,2025-09-09T13:30:45Z,2132.0,2132.0,1559.8815,5.599770000000035,5.488180000000057,2,0.2,0.1
1,60,5974,5974,2025-09-09T13:31:04Z,2150.0,2150.2,1559.88281,5.601080000000138,5.495149999999967,2,0.2,0.1
