channel,peak_order,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence,distance_samples,distance_seconds,prominence_threshold
1,0,224,224,2025-08-11T14:04:00Z,6728.0,6728.0,1555.99642,0.9308799999998882,0.9313899999999649,2,0.2,0.1
1,1,330,330,2025-08-11T14:04:11Z,6739.0,6739.0,1556.00112,0.9355799999998453,0.9376999999999498,2,0.2,0.1
1,2,431,431,2025-08-11T14:04:21Z,6749.0,6749.1,1555.9983,0.9327599999999165,0.9328699999998662,2,0.2,0.1
1,3,541,541,2025-08-11T14:04:32Z,6760.0,6760.1,1555.99783,0.9322899999999663,0.9335599999999431,2,0.2,0.1
1,4,670,670,2025-08-11T14:04:46Z,6774.0,6774.0,1555.99248,0.9269399999998313,0.9295699999997851,2,0.2,0.1
1,5,758,758,2025-08-11T14:04:56Z,6784.0,6784.0,1555.99341,0.9278699999999844,0.931039999999939,2,0.2,0.1
1,6,851,851,2025-08-11T14:05:06Z,6794.0,6794.0,1555.9924,0.9268600000000333,0.9298200000000634,2,0.2,0.1
1,7,950,950,2025-08-11T14:05:16Z,6804.0,6804.1,1555.99206,0.9265199999999822,0.93033000000014,2,0.2,0.1
1,8,1060,1060,2025-08-11T14:05:27Z,6815.0,6815.1,1555.99093,0.9253899999998794,0.931329999999889,2,0.2,0.1
1,9,1152,1152,2025-08-11T14:05:38Z,6826.0,6826.0,1555.98921,0.9236699999999018,0.9302099999999882,2,0.2,0.1
1,10,1447,1447,2025-08-11T14:06:09Z,6857.0,6857.0,1556.09301,1.0274699999999939,1.0396900000000642,2,0.2,0.1
1,11,1542,1542,2025-08-11T14:06:19Z,6867.0,6867.0,1556.09268,1.0271399999999176,1.0387100000000373,2,0.2,0.1
1,12,1641,1641,2025-08-11T14:06:30Z,6878.0,6878.0,1556.0917,1.0261599999998907,1.0375299999998333,2,0.2,0.1
1,13,1727,1727,2025-08-11T14:06:39Z,6887.0,6887.1,1556.0966,1.031060000000025,1.0448700000001736,2,0.2,0.1
1,14,1812,1812,2025-08-11T14:06:49Z,6897.0,6897.1,1556.09581,1.0302699999999732,1.042699999999968,2,0.2,0.1
