channel,peak_order,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence,distance_samples,distance_seconds,prominence_threshold
1,0,78,78,2025-09-03T11:46:16Z,15385.0,15385.8,1544.84057,7.10864000000015,7.009860000000117,2,0.2,0.1
1,1,185,185,2025-09-03T11:46:26Z,15396.0,15396.5,1543.38791,5.65598,5.534529999999904,2,0.2,0.1
1,2,270,270,2025-09-03T11:46:36Z,15406.0,15406.42857142857,1543.47953,5.747600000000148,5.61160000000018,2,0.2,0.1
1,3,364,364,2025-09-03T11:46:46Z,15416.0,15416.5,1543.61663,5.884700000000066,5.738200000000006,2,0.2,0.1
1,4,463,463,2025-09-03T11:46:56Z,15426.0,15426.5,1546.75671,9.024780000000192,8.868720000000167,2,0.2,0.1
1,5,562,562,2025-09-03T11:47:06Z,15436.0,15436.4,1556.94537,19.21343999999999,19.21376999999984,2,0.2,0.1
1,6,642,642,2025-09-03T11:47:16Z,15446.0,15446.0,1548.58445,10.85252000000014,10.686889999999948,2,0.2,0.1
1,7,725,725,2025-09-03T11:47:26Z,15455.0,15455.7,1546.65061,8.918679999999995,8.742679999999837,2,0.2,0.1
1,8,816,816,2025-09-03T11:47:35Z,15465.0,15465.555555555555,1546.76812,9.036190000000033,8.86604999999986,2,0.2,0.1
2,0,81,81,2025-09-03T11:46:16Z,15386.0,15386.1,1544.85995,32.96670500000005,28.358580000000075,2,0.2,0.1
2,1,91,91,2025-09-03T11:46:17Z,15387.0,15387.1,1519.98894,8.095694999999978,9.441440000000057,2,0.2,0.1
2,2,102,102,2025-09-03T11:46:18Z,15388.0,15388.2,1516.04617,4.152925000000096,0.8916600000000017,2,0.2,0.1
2,3,153,153,2025-09-03T11:46:23Z,15393.0,15393.3,1515.30016,3.4069150000000263,3.138719999999921,2,0.2,0.1
2,4,159,159,2025-09-03T11:46:24Z,15393.0,15393.9,1524.19999,12.306745000000092,5.736934999999903,2,0.2,0.1
2,5,162,162,2025-09-03T11:46:24Z,15394.0,15394.2,1522.5974449999999,10.7041999999999,3.838709999999992,2,0.2,0.1
2,6,172,172,2025-09-03T11:46:25Z,15395.0,15395.2,1538.60246,26.709215000000086,28.46330500000022,2,0.2,0.1
2,7,186,186,2025-09-03T11:46:26Z,15396.0,15396.6,1523.7849649999998,11.89171999999985,10.446174999999812,2,0.2,0.1
2,8,192,192,2025-09-03T11:46:27Z,15397.0,15397.222222222223,1522.375575,10.482330000000047,5.86157500000013,2,0.2,0.1
2,9,197,197,2025-09-03T11:46:28Z,15397.0,15397.777777777777,1513.46387,1.5706250000000637,1.4096349999999802,2,0.2,0.1
2,10,200,200,2025-09-03T11:46:28Z,15398.0,15398.1,1512.5755,0.682254999999941,0.8981699999999364,2,0.2,0.1
2,11,244,244,2025-09-03T11:46:33Z,15403.0,15403.0,1516.8264199999999,4.933174999999892,4.946219999999812,2,0.2,0.1
2,12,249,249,2025-09-03T11:46:33Z,15403.0,15403.625,1512.92487,1.0316250000000764,1.0446699999999964,2,0.2,0.1
2,13,251,251,2025-09-03T11:46:34Z,15403.0,15403.875,1522.08872,10.195474999999988,1.0584200000000692,2,0.2,0.1
2,14,257,257,2025-09-03T11:46:35Z,15404.0,15404.714285714286,1523.9951,12.101855000000114,13.856550000000198,2,0.2,0.1
2,15,263,263,2025-09-03T11:46:35Z,15405.0,15405.5,1522.27836,10.385115000000042,2.2316800000000967,2,0.2,0.1
2,16,271,271,2025-09-03T11:46:36Z,15406.0,15406.57142857143,1519.966,8.072754999999916,6.487949999999955,2,0.2,0.1
2,17,274,274,2025-09-03T11:46:37Z,15407.0,15407.0,1519.966,8.072754999999916,6.487949999999955,2,0.2,0.1
2,18,282,282,2025-09-03T11:46:38Z,15407.0,15407.888888888889,1514.75828,2.8650350000000344,2.9545899999998255,2,0.2,0.1
2,19,330,330,2025-09-03T11:46:43Z,15412.0,15412.9,1516.338295,4.4450500000000375,4.37448500000005,2,0.2,0.1
2,20,334,334,2025-09-03T11:46:43Z,15413.0,15413.375,1516.04407,4.150824999999941,1.2886499999999614,2,0.2,0.1
2,21,340,340,2025-09-03T11:46:44Z,15414.0,15414.1,1520.0094450000001,8.116200000000163,3.13345500000014,2,0.2,0.1
2,22,345,345,2025-09-03T11:46:44Z,15414.0,15414.6,1528.229075,16.335829999999987,18.09222499999987,2,0.2,0.1
2,23,351,351,2025-09-03T11:46:45Z,15415.0,15415.2,1523.75152,11.858275000000049,1.9006550000001425,2,0.2,0.1
2,24,366,366,2025-09-03T11:46:47Z,15416.0,15416.7,1524.96768,13.074434999999994,13.59708999999998,2,0.2,0.1
2,25,373,373,2025-09-03T11:46:47Z,15417.0,15417.444444444445,1524.72008,12.826835000000074,14.086700000000064,2,0.2,0.1
