channel,peak_order,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence,distance_samples,distance_seconds,prominence_threshold
1,0,178,178,2025-09-12T07:47:48Z,1551.0,1551.2,1538.71152,0.9877000000001317,0.9795599999999922,2,0.2,0.1
1,1,267,267,2025-09-12T07:47:57Z,1560.0,1560.1,1538.72359,0.999770000000126,0.9887900000001082,2,0.2,0.1
1,2,357,357,2025-09-12T07:48:06Z,1569.0,1569.1,1538.72951,1.0056899999999587,0.9934199999997873,2,0.2,0.1
1,3,440,440,2025-09-12T07:48:15Z,1578.0,1578.25,1538.73542,1.011600000000044,0.998010000000022,2,0.2,0.1
1,4,520,520,2025-09-12T07:48:24Z,1587.0,1587.1,1538.73614,1.0123200000000452,0.9977400000000216,2,0.2,0.1
1,5,610,610,2025-09-12T07:48:33Z,1596.0,1596.1,1538.74071,1.016890000000103,1.0020200000001296,2,0.2,0.1
1,6,701,701,2025-09-12T07:48:42Z,1605.0,1605.2,1538.74435,1.020530000000008,1.0046599999998307,2,0.2,0.1
1,7,790,790,2025-09-12T07:48:51Z,1614.0,1614.1,1538.7489,1.0250800000001163,1.0087000000000899,2,0.2,0.1
1,8,880,880,2025-09-12T07:49:00Z,1623.0,1623.2,1538.754,1.030179999999973,1.028519999999844,2,0.2,0.1
1,9,955,955,2025-09-12T07:49:09Z,1632.0,1632.1,1538.75382,1.0299999999999727,1.01270999999997,2,0.2,0.1
1,10,1403,1403,2025-09-12T07:49:55Z,1678.0,1678.0,1538.90721,1.183390000000145,1.172230000000127,2,0.2,0.1
1,11,1493,1493,2025-09-12T07:50:04Z,1687.0,1687.1,1538.9259,1.2020800000000236,1.1874699999998484,2,0.2,0.1
1,12,1582,1582,2025-09-12T07:50:13Z,1696.0,1696.1,1538.93697,1.2131500000000415,1.1962899999998626,2,0.2,0.1
1,13,1672,1672,2025-09-12T07:50:22Z,1705.0,1705.2,1538.95301,1.2291900000000169,1.210550000000012,2,0.2,0.1
1,14,1761,1761,2025-09-12T07:50:31Z,1714.0,1714.1,1538.96558,1.241760000000113,1.221900000000005,2,0.2,0.1
1,15,1846,1846,2025-09-12T07:50:40Z,1723.0,1723.125,1538.97478,1.2509600000000773,1.2303099999999176,2,0.2,0.1
1,16,1925,1925,2025-09-12T07:50:49Z,1732.0,1732.111111111111,1538.97721,1.2533900000000813,1.2319400000001224,2,0.2,0.1
1,17,2010,2010,2025-09-12T07:50:58Z,1741.0,1741.1,1538.97826,1.2544400000001588,1.2320799999999963,2,0.2,0.1
1,18,2100,2100,2025-09-12T07:51:07Z,1750.0,1750.1,1538.98185,1.2580299999999625,1.2354100000000017,2,0.2,0.1
1,19,2190,2190,2025-09-12T07:51:16Z,1759.0,1759.1,1538.98258,1.2587600000001657,1.247090000000071,2,0.2,0.1
1,20,2389,2389,2025-09-12T07:51:37Z,1780.0,1780.111111111111,1539.09483,1.3710100000000693,1.3509200000000874,2,0.2,0.1
1,21,2473,2473,2025-09-12T07:51:46Z,1789.0,1789.1,1539.10356,1.3797400000000835,1.3572100000001228,2,0.2,0.1
1,22,2564,2564,2025-09-12T07:51:55Z,1798.0,1798.2,1539.10923,1.3854100000000926,1.3609200000000783,2,0.2,0.1
1,23,2653,2653,2025-09-12T07:52:04Z,1807.0,1807.1,1539.11835,1.3945300000000316,1.3689099999999144,2,0.2,0.1
1,24,2743,2743,2025-09-12T07:52:13Z,1816.0,1816.1,1539.12911,1.40529000000015,1.378550000000132,2,0.2,0.1
1,25,2819,2819,2025-09-12T07:52:22Z,1825.0,1825.125,1539.13227,1.4084500000001299,1.380880000000161,2,0.2,0.1
1,26,2899,2899,2025-09-12T07:52:31Z,1834.0,1834.0,1539.13228,1.4084600000001046,1.3800300000000334,2,0.2,0.1
1,27,2985,2985,2025-09-12T07:52:40Z,1843.0,1843.111111111111,1539.13462,1.4108000000001084,1.391589999999951,2,0.2,0.1
1,28,3072,3072,2025-09-12T07:52:49Z,1852.0,1852.1,1539.13254,1.4087200000001303,1.3791100000000824,2,0.2,0.1
1,29,3162,3162,2025-09-12T07:52:58Z,1861.0,1861.1,1539.13296,1.4091399999999794,1.3802099999998063,2,0.2,0.1
1,30,3303,3303,2025-09-12T07:53:15Z,1878.0,1878.125,1539.2878,1.5639800000001287,1.5363700000000335,2,0.2,0.1
1,31,3384,3384,2025-09-12T07:53:24Z,1887.0,1887.0,1539.2885,1.5646800000001804,1.5348100000001068,2,0.2,0.1
1,32,3471,3471,2025-09-12T07:53:33Z,1896.0,1896.1,1539.28864,1.5648200000000543,1.533290000000079,2,0.2,0.1
1,33,3561,3561,2025-09-12T07:53:42Z,1905.0,1905.1,1539.29084,1.5670199999999568,1.534249999999929,2,0.2,0.1
1,34,3652,3652,2025-09-12T07:53:51Z,1914.0,1914.2,1539.29555,1.571730000000116,1.5376900000001115,2,0.2,0.1
1,35,3731,3731,2025-09-12T07:54:00Z,1923.0,1923.0,1539.2927,1.5688800000000356,1.5343700000000808,2,0.2,0.1
1,36,3811,3811,2025-09-12T07:54:09Z,1932.0,1932.111111111111,1539.29726,1.5734400000001187,1.5383900000001631,2,0.2,0.1
1,37,3896,3896,2025-09-12T07:54:18Z,1941.0,1941.2,1539.30106,1.5772400000000744,1.5523399999999583,2,0.2,0.1
1,38,3985,3985,2025-09-12T07:54:27Z,1950.0,1950.1,1539.29859,1.5747700000001714,1.538490000000138,2,0.2,0.1
1,39,4075,4075,2025-09-12T07:54:36Z,1959.0,1959.1,1539.29974,1.5759199999999964,1.5397299999999632,2,0.2,0.1
1,40,4232,4232,2025-09-12T07:54:53Z,1976.0,1976.0,1539.46746,1.7436400000001413,1.709500000000162,2,0.2,0.1
1,41,4311,4311,2025-09-12T07:55:02Z,1985.0,1985.1,1539.47521,1.7513900000001286,1.7143300000000181,2,0.2,0.1
1,42,4398,4398,2025-09-12T07:55:11Z,1994.0,1994.1,1539.47676,1.7529400000000805,1.7146399999999176,2,0.2,0.1
1,43,4488,4488,2025-09-12T07:55:20Z,2003.0,2003.1,1539.48014,1.7563199999999597,1.7173199999999724,2,0.2,0.1
1,44,4578,4578,2025-09-12T07:55:29Z,2012.0,2012.1,1539.48081,1.756990000000087,1.716380000000072,2,0.2,0.1
1,45,4661,4661,2025-09-12T07:55:38Z,2021.0,2021.1,1539.48502,1.7612000000001444,1.7196599999999762,2,0.2,0.1
1,46,4740,4740,2025-09-12T07:55:47Z,2030.0,2030.0,1539.48598,1.7621599999999944,1.7368400000000292,2,0.2,0.1
1,47,4821,4821,2025-09-12T07:55:56Z,2039.0,2039.111111111111,1539.48551,1.7616900000000442,1.7203099999999267,2,0.2,0.1
1,48,4906,4906,2025-09-12T07:56:05Z,2048.0,2048.0,1539.48506,1.7612400000000434,1.7181000000000495,2,0.2,0.1
1,49,4994,4994,2025-09-12T07:56:14Z,2057.0,2057.0,1539.48532,1.7615000000000691,1.7189200000000255,2,0.2,0.1
1,50,5221,5221,2025-09-12T07:56:38Z,2081.0,2081.1,1539.63881,1.9149899999999889,1.8773400000000038,2,0.2,0.1
1,51,5305,5305,2025-09-12T07:56:47Z,2090.0,2090.0,1539.64543,1.9216100000001006,1.8807500000000346,2,0.2,0.1
1,52,5391,5391,2025-09-12T07:56:56Z,2099.0,2099.0,1539.6457,1.921880000000101,1.8782400000000052,2,0.2,0.1
1,53,5480,5480,2025-09-12T07:57:05Z,2108.0,2108.0,1539.64915,1.9253300000000309,1.8804499999998825,2,0.2,0.1
1,54,5571,5571,2025-09-12T07:57:14Z,2117.0,2117.1,1539.65527,1.9314500000000407,1.88474999999994,2,0.2,0.1
1,55,5653,5653,2025-09-12T07:57:23Z,2126.0,2126.1111111111113,1539.65454,1.9307200000000648,1.8830599999998867,2,0.2,0.1
1,56,5729,5729,2025-09-12T07:57:32Z,2135.0,2135.125,1539.65653,1.9327100000000428,1.8916799999999512,2,0.2,0.1
1,57,5802,5802,2025-09-12T07:57:41Z,2144.0,2144.1,1539.65494,1.9311199999999644,1.8821499999999105,2,0.2,0.1
1,58,5889,5889,2025-09-12T07:57:50Z,2153.0,2153.1,1539.65647,1.932649999999967,1.8846199999998134,2,0.2,0.1
1,59,5978,5978,2025-09-12T07:57:59Z,2162.0,2162.0,1539.65568,1.9318600000001425,1.8823899999999867,2,0.2,0.1
1,60,6100,6100,2025-09-12T07:58:12Z,2175.0,2175.1111111111113,1539.65204,1.9282200000000103,1.8804900000000089,2,0.2,0.1
1,61,6180,6180,2025-09-12T07:58:21Z,2184.0,2184.1,1539.65582,1.9320000000000164,1.8827199999998356,2,0.2,0.1
1,62,6260,6260,2025-09-12T07:58:30Z,2193.0,2193.1111111111113,1539.6554,1.9315800000001673,1.8805100000001858,2,0.2,0.1
1,63,6343,6343,2025-09-12T07:58:39Z,2202.0,2202.1,1539.65831,1.9344900000000962,1.8832600000000639,2,0.2,0.1
1,64,6431,6431,2025-09-12T07:58:48Z,2211.0,2211.0,1539.65782,1.933999999999969,1.8823299999999108,2,0.2,0.1
1,65,6520,6520,2025-09-12T07:58:57Z,2220.0,2220.1,1539.65875,1.9349300000001222,1.8823300000001382,2,0.2,0.1
1,66,6603,6603,2025-09-12T07:59:06Z,2229.0,2229.0,1539.65874,1.9349200000001474,1.8818800000001374,2,0.2,0.1
1,67,6679,6679,2025-09-12T07:59:15Z,2237.0,2237.8571428571427,1539.65711,1.93329000000017,1.879430000000184,2,0.2,0.1
1,68,6760,6760,2025-09-12T07:59:24Z,2247.0,2247.0,1539.6584,1.9345800000000963,1.8805500000000848,2,0.2,0.1
1,69,6848,6848,2025-09-12T07:59:33Z,2256.0,2256.0,1539.66063,1.9368100000001505,1.9110700000001088,2,0.2,0.1
1,70,7136,7136,2025-09-12T08:00:04Z,2287.0,2287.0,1539.50058,1.7767599999999675,1.733299999999872,2,0.2,0.1
1,71,7220,7220,2025-09-12T08:00:13Z,2296.0,2296.1,1539.51811,1.7942900000000463,1.74741999999992,2,0.2,0.1
1,72,7309,7309,2025-09-12T08:00:22Z,2305.0,2305.0,1539.52021,1.796389999999974,1.7482599999998456,2,0.2,0.1
