channel,peak_order,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence,distance_samples,distance_seconds,prominence_threshold
1,0,119,119,2025-09-12T08:19:36Z,3459.0,3459.1,1541.22542,3.361165000000028,3.3324499999998807,2,0.2,0.1
1,1,208,208,2025-09-12T08:19:45Z,3468.0,3468.0,1541.35481,3.490555000000086,3.4524300000000494,2,0.2,0.1
1,2,298,298,2025-09-12T08:19:54Z,3477.0,3477.1,1541.40488,3.540625000000091,3.4963400000001457,2,0.2,0.1
1,3,387,387,2025-09-12T08:20:03Z,3486.0,3486.0,1541.43351,3.569255000000112,3.5590300000001207,2,0.2,0.1
1,4,477,477,2025-09-12T08:20:12Z,3495.0,3495.0,1541.32082,3.456564999999955,3.4091399999999794,2,0.2,0.1
1,5,561,561,2025-09-12T08:20:21Z,3504.0,3504.0,1541.28338,3.419125000000122,3.3709100000000944,2,0.2,0.1
1,6,639,639,2025-09-12T08:20:30Z,3513.0,3513.0,1541.27517,3.4109149999999318,3.3614399999999023,2,0.2,0.1
1,7,720,720,2025-09-12T08:20:39Z,3522.0,3522.1111111111113,1541.27215,3.407895000000053,3.3586600000001,2,0.2,0.1
1,8,809,809,2025-09-12T08:20:48Z,3531.0,3531.1,1541.25919,3.3949350000000322,3.345450000000028,2,0.2,0.1
1,9,897,897,2025-09-12T08:20:57Z,3540.0,3540.1,1541.25433,3.3900750000000244,3.3413499999999203,2,0.2,0.1
1,10,1080,1080,2025-09-12T08:21:17Z,3560.0,3560.0,1541.51339,3.649135000000115,3.615060000000085,2,0.2,0.1
1,11,1168,1168,2025-09-12T08:21:26Z,3569.0,3569.1,1541.52931,3.6650549999999384,3.6710199999999986,2,0.2,0.1
1,12,1252,1252,2025-09-12T08:21:35Z,3578.0,3578.0,1541.51665,3.6523950000000696,3.6134099999999307,2,0.2,0.1
1,13,1342,1342,2025-09-12T08:21:44Z,3587.0,3587.1,1541.49829,3.63403500000004,3.594479999999976,2,0.2,0.1
1,14,1432,1432,2025-09-12T08:21:53Z,3596.0,3596.1,1541.47679,3.61253499999998,3.571770000000015,2,0.2,0.1
1,15,1509,1509,2025-09-12T08:22:02Z,3604.0,3604.875,1541.44331,3.579055000000153,3.5371200000001863,2,0.2,0.1
1,16,1592,1592,2025-09-12T08:22:11Z,3614.0,3614.1,1541.42067,3.5564150000000154,3.5159100000000763,2,0.2,0.1
1,17,1678,1678,2025-09-12T08:22:20Z,3623.0,3623.1,1541.40507,3.540815000000066,3.5002200000001267,2,0.2,0.1
1,18,1768,1768,2025-09-12T08:22:29Z,3632.0,3632.1,1541.44499,3.580735000000004,3.5411199999998644,2,0.2,0.1
1,19,1858,1858,2025-09-12T08:22:38Z,3641.0,3641.1,1541.42967,3.56541500000003,3.5254099999999653,2,0.2,0.1
1,20,2102,2102,2025-09-12T08:23:05Z,3668.0,3668.1,1541.80596,3.9417049999999563,3.943749999999909,2,0.2,0.1
1,21,2187,2187,2025-09-12T08:23:14Z,3677.0,3677.0,1541.79175,3.9274950000001354,3.9014400000000933,2,0.2,0.1
1,22,2278,2278,2025-09-12T08:23:23Z,3686.0,3686.1,1541.79793,3.933674999999994,3.913000000000011,2,0.2,0.1
1,23,2359,2359,2025-09-12T08:23:32Z,3695.0,3695.0,1541.78842,3.92416500000013,3.8944900000001326,2,0.2,0.1
1,24,2434,2434,2025-09-12T08:23:41Z,3704.0,3704.0,1541.78491,3.9206550000001243,3.8885300000001735,2,0.2,0.1
1,25,2518,2518,2025-09-12T08:23:50Z,3713.0,3713.125,1541.7819,3.917644999999993,3.8853699999999662,2,0.2,0.1
1,26,2606,2606,2025-09-12T08:23:59Z,3722.0,3722.1,1541.75787,3.8936149999999543,3.859209999999848,2,0.2,0.1
1,27,2695,2695,2025-09-12T08:24:08Z,3731.0,3731.0,1541.68527,3.8210149999999885,3.7867899999998826,2,0.2,0.1
1,28,2784,2784,2025-09-12T08:24:17Z,3740.0,3740.0,1541.63135,3.767095000000154,3.733910000000151,2,0.2,0.1
1,29,2858,2858,2025-09-12T08:24:26Z,3749.0,3749.1,1541.6101,3.745845000000145,3.7114000000001397,2,0.2,0.1
1,30,3029,3029,2025-09-12T08:24:44Z,3767.0,3767.1,1542.01313,4.148875000000089,4.125350000000026,2,0.2,0.1
1,31,3118,3118,2025-09-12T08:24:53Z,3776.0,3776.1,1542.04156,4.177304999999933,4.188499999999976,2,0.2,0.1
1,32,3208,3208,2025-09-12T08:25:02Z,3785.0,3785.1,1542.03545,4.171195000000125,4.138779999999997,2,0.2,0.1
1,33,3291,3291,2025-09-12T08:25:11Z,3794.0,3794.1,1542.03968,4.175425000000132,4.146439999999984,2,0.2,0.1
1,34,3368,3368,2025-09-12T08:25:20Z,3803.0,3803.0,1542.03224,4.167985000000044,4.132800000000088,2,0.2,0.1
1,35,3446,3446,2025-09-12T08:25:29Z,3812.0,3812.125,1542.02181,4.157555000000002,4.123190000000022,2,0.2,0.1
1,36,3526,3526,2025-09-12T08:25:38Z,3821.0,3821.1,1542.00834,4.144085000000132,4.108440000000201,2,0.2,0.1
1,37,3609,3609,2025-09-12T08:25:47Z,3830.0,3830.0,1541.99167,4.1274150000001555,4.091010000000097,2,0.2,0.1
1,38,3699,3699,2025-09-12T08:25:56Z,3839.0,3839.1,1541.98564,4.121385000000146,4.085660000000189,2,0.2,0.1
1,39,3787,3787,2025-09-12T08:26:05Z,3848.0,3848.0,1541.9675,4.103245000000015,4.066900000000032,2,0.2,0.1
1,40,4203,4203,2025-09-12T08:26:50Z,3893.0,3893.1,1542.36141,4.497155000000021,4.4896799999999075,2,0.2,0.1
1,41,4290,4290,2025-09-12T08:26:59Z,3902.0,3902.0,1542.45272,4.588465000000042,4.61839000000009,2,0.2,0.1
1,42,4371,4371,2025-09-12T08:27:08Z,3911.0,3911.1111111111113,1542.43356,4.569304999999986,4.548900000000003,2,0.2,0.1
1,43,4449,4449,2025-09-12T08:27:17Z,3920.0,3920.0,1542.40599,4.541735000000017,4.514189999999871,2,0.2,0.1
