channel,peak_order,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence,distance_samples,distance_seconds,prominence_threshold
1,0,198,198,2025-09-03T08:56:21Z,5191.0,5191.6,1542.21266,4.750034999999798,4.723160000000007,2,0.2,0.1
1,1,289,289,2025-09-03T08:56:31Z,5201.0,5201.571428571428,1542.29177,4.829144999999926,4.788580000000138,2,0.2,0.1
1,2,387,387,2025-09-03T08:56:41Z,5211.0,5211.555555555556,1542.31408,4.851454999999987,4.801730000000134,2,0.2,0.1
1,3,475,475,2025-09-03T08:56:51Z,5221.0,5221.625,1542.35096,4.88833499999987,4.831959999999981,2,0.2,0.1
1,4,562,562,2025-09-03T08:57:01Z,5231.0,5231.555555555556,1542.43642,4.973794999999882,4.914410000000089,2,0.2,0.1
1,5,661,661,2025-09-03T08:57:11Z,5241.0,5241.6,1542.44161,4.978984999999966,4.954400000000078,2,0.2,0.1
1,6,761,761,2025-09-03T08:57:21Z,5251.0,5251.6,1542.39724,4.934614999999894,4.872980000000098,2,0.2,0.1
1,7,853,853,2025-09-03T08:57:31Z,5261.0,5261.555555555556,1542.33465,4.872024999999894,4.808089999999993,2,0.2,0.1
1,8,941,941,2025-09-03T08:57:41Z,5271.0,5271.5,1542.32112,4.858494999999948,4.794690000000173,2,0.2,0.1
1,9,1042,1042,2025-09-03T08:57:51Z,5281.0,5281.6,1542.36451,4.901884999999993,4.838280000000168,2,0.2,0.1
1,10,1262,1262,2025-09-03T08:58:14Z,5304.0,5304.444444444444,1543.03943,5.576804999999922,5.5161299999999756,2,0.2,0.1
1,11,1341,1341,2025-09-03T08:58:23Z,5313.0,5313.555555555556,1543.0576,5.594974999999977,5.53105000000005,2,0.2,0.1
1,12,1436,1436,2025-09-03T08:58:33Z,5323.0,5323.6,1543.05612,5.593494999999848,5.526550000000043,2,0.2,0.1
1,13,1534,1534,2025-09-03T08:58:43Z,5333.0,5333.5,1543.09403,5.631404999999859,5.554219999999987,2,0.2,0.1
1,14,1624,1624,2025-09-03T08:58:52Z,5342.0,5342.5,1543.12479,5.662164999999959,5.642810000000054,2,0.2,0.1
1,15,1710,1710,2025-09-03T08:59:01Z,5351.0,5351.5,1543.05357,5.59094499999992,5.510980000000018,2,0.2,0.1
1,16,1790,1790,2025-09-03T08:59:11Z,5361.0,5361.555555555556,1543.06823,5.605604999999969,5.529989999999998,2,0.2,0.1
1,17,1879,1879,2025-09-03T08:59:21Z,5371.0,5371.444444444444,1543.05194,5.589314999999942,5.505290000000059,2,0.2,0.1
1,18,1969,1969,2025-09-03T08:59:30Z,5380.0,5380.6,1543.09994,5.637314999999944,5.5626300000001265,2,0.2,0.1
1,19,2069,2069,2025-09-03T08:59:40Z,5390.0,5390.6,1543.07056,5.60793499999977,5.5289399999999205,2,0.2,0.1
1,20,2358,2358,2025-09-03T09:00:12Z,5422.0,5422.6,1543.57459,6.111964999999827,6.057319999999891,2,0.2,0.1
1,21,2451,2451,2025-09-03T09:00:22Z,5432.0,5432.4,1543.57675,6.114124999999831,6.0416099999999915,2,0.2,0.1
1,22,2542,2542,2025-09-03T09:00:31Z,5441.0,5441.555555555556,1543.5808,6.118174999999837,6.107099999999946,2,0.2,0.1
1,23,2620,2620,2025-09-03T09:00:40Z,5450.0,5450.5,1543.5622,6.099574999999959,6.0202600000000075,2,0.2,0.1
1,24,2711,2711,2025-09-03T09:00:50Z,5460.0,5460.555555555556,1543.54539,6.082764999999881,6.0068200000000616,2,0.2,0.1
1,25,2807,2807,2025-09-03T09:01:00Z,5470.0,5470.5,1543.53695,6.074324999999817,5.98720000000003,2,0.2,0.1
1,26,2897,2897,2025-09-03T09:01:09Z,5479.0,5479.6,1543.53888,6.0762549999999464,5.999839999999949,2,0.2,0.1
1,27,2989,2989,2025-09-03T09:01:19Z,5489.0,5489.571428571428,1543.51737,6.054744999999912,5.972520000000031,2,0.2,0.1
1,28,3071,3071,2025-09-03T09:01:29Z,5499.0,5499.375,1543.50429,6.041664999999966,5.9592300000001615,2,0.2,0.1
1,29,3164,3164,2025-09-03T09:01:39Z,5509.0,5509.5,1543.48735,6.0247249999999894,5.9423900000001595,2,0.2,0.1
1,30,3418,3418,2025-09-03T09:02:06Z,5536.0,5536.375,1544.19779,6.735164999999824,6.66228000000001,2,0.2,0.1
1,31,3500,3500,2025-09-03T09:02:15Z,5545.0,5545.4,1544.25956,6.7969349999998485,6.711779999999862,2,0.2,0.1
1,32,3589,3589,2025-09-03T09:02:24Z,5554.0,5554.4,1544.29878,6.8361549999999625,6.789110000000164,2,0.2,0.1
