channel,peak_order,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence,distance_samples,distance_seconds,prominence_threshold
1,0,105,105,2025-09-05T11:54:38Z,15760.0,15760.1,1557.48164,2.6130950000001576,2.6084200000000237,2,0.2,0.1
1,1,189,189,2025-09-05T11:54:47Z,15769.0,15769.0,1557.51419,2.645645000000286,2.6392100000000482,2,0.2,0.1
1,2,257,257,2025-09-05T11:54:55Z,15777.0,15777.111111111111,1557.53597,2.667425000000094,2.6633099999999104,2,0.2,0.1
1,3,344,344,2025-09-05T11:55:04Z,15786.0,15786.1,1557.54932,2.680775000000267,2.6765300000001844,2,0.2,0.1
1,4,424,424,2025-09-05T11:55:12Z,15794.0,15794.1,1557.55406,2.685515000000123,2.683419999999842,2,0.2,0.1
1,5,514,514,2025-09-05T11:55:21Z,15803.0,15803.1,1557.55949,2.6909450000002835,2.6885600000000522,2,0.2,0.1
1,6,594,594,2025-09-05T11:55:29Z,15811.0,15811.1,1557.56396,2.695415000000139,2.6969899999999143,2,0.2,0.1
1,7,668,668,2025-09-05T11:55:38Z,15820.0,15820.0,1557.55242,2.683875000000171,2.6844300000000203,2,0.2,0.1
1,8,745,745,2025-09-05T11:55:46Z,15828.0,15828.0,1557.55402,2.685475000000224,2.6863800000000992,2,0.2,0.1
1,9,826,826,2025-09-05T11:55:54Z,15836.0,15836.1,1557.55212,2.6835750000002463,2.6864100000000235,2,0.2,0.1
1,10,995,995,2025-09-05T11:56:11Z,15853.0,15853.0,1557.76055,2.892005000000154,2.9010799999998653,2,0.2,0.1
1,11,1062,1062,2025-09-05T11:56:19Z,15861.0,15861.0,1557.76413,2.89558500000021,2.9094400000001315,2,0.2,0.1
1,12,1137,1137,2025-09-05T11:56:27Z,15869.0,15869.1,1557.76359,2.8950450000002093,2.9049199999999473,2,0.2,0.1
1,13,1217,1217,2025-09-05T11:56:35Z,15877.0,15877.1,1557.76409,2.8955450000000837,2.9056299999999737,2,0.2,0.1
1,14,1307,1307,2025-09-05T11:56:44Z,15886.0,15886.1,1557.75702,2.8884750000001986,2.9015600000000177,2,0.2,0.1
1,15,1386,1386,2025-09-05T11:56:52Z,15894.0,15894.0,1557.75367,2.8851250000002437,2.8981300000000374,2,0.2,0.1
1,16,1458,1458,2025-09-05T11:57:00Z,15902.0,15902.0,1557.74891,2.880365000000211,2.8943100000001323,2,0.2,0.1
1,17,1531,1531,2025-09-05T11:57:08Z,15910.0,15910.1,1557.75455,2.8860050000002957,2.900350000000117,2,0.2,0.1
1,18,1616,1616,2025-09-05T11:57:17Z,15919.0,15919.1,1557.75012,2.8815750000001117,2.898819999999887,2,0.2,0.1
1,19,1693,1693,2025-09-05T11:57:25Z,15927.0,15927.0,1557.74911,2.8805650000001606,2.897269999999935,2,0.2,0.1
1,20,1873,1873,2025-09-05T11:57:43Z,15945.0,15945.0,1557.9795,3.1109550000001036,3.134259999999813,2,0.2,0.1
1,21,1944,1944,2025-09-05T11:57:51Z,15953.0,15953.111111111111,1557.97979,3.111245000000281,3.136020000000144,2,0.2,0.1
1,22,2029,2029,2025-09-05T11:58:00Z,15962.0,15962.1,1557.98056,3.112015000000156,3.135620000000017,2,0.2,0.1
1,23,2107,2107,2025-09-05T11:58:08Z,15970.0,15970.1,1557.98406,3.1155150000001868,3.1440900000000056,2,0.2,0.1
1,24,2197,2197,2025-09-05T11:58:17Z,15979.0,15979.1,1557.9775,3.108955000000151,3.1347900000000664,2,0.2,0.1
1,25,2276,2276,2025-09-05T11:58:25Z,15987.0,15987.0,1557.97417,3.1056250000001455,3.130869999999959,2,0.2,0.1
1,26,2357,2357,2025-09-05T11:58:33Z,15995.0,15995.1,1557.97419,3.105645000000095,3.1314899999999852,2,0.2,0.1
1,27,2425,2425,2025-09-05T11:58:41Z,16003.0,16003.0,1557.97322,3.1046750000002703,3.13083000000006,2,0.2,0.1
1,28,2507,2507,2025-09-05T11:58:50Z,16012.0,16012.1,1557.97067,3.1021250000001146,3.1312299999999595,2,0.2,0.1
1,29,2586,2586,2025-09-05T11:58:58Z,16020.0,16020.0,1557.96859,3.1000450000001365,3.1282999999998538,2,0.2,0.1
1,30,2804,2804,2025-09-05T11:59:20Z,16042.0,16042.0,1558.20656,3.3380150000002686,3.3741200000001754,2,0.2,0.1
1,31,2875,2875,2025-09-05T11:59:28Z,16050.0,16050.111111111111,1558.20593,3.3373850000002676,3.3722099999999955,2,0.2,0.1
1,32,2952,2952,2025-09-05T11:59:36Z,16058.0,16058.1,1558.21514,3.3465950000002067,3.3887999999999465,2,0.2,0.1
1,33,3042,3042,2025-09-05T11:59:45Z,16067.0,16067.111111111111,1558.20843,3.339885000000095,3.376800000000003,2,0.2,0.1
1,34,3120,3120,2025-09-05T11:59:53Z,16075.0,16075.0,1558.20579,3.3372450000001663,3.373739999999998,2,0.2,0.1
1,35,3201,3201,2025-09-05T12:00:01Z,16083.0,16083.111111111111,1558.20619,3.3376450000002933,3.3747000000000753,2,0.2,0.1
1,36,3268,3268,2025-09-05T12:00:09Z,16091.0,16091.111111111111,1558.20896,3.340415000000121,3.378439999999955,2,0.2,0.1
1,37,3354,3354,2025-09-05T12:00:18Z,16100.0,16100.111111111111,1558.20244,3.3338950000002114,3.373600000000124,2,0.2,0.1
1,38,3430,3430,2025-09-05T12:00:26Z,16108.0,16108.0,1558.2027,3.334155000000237,3.3752600000000257,2,0.2,0.1
1,39,3511,3511,2025-09-05T12:00:34Z,16116.0,16116.1,1558.20254,3.3339950000001863,3.3748299999999745,2,0.2,0.1
1,40,3707,3707,2025-09-05T12:00:55Z,16137.0,16137.0,1558.45851,3.58996500000012,3.6365599999999176,2,0.2,0.1
1,41,3781,3781,2025-09-05T12:01:03Z,16145.0,16145.1,1558.46245,3.593905000000177,3.641210000000001,2,0.2,0.1
1,42,3869,3869,2025-09-05T12:01:12Z,16154.0,16154.1,1558.46748,3.5989350000002105,3.6468099999999595,2,0.2,0.1
1,43,3949,3949,2025-09-05T12:01:20Z,16162.0,16162.1,1558.46654,3.5979950000000827,3.643529999999828,2,0.2,0.1
1,44,4039,4039,2025-09-05T12:01:29Z,16171.0,16171.1,1558.46582,3.5972750000000815,3.644149999999854,2,0.2,0.1
1,45,4108,4108,2025-09-05T12:01:37Z,16179.0,16179.0,1558.46282,3.5942750000001524,3.639949999999999,2,0.2,0.1
1,46,4189,4189,2025-09-05T12:01:46Z,16188.0,16188.0,1558.45834,3.5897950000000947,3.6364599999999427,2,0.2,0.1
1,47,4263,4263,2025-09-05T12:01:54Z,16196.0,16196.0,1558.46381,3.595265000000154,3.642380000000003,2,0.2,0.1
1,48,4344,4344,2025-09-05T12:02:02Z,16204.0,16204.1,1558.46652,3.597975000000133,3.6453500000000076,2,0.2,0.1
1,49,4424,4424,2025-09-05T12:02:10Z,16212.0,16212.1,1558.47537,3.606825000000299,3.660590000000184,2,0.2,0.1
1,50,4620,4620,2025-09-05T12:02:32Z,16234.0,16234.1,1558.73248,3.863935000000083,3.918749999999818,2,0.2,0.1
1,51,4707,4707,2025-09-05T12:02:41Z,16243.0,16243.0,1558.73251,3.863965000000235,3.915320000000065,2,0.2,0.1
1,52,4786,4786,2025-09-05T12:02:49Z,16251.0,16251.0,1558.7396,3.871055000000297,3.9216499999999996,2,0.2,0.1
1,53,4866,4866,2025-09-05T12:02:57Z,16259.0,16259.0,1558.74307,3.874525000000176,3.924009999999953,2,0.2,0.1
1,54,4928,4928,2025-09-05T12:03:05Z,16266.0,16266.875,1558.74505,3.8765050000001793,3.926580000000058,2,0.2,0.1
1,55,5002,5002,2025-09-05T12:03:13Z,16275.0,16275.111111111111,1558.76912,3.900575000000117,3.9505699999999706,2,0.2,0.1
1,56,5079,5079,2025-09-05T12:03:21Z,16283.0,16283.1,1558.78429,3.9157450000002427,3.9675700000000234,2,0.2,0.1
1,57,5168,5168,2025-09-05T12:03:30Z,16292.0,16292.1,1558.79633,3.9277850000000853,3.978749999999991,2,0.2,0.1
1,58,5247,5247,2025-09-05T12:03:38Z,16300.0,16300.0,1558.82681,3.9582650000002104,4.0086599999999635,2,0.2,0.1
1,59,5314,5314,2025-09-05T12:03:46Z,16308.0,16308.0,1558.84914,3.9805950000002213,4.041580000000067,2,0.2,0.1
1,60,5463,5463,2025-09-05T12:04:02Z,16324.0,16324.1,1558.88268,4.014135000000124,4.068599999999833,2,0.2,0.1
1,61,5542,5542,2025-09-05T12:04:10Z,16332.0,16332.1,1558.89989,4.031345000000101,4.085949999999912,2,0.2,0.1
1,62,5632,5632,2025-09-05T12:04:19Z,16341.0,16341.1,1558.91683,4.048285000000078,4.1007099999999355,2,0.2,0.1
1,63,5712,5712,2025-09-05T12:04:27Z,16349.0,16349.1,1558.9398,4.071255000000292,4.124810000000025,2,0.2,0.1
1,64,5793,5793,2025-09-05T12:04:36Z,16358.0,16358.1,1558.94729,4.078745000000254,4.13036000000011,2,0.2,0.1
1,65,5864,5864,2025-09-05T12:04:44Z,16366.0,16366.0,1558.95727,4.088725000000295,4.139769999999999,2,0.2,0.1
1,66,5939,5939,2025-09-05T12:04:52Z,16374.0,16374.0,1558.96899,4.1004450000002635,4.151460000000043,2,0.2,0.1
1,67,6019,6019,2025-09-05T12:05:00Z,16382.0,16382.1,1559.01028,4.141735000000153,4.19437999999991,2,0.2,0.1
1,68,6109,6109,2025-09-05T12:05:09Z,16391.0,16391.1,1559.04292,4.174375000000282,4.22505000000001,2,0.2,0.1
1,69,6187,6187,2025-09-05T12:05:17Z,16399.0,16399.0,1559.07125,4.202705000000151,4.263879999999972,2,0.2,0.1
1,70,6545,6545,2025-09-05T12:05:55Z,16437.0,16437.1,1558.62623,3.757685000000265,3.8185600000001614,2,0.2,0.1
1,71,6635,6635,2025-09-05T12:06:04Z,16446.0,16446.125,1558.65649,3.7879450000002635,3.844580000000178,2,0.2,0.1
1,72,6702,6702,2025-09-05T12:06:12Z,16454.0,16454.0,1558.67478,3.8062350000002425,3.862100000000055,2,0.2,0.1
1,73,6770,6770,2025-09-05T12:06:20Z,16462.0,16462.1,1558.69931,3.830765000000156,3.8869600000000446,2,0.2,0.1
1,74,6849,6849,2025-09-05T12:06:28Z,16470.0,16470.1,1558.69847,3.8299250000002303,3.8849700000000666,2,0.2,0.1
1,75,6939,6939,2025-09-05T12:06:37Z,16479.0,16479.1,1558.70491,3.8363650000001144,3.890709999999899,2,0.2,0.1
1,76,7018,7018,2025-09-05T12:06:45Z,16487.0,16487.0,1558.71605,3.847505000000183,3.9017699999999422,2,0.2,0.1
1,77,7093,7093,2025-09-05T12:06:53Z,16495.0,16495.0,1558.72821,3.8596650000001773,3.913240000000087,2,0.2,0.1
1,78,7161,7161,2025-09-05T12:07:01Z,16503.0,16503.0,1558.75508,3.8865350000000944,3.9420799999998053,2,0.2,0.1
1,79,7246,7246,2025-09-05T12:07:10Z,16512.0,16512.1,1558.76977,3.901225000000295,3.972110000000157,2,0.2,0.1
1,80,7568,7568,2025-09-05T12:07:43Z,16545.0,16545.0,1558.5025,3.633955000000242,3.6969500000000153,2,0.2,0.1
1,81,7644,7644,2025-09-05T12:07:52Z,16554.0,16554.0,1558.54954,3.6809950000001663,3.740479999999934,2,0.2,0.1
1,82,7717,7717,2025-09-05T12:08:00Z,16562.0,16562.1,1558.58026,3.71171500000014,3.771639999999934,2,0.2,0.1
1,83,7803,7803,2025-09-05T12:08:09Z,16571.0,16571.1,1558.611,3.742455000000291,3.800810000000183,2,0.2,0.1
1,84,7882,7882,2025-09-05T12:08:17Z,16579.0,16579.1,1558.67076,3.80221500000016,3.8615800000000036,2,0.2,0.1
1,85,7972,7972,2025-09-05T12:08:26Z,16588.0,16588.1,1558.75233,3.8837850000002163,3.9405400000000554,2,0.2,0.1
1,86,8050,8050,2025-09-05T12:08:34Z,16596.0,16596.1,1558.8326,3.964055000000144,4.021819999999934,2,0.2,0.1
1,87,8122,8122,2025-09-05T12:08:43Z,16605.0,16605.0,1558.87379,4.005245000000286,4.061040000000048,2,0.2,0.1
1,88,8192,8192,2025-09-05T12:08:51Z,16613.0,16613.0,1558.88718,4.018635000000131,4.074709999999868,2,0.2,0.1
1,89,8267,8267,2025-09-05T12:08:59Z,16621.0,16621.1,1558.89018,4.021635000000288,4.094590000000153,2,0.2,0.1
1,90,8585,8585,2025-09-05T12:09:33Z,16655.0,16655.14285714286,1558.57336,3.7048150000002806,3.77083000000016,2,0.2,0.1
