channel,peak_order,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence,distance_samples,distance_seconds,prominence_threshold
1,0,97,97,2025-09-08T08:05:22Z,899.0,899.3,1561.01025,6.24703999999997,6.247100000000046,2,0.2,0.1
1,1,179,179,2025-09-08T08:05:30Z,907.0,907.5,1587.17228,32.40906999999993,32.424530000000004,2,0.2,0.1
1,2,182,182,2025-09-08T08:05:30Z,907.0,907.8,1587.17228,32.40906999999993,32.424530000000004,2,0.2,0.1
1,3,267,267,2025-09-08T08:05:39Z,916.0,916.3,1587.17247,32.409259999999904,32.42822000000001,2,0.2,0.1
1,4,367,367,2025-09-08T08:05:49Z,926.0,926.3,1587.61454,32.85132999999996,32.87243000000012,2,0.2,0.1
1,5,457,457,2025-09-08T08:05:58Z,935.0,935.3,1587.61512,32.85190999999986,32.874270000000024,2,0.2,0.1
1,6,469,469,2025-09-08T08:05:59Z,936.0,936.5555555555555,1586.84928,32.086069999999836,30.440329999999904,2,0.2,0.1
1,7,534,534,2025-09-08T08:06:06Z,944.0,944.125,1594.81505,40.051839999999856,40.074209999999994,2,0.2,0.1
1,8,544,544,2025-09-08T08:06:08Z,945.0,945.4285714285714,1586.85003,32.08681999999999,30.679010000000062,2,0.2,0.1
1,9,606,606,2025-09-08T08:06:15Z,953.0,953.1428571428571,1590.66921,35.90599999999995,35.92946000000006,2,0.2,0.1
1,10,675,675,2025-09-08T08:06:24Z,961.0,961.5555555555555,1590.67016,35.906949999999824,35.93103999999994,2,0.2,0.1
1,11,767,767,2025-09-08T08:06:33Z,971.0,971.2,1590.67051,35.90729999999985,35.93273999999997,2,0.2,0.1
1,12,857,857,2025-09-08T08:06:42Z,980.0,980.2,1592.06034,37.297129999999925,37.32271999999989,2,0.2,0.1
1,13,1037,1037,2025-09-08T08:07:02Z,1000.0,1000.2222222222222,1592.06014,37.296929999999975,37.32484999999997,2,0.2,0.1
1,14,1125,1125,2025-09-08T08:07:11Z,1009.0,1009.2,1592.06029,37.29707999999982,37.32434999999987,2,0.2,0.1
1,15,1214,1214,2025-09-08T08:07:20Z,1018.0,1018.1,1592.06027,37.297059999999874,37.32425999999987,2,0.2,0.1
1,16,1301,1301,2025-09-08T08:07:29Z,1026.0,1026.8,1592.06096,37.29774999999995,37.325160000000096,2,0.2,0.1
1,17,1388,1388,2025-09-08T08:07:38Z,1035.0,1035.7,1592.06153,37.298319999999876,37.325939999999946,2,0.2,0.1
1,18,1469,1469,2025-09-08T08:07:47Z,1045.0,1045.1,1592.06135,37.298139999999876,37.32542999999987,2,0.2,0.1
1,19,1554,1554,2025-09-08T08:07:56Z,1053.0,1053.9,1592.06216,37.29894999999988,37.326049999999896,2,0.2,0.1
1,20,1641,1641,2025-09-08T08:08:05Z,1062.0,1062.6,1592.06225,37.29903999999988,37.325829999999996,2,0.2,0.1
1,21,1730,1730,2025-09-08T08:08:14Z,1071.0,1071.5,1592.06281,37.29959999999983,37.32720999999992,2,0.2,0.1
1,22,1820,1820,2025-09-08T08:08:23Z,1080.0,1080.5,1592.06358,37.30036999999993,37.32917999999995,2,0.2,0.1
1,23,2026,2026,2025-09-08T08:08:46Z,1103.0,1103.4,1592.06291,37.29970000000003,37.330090000000155,2,0.2,0.1
1,24,2110,2110,2025-09-08T08:08:54Z,1112.0,1112.2,1592.0645,37.30128999999988,37.38765999999987,2,0.2,0.1
1,25,2199,2199,2025-09-08T08:09:03Z,1121.0,1121.1,1592.06297,37.29975999999988,37.38400999999999,2,0.2,0.1
1,26,2289,2289,2025-09-08T08:09:12Z,1130.0,1130.1,1592.06438,37.301169999999956,37.38310999999999,2,0.2,0.1
1,27,2378,2378,2025-09-08T08:09:21Z,1139.0,1139.0,1592.06505,37.301839999999856,37.394649999999956,2,0.2,0.1
1,28,2411,2411,2025-09-08T08:09:25Z,1142.0,1142.4444444444443,1586.85378,32.09056999999984,32.12905000000001,2,0.2,0.1
1,29,2450,2450,2025-09-08T08:09:30Z,1147.0,1147.2857142857142,1590.926,36.16278999999986,36.24550999999997,2,0.2,0.1
1,30,2470,2470,2025-09-08T08:09:32Z,1149.0,1149.6,1586.85193,32.08871999999997,25.34581000000003,2,0.2,0.1
1,31,2490,2490,2025-09-08T08:09:34Z,1151.0,1151.6,1586.85405,32.090839999999844,32.17448999999988,2,0.2,0.1
1,32,2533,2533,2025-09-08T08:09:38Z,1156.0,1156.1,1590.9265,36.16328999999996,36.27601000000004,2,0.2,0.1
1,33,2558,2558,2025-09-08T08:09:41Z,1158.0,1158.6,1586.8509,32.08768999999984,25.41061999999988,2,0.2,0.1
1,34,2622,2622,2025-09-08T08:09:47Z,1165.0,1165.0,1590.92923,36.16601999999989,36.27850999999987,2,0.2,0.1
1,35,2647,2647,2025-09-08T08:09:50Z,1167.0,1167.5,1586.85157,32.088359999999966,25.497520000000122,2,0.2,0.1
1,36,2713,2713,2025-09-08T08:09:56Z,1174.0,1174.1,1590.92936,36.166150000000016,36.2781100000002,2,0.2,0.1
1,37,2738,2738,2025-09-08T08:09:59Z,1176.0,1176.6,1587.61312,32.84990999999991,26.19306000000006,2,0.2,0.1
1,38,2803,2803,2025-09-08T08:10:05Z,1183.0,1183.1,1592.06273,37.29952000000003,37.41132000000016,2,0.2,0.1
1,39,2828,2828,2025-09-08T08:10:08Z,1185.0,1185.6,1586.85138,32.08816999999999,25.58983000000012,2,0.2,0.1
2,0,188,188,2025-09-08T08:05:31Z,908.0,908.4,1584.9896899999999,0.0003699999999753345,24.55751999999984,2,0.2,0.1
2,1,272,272,2025-09-08T08:05:39Z,916.0,916.8,1584.98945,0.0001300000001265289,24.533709999999928,2,0.2,0.1
2,2,359,359,2025-09-08T08:05:48Z,925.0,925.5,1584.99003,0.0007100000000264117,24.89532999999983,2,0.2,0.1
2,3,449,449,2025-09-08T08:05:57Z,934.0,934.5,1584.99009,0.0007700000001023,24.89993000000004,2,0.2,0.1
2,4,460,460,2025-09-08T08:05:58Z,935.0,935.6,1573.75335,-11.235969999999952,1.1199099999998907,2,0.2,0.1
2,5,466,466,2025-09-08T08:05:59Z,936.0,936.2222222222222,1585.10384,0.11452000000008411,29.682000000000016,2,0.2,0.1
2,6,506,506,2025-09-08T08:06:03Z,940.0,940.625,1585.23335,0.24403000000006614,1.4410199999999804,2,0.2,0.1
2,7,523,523,2025-09-08T08:06:05Z,942.0,942.75,1592.05986,7.070540000000165,31.103129999999965,2,0.2,0.1
2,8,529,529,2025-09-08T08:06:06Z,943.0,943.5,1593.71007,8.72075000000018,38.9687600000002,2,0.2,0.1
2,9,541,541,2025-09-08T08:06:07Z,945.0,945.0,1587.75552,2.766200000000026,26.554459999999835,2,0.2,0.1
2,10,608,608,2025-09-08T08:06:16Z,953.0,953.4285714285714,1590.035905,5.04658500000005,34.5462849999999,2,0.2,0.1
2,11,685,685,2025-09-08T08:06:25Z,962.0,962.75,1589.40517,4.415850000000091,30.50538000000006,2,0.2,0.1
2,12,771,771,2025-09-08T08:06:34Z,971.0,971.6,1590.66974,5.68042000000014,32.41800000000012,2,0.2,0.1
2,13,850,850,2025-09-08T08:06:42Z,979.0,979.5,1590.67015,5.6808300000000145,1.266819999999825,2,0.2,0.1
2,14,860,860,2025-09-08T08:06:43Z,980.0,980.5,1590.67118,5.6818600000001425,35.275679999999966,2,0.2,0.1
2,15,1036,1036,2025-09-08T08:07:02Z,1000.0,1000.1111111111111,1590.67088,5.68155999999999,35.18182999999999,2,0.2,0.1
2,16,1128,1128,2025-09-08T08:07:12Z,1009.0,1009.5,1590.67096,5.681640000000016,19.918615000000045,2,0.2,0.1
2,17,1206,1206,2025-09-08T08:07:20Z,1017.0,1017.3,1589.5139,4.5245800000000145,0.109079999999949,2,0.2,0.1
2,18,1214,1214,2025-09-08T08:07:20Z,1018.0,1018.1,1590.67076,5.681440000000066,19.774715000000015,2,0.2,0.1
2,19,1217,1217,2025-09-08T08:07:21Z,1018.0,1018.4,1590.67076,5.681440000000066,19.774715000000015,2,0.2,0.1
2,20,1284,1284,2025-09-08T08:07:27Z,1025.0,1025.1,1582.30861,-2.6807099999998627,10.290989999999965,2,0.2,0.1
2,21,1303,1303,2025-09-08T08:07:29Z,1027.0,1027.0,1590.67109,5.681770000000142,33.20782000000008,2,0.2,0.1
2,22,1372,1372,2025-09-08T08:07:36Z,1033.0,1033.9,1571.9033399999998,-13.085980000000063,12.565669999999955,2,0.2,0.1
2,23,1389,1389,2025-09-08T08:07:38Z,1035.0,1035.8,1590.67118,5.6818600000001425,31.874199999999973,2,0.2,0.1
2,24,1468,1468,2025-09-08T08:07:47Z,1045.0,1045.0,1590.67121,5.681890000000067,32.810359999999946,2,0.2,0.1
2,25,1559,1559,2025-09-08T08:07:57Z,1054.0,1054.4,1590.6714,5.682080000000042,32.34908999999993,2,0.2,0.1
2,26,1625,1625,2025-09-08T08:08:03Z,1061.0,1061.0,1582.30908,-2.6802399999999125,11.476580000000013,2,0.2,0.1
2,27,1651,1651,2025-09-08T08:08:06Z,1063.0,1063.6,1590.6711,5.681780000000117,20.097915000000057,2,0.2,0.1
2,28,1730,1730,2025-09-08T08:08:14Z,1071.0,1071.5,1590.67114,5.681820000000016,31.961429999999837,2,0.2,0.1
2,29,1805,1805,2025-09-08T08:08:21Z,1079.0,1079.0,1572.82029,-12.169029999999793,13.486450000000104,2,0.2,0.1
2,30,1831,1831,2025-09-08T08:08:24Z,1081.0,1081.6,1592.06223,7.072910000000093,37.319099999999935,2,0.2,0.1
