Timestamp	Time [s]	WL 1[nm]	
2025-08-11T12:12:54Z	62.00000	1555.02557	1537.96331	1524.94664
2025-08-11T12:12:54Z	62.00000	1555.02578	1537.96358	1524.94687
2025-08-11T12:12:54Z	62.00000	1555.12919	1538.08565	1524.96120
2025-08-11T12:12:55Z	62.00000	1555.28285	1538.27209	1525.00436
2025-08-11T12:12:55Z	62.00000	1555.43569	1538.45545	1525.04199
2025-08-11T12:12:55Z	62.00000	1555.64404	1538.70350	1525.08150
2025-08-11T12:12:55Z	62.00000	1555.80198	1538.89552	1525.11443
2025-08-11T12:12:55Z	62.00000	1555.90189	1539.01506	1525.13393
2025-08-11T12:12:55Z	63.00000	1556.03279	1539.17224	1525.16192
2025-08-11T12:12:55Z	63.00000	1556.15067	1539.31469	1525.18826
2025-08-11T12:12:55Z	63.00000	1556.24036	1539.42192	1525.20941
2025-08-11T12:12:55Z	63.00000	1556.31004	1539.50442	1525.22605
2025-08-11T12:12:55Z	63.00000	1556.38837	1539.59572	1525.24603
2025-08-11T12:12:56Z	63.00000	1556.52145	1539.75145	1525.27962
2025-08-11T12:12:56Z	63.00000	1556.63445	1539.88998	1525.30634
2025-08-11T12:12:56Z	63.00000	1556.68583	1539.95247	1525.31693
2025-08-11T12:12:56Z	64.00000	1556.72557	1540.00052	1525.32521
2025-08-11T12:12:56Z	64.00000	1556.76678	1540.05102	1525.33398
2025-08-11T12:12:56Z	64.00000	1556.82093	1540.11440	1525.34614
2025-08-11T12:12:56Z	64.00000	1556.84848	1540.14660	1525.35220
2025-08-11T12:12:57Z	64.00000	1556.88601	1540.19366	1525.36044
2025-08-11T12:12:57Z	64.00000	1556.91743	1540.23124	1525.36837
2025-08-11T12:12:57Z	64.00000	1556.92847	1540.24458	1525.37030
2025-08-11T12:12:57Z	65.00000	1556.93833	1540.25817	1525.37231
2025-08-11T12:12:57Z	65.00000	1556.94785	1540.26926	1525.37418
2025-08-11T12:12:57Z	65.00000	1556.95435	1540.27705	1525.37630
2025-08-11T12:12:57Z	65.00000	1556.96010	1540.28372	1525.37697
2025-08-11T12:12:57Z	65.00000	1556.96656	1540.29137	1525.37849
2025-08-11T12:12:58Z	65.00000	1556.97028	1540.29742	1525.37969
2025-08-11T12:12:58Z	65.00000	1556.97399	1540.30170	1525.38052
2025-08-11T12:12:58Z	65.00000	1556.97658	1540.30471	1525.38123
2025-08-11T12:12:58Z	65.00000	1556.98098	1540.30835	1525.38160
2025-08-11T12:12:58Z	65.00000	1556.98308	1540.31089	1525.38201
2025-08-11T12:12:58Z	66.00000	1556.98553	1540.31415	1525.38263
2025-08-11T12:12:58Z	66.00000	1556.98685	1540.31594	1525.38303
2025-08-11T12:12:58Z	66.00000	1556.98805	1540.31724	1525.38327
2025-08-11T12:12:58Z	66.00000	1555.76038	1538.84720	1525.12877
2025-08-11T12:12:58Z	66.00000	1555.50192	1538.53248	1525.05765
2025-08-11T12:12:59Z	66.00000	1555.31853	1538.31894	1525.02086
2025-08-11T12:12:59Z	66.00000	1555.23327	1538.21851	1524.99981
2025-08-11T12:12:59Z	66.00000	1555.12684	1538.08760	1524.97060
2025-08-11T12:12:59Z	66.00000	1555.04632	1537.99249	1524.95265
2025-08-11T12:12:59Z	66.00000	1555.04641	1537.99217	1524.95344
2025-08-11T12:12:59Z	67.00000	1555.04403	1537.98879	1524.95291
2025-08-11T12:12:59Z	67.00000	1555.04319	1537.98694	1524.95234
2025-08-11T12:12:59Z	67.00000	1555.04242	1537.98584	1524.95208
2025-08-11T12:12:59Z	67.00000	1555.04187	1537.98583	1524.95192
2025-08-11T12:13:00Z	67.00000	1555.04162	1537.98388	1524.95107
2025-08-11T12:13:00Z	67.00000	1555.04068	1537.98314	1524.95124
2025-08-11T12:13:00Z	67.00000	1555.04070	1537.98368	1524.95077
2025-08-11T12:13:00Z	67.00000	1555.03984	1537.98179	1524.95049
2025-08-11T12:13:00Z	67.00000	1555.03950	1537.98166	1524.95054
2025-08-11T12:13:00Z	68.00000	1555.03922	1537.98131	1524.94990
2025-08-11T12:13:00Z	68.00000	1555.03854	1537.98147	1524.95039
2025-08-11T12:13:00Z	68.00000	1555.03843	1537.98040	1524.95069
2025-08-11T12:13:00Z	68.00000	1555.03774	1537.97958	1524.95004
2025-08-11T12:13:01Z	68.00000	1555.03739	1537.97918	1524.94965
2025-08-11T12:13:01Z	68.00000	1555.03713	1537.97895	1524.94984
2025-08-11T12:13:01Z	68.00000	1555.03688	1537.97831	1524.94980
2025-08-11T12:13:01Z	68.00000	1555.03760	1537.97840	1524.95053
2025-08-11T12:13:01Z	68.00000	1555.03818	1537.97917	1524.95155
2025-08-11T12:13:01Z	69.00000	1555.03582	1537.97692	1524.94954
2025-08-11T12:13:01Z	69.00000	1555.03525	1537.97672	1524.94902
2025-08-11T12:13:01Z	69.00000	1555.03527	1537.97683	1524.94948
2025-08-11T12:13:01Z	69.00000	1555.03519	1537.97620	1524.94900
2025-08-11T12:13:02Z	69.00000	1555.03480	1537.97612	1524.94882
2025-08-11T12:13:02Z	69.00000	1555.03462	1537.97567	1524.94884
2025-08-11T12:13:02Z	69.00000	1555.03434	1537.97600	1524.94916
2025-08-11T12:13:02Z	69.00000	1555.03450	1537.97544	1524.94911
2025-08-11T12:13:02Z	69.00000	1555.03429	1537.97506	1524.94882
2025-08-11T12:13:02Z	70.00000	1555.03347	1537.97493	1524.94889
2025-08-11T12:13:02Z	70.00000	1555.03365	1537.97525	1524.94862
2025-08-11T12:13:02Z	70.00000	1555.03399	1537.97450	1524.94856
2025-08-11T12:13:02Z	70.00000	1555.03402	1537.97513	1524.94859
2025-08-11T12:13:02Z	70.00000	1555.03336	1537.97423	1524.94851
2025-08-11T12:13:03Z	70.00000	1555.03312	1537.97387	1524.94843
2025-08-11T12:13:03Z	70.00000	1555.03282	1537.97367	1524.94785
2025-08-11T12:13:03Z	70.00000	1555.03602	1537.97805	1524.95317
2025-08-11T12:13:03Z	70.00000	1555.03295	1537.97353	1524.94857
2025-08-11T12:13:03Z	71.00000	1555.03203	1537.97250	1524.94768
2025-08-11T12:13:03Z	71.00000	1555.03287	1537.97320	1524.94893
2025-08-11T12:13:03Z	71.00000	1555.03215	1537.97289	1524.94824
2025-08-11T12:13:03Z	71.00000	1555.03185	1537.97296	1524.94854
2025-08-11T12:13:03Z	71.00000	1555.03283	1537.97345	1524.94832
2025-08-11T12:13:04Z	71.00000	1555.03178	1537.97180	1524.94780
2025-08-11T12:13:04Z	71.00000	1555.03226	1537.97264	1524.94849
2025-08-11T12:13:04Z	71.00000	1555.03290	1537.97290	1524.94896
2025-08-11T12:13:04Z	71.00000	1555.03185	1537.97288	1524.94859
2025-08-11T12:13:04Z	71.00000	1555.03157	1537.97249	1524.94802
2025-08-11T12:13:04Z	72.00000	1555.03139	1537.97238	1524.94869
2025-08-11T12:13:04Z	72.00000	1555.03166	1537.97252	1524.94806
2025-08-11T12:13:04Z	72.00000	1555.03171	1537.97208	1524.94822
2025-08-11T12:13:04Z	72.00000	1555.07033	1538.02409	1524.94660
2025-08-11T12:13:04Z	72.00000	1555.24718	1538.23533	1524.99943
2025-08-11T12:13:05Z	72.00000	1555.40019	1538.41598	1525.03312
2025-08-11T12:13:05Z	72.00000	1555.56621	1538.61098	1525.06651
2025-08-11T12:13:05Z	72.00000	1555.74608	1538.82752	1525.10281
2025-08-11T12:13:05Z	72.00000	1555.86936	1538.97700	1525.12850
2025-08-11T12:13:05Z	72.00000	1555.98447	1539.11651	1525.15205
2025-08-11T12:13:05Z	73.00000	1556.10786	1539.26495	1525.17914
2025-08-11T12:13:05Z	73.00000	1556.22075	1539.39788	1525.20352
2025-08-11T12:13:05Z	73.00000	1556.30606	1539.49933	1525.22613
2025-08-11T12:13:05Z	73.00000	1556.38495	1539.59173	1525.24437
2025-08-11T12:13:05Z	73.00000	1556.45609	1539.67710	1525.26312
2025-08-11T12:13:06Z	73.00000	1556.52185	1539.75408	1525.28011
2025-08-11T12:13:06Z	73.00000	1556.57915	1539.82415	1525.29376
2025-08-11T12:13:06Z	73.00000	1556.64104	1539.89862	1525.30697
2025-08-11T12:13:06Z	73.00000	1556.68577	1539.95287	1525.31703
2025-08-11T12:13:06Z	73.00000	1556.73636	1540.01315	1525.32361
2025-08-11T12:13:06Z	74.00000	1556.77075	1540.05604	1525.33726
2025-08-11T12:13:06Z	74.00000	1556.80279	1540.09356	1525.34280
2025-08-11T12:13:06Z	74.00000	1556.83602	1540.13312	1525.35069
2025-08-11T12:13:06Z	74.00000	1556.85988	1540.16283	1525.35446
2025-08-11T12:13:06Z	74.00000	1556.88349	1540.19169	1525.36045
2025-08-11T12:13:07Z	74.00000	1556.91634	1540.23094	1525.36704
2025-08-11T12:13:07Z	74.00000	1556.92931	1540.24629	1525.37070
2025-08-11T12:13:07Z	74.00000	1556.94095	1540.26097	1525.37212
2025-08-11T12:13:07Z	74.00000	1556.95086	1540.27275	1525.37431
2025-08-11T12:13:07Z	75.00000	1556.96051	1540.28337	1525.37675
2025-08-11T12:13:07Z	75.00000	1556.96804	1540.29294	1525.37818
2025-08-11T12:13:07Z	75.00000	1556.97433	1540.30107	1525.38023
2025-08-11T12:13:07Z	75.00000	1556.97819	1540.30559	1525.38105
2025-08-11T12:13:07Z	75.00000	1556.98409	1540.31155	1525.38177
2025-08-11T12:13:08Z	75.00000	1556.98778	1540.31664	1525.38282
2025-08-11T12:13:08Z	75.00000	1556.99008	1540.31919	1525.38360
2025-08-11T12:13:08Z	75.00000	1556.99255	1540.32145	1525.38437
2025-08-11T12:13:08Z	75.00000	1556.99570	1540.32516	1525.38476
2025-08-11T12:13:08Z	75.00000	1556.99822	1540.32779	1525.38528
2025-08-11T12:13:08Z	76.00000	1556.99942	1540.33008	1525.38524
2025-08-11T12:13:08Z	76.00000	1557.00098	1540.33161	1525.38598
2025-08-11T12:13:08Z	76.00000	1556.53054	1539.77348	1525.26975
2025-08-11T12:13:08Z	76.00000	1555.66019	1538.73118	1525.10263
2025-08-11T12:13:08Z	76.00000	1555.47408	1538.49936	1525.05185
2025-08-11T12:13:09Z	76.00000	1555.35555	1538.36448	1525.02806
2025-08-11T12:13:09Z	76.00000	1555.24454	1538.23135	1525.00183
2025-08-11T12:13:09Z	76.00000	1555.13426	1538.09881	1524.97534
2025-08-11T12:13:09Z	76.00000	1555.05236	1537.99867	1524.95414
2025-08-11T12:13:09Z	76.00000	1555.05123	1537.99803	1524.95416
2025-08-11T12:13:09Z	77.00000	1555.04951	1537.99626	1524.95376
2025-08-11T12:13:09Z	77.00000	1555.04803	1537.99416	1524.95347
2025-08-11T12:13:09Z	77.00000	1555.04634	1537.99184	1524.95309
2025-08-11T12:13:09Z	77.00000	1555.04445	1537.99026	1524.95156
2025-08-11T12:13:10Z	77.00000	1555.04409	1537.98905	1524.95201
2025-08-11T12:13:10Z	77.00000	1555.04375	1537.98771	1524.95247
2025-08-11T12:13:10Z	77.00000	1555.04296	1537.98762	1524.95205
2025-08-11T12:13:10Z	77.00000	1555.04234	1537.98647	1524.95182
2025-08-11T12:13:10Z	77.00000	1555.04199	1537.98545	1524.95165
2025-08-11T12:13:10Z	78.00000	1555.04191	1537.98567	1524.95182
2025-08-11T12:13:10Z	78.00000	1555.04152	1537.98483	1524.95184
2025-08-11T12:13:10Z	78.00000	1555.04051	1537.98333	1524.95002
2025-08-11T12:13:10Z	78.00000	1555.04125	1537.98575	1524.95213
2025-08-11T12:13:10Z	78.00000	1555.04057	1537.98404	1524.94974
2025-08-11T12:13:11Z	78.00000	1555.04061	1537.98370	1524.95113
2025-08-11T12:13:11Z	78.00000	1555.03990	1537.98369	1524.95088
2025-08-11T12:13:11Z	78.00000	1555.03974	1537.98340	1524.94969
2025-08-11T12:13:11Z	78.00000	1555.03914	1537.98250	1524.94933
2025-08-11T12:13:11Z	78.00000	1555.03965	1537.98268	1524.95076
2025-08-11T12:13:11Z	79.00000	1555.03918	1537.98217	1524.95070
2025-08-11T12:13:11Z	79.00000	1555.03902	1537.98180	1524.95070
2025-08-11T12:13:11Z	79.00000	1555.03879	1537.98164	1524.95028
2025-08-11T12:13:11Z	79.00000	1555.03833	1537.98171	1524.95022
2025-08-11T12:13:11Z	79.00000	1555.03804	1537.98152	1524.95007
2025-08-11T12:13:12Z	79.00000	1555.03831	1537.98107	1524.95033
2025-08-11T12:13:12Z	79.00000	1555.03770	1537.98026	1524.95001
2025-08-11T12:13:12Z	79.00000	1555.03768	1537.98068	1524.94963
2025-08-11T12:13:12Z	79.00000	1555.03797	1537.98066	1524.94979
2025-08-11T12:13:12Z	79.00000	1555.03752	1537.97996	1524.94959
2025-08-11T12:13:12Z	80.00000	1555.03730	1537.98019	1524.95005
2025-08-11T12:13:12Z	80.00000	1555.03718	1537.97914	1524.94972
2025-08-11T12:13:12Z	80.00000	1555.03690	1537.97905	1524.94952
2025-08-11T12:13:12Z	80.00000	1555.03662	1537.97945	1524.94956
2025-08-11T12:13:12Z	80.00000	1555.03652	1537.97857	1524.94961
2025-08-11T12:13:13Z	80.00000	1555.03637	1537.97824	1524.94956
2025-08-11T12:13:13Z	80.00000	1555.03630	1537.97836	1524.94965
2025-08-11T12:13:13Z	80.00000	1555.03618	1537.97811	1524.94970
2025-08-11T12:13:13Z	80.00000	1555.03593	1537.97799	1524.94900
2025-08-11T12:13:13Z	80.00000	1555.03527	1537.97755	1524.94903
2025-08-11T12:13:13Z	81.00000	1555.03565	1537.97771	1524.94937
2025-08-11T12:13:13Z	81.00000	1555.03516	1537.97775	1524.94934
2025-08-11T12:13:13Z	81.00000	1555.03512	1537.97772	1524.94950
2025-08-11T12:13:13Z	81.00000	1555.03512	1537.97695	1524.94898
2025-08-11T12:13:13Z	81.00000	1555.03512	1537.97724	1524.94904
2025-08-11T12:13:14Z	81.00000	1555.03439	1537.97675	1524.94866
2025-08-11T12:13:14Z	81.00000	1555.03447	1537.97668	1524.94904
2025-08-11T12:13:14Z	81.00000	1555.03469	1537.97676	1524.94882
2025-08-11T12:13:14Z	81.00000	1555.03483	1537.97638	1524.94877
2025-08-11T12:13:14Z	81.00000	1555.03466	1537.97620	1524.94895
2025-08-11T12:13:14Z	82.00000	1555.03439	1537.97584	1524.94859
2025-08-11T12:13:14Z	82.00000	1555.03376	1537.97567	1524.94867
2025-08-11T12:13:14Z	82.00000	1555.03385	1537.97560	1524.94825
2025-08-11T12:13:14Z	82.00000	1555.03425	1537.97592	1524.94889
2025-08-11T12:13:14Z	82.00000	1555.03388	1537.97493	1524.94845
2025-08-11T12:13:15Z	82.00000	1555.03411	1537.97545	1524.94858
2025-08-11T12:13:15Z	82.00000	1555.03395	1537.97536	1524.94808
2025-08-11T12:13:15Z	82.00000	1555.03341	1537.97556	1524.94893
2025-08-11T12:13:15Z	82.00000	1555.03352	1537.97510	1524.94824
2025-08-11T12:13:15Z	82.00000	1555.03368	1537.97507	1524.94877
2025-08-11T12:13:15Z	83.00000	1555.03338	1537.97518	1524.94857
2025-08-11T12:13:15Z	83.00000	1555.03337	1537.97499	1524.94848
2025-08-11T12:13:15Z	83.00000	1555.03256	1537.97472	1524.94866
2025-08-11T12:13:15Z	83.00000	1555.08810	1538.04164	1524.95776
2025-08-11T12:13:15Z	83.00000	1555.22664	1538.20894	1524.98767
2025-08-11T12:13:16Z	83.00000	1555.40493	1538.42207	1525.03399
2025-08-11T12:13:16Z	83.00000	1555.57564	1538.62458	1525.06911
2025-08-11T12:13:16Z	83.00000	1555.77439	1538.86193	1525.10807
2025-08-11T12:13:16Z	83.00000	1555.91375	1539.02977	1525.13587
2025-08-11T12:13:16Z	83.00000	1556.00585	1539.14051	1525.15498
2025-08-11T12:13:16Z	84.00000	1556.09079	1539.24247	1525.17403
2025-08-11T12:13:16Z	84.00000	1556.18723	1539.35742	1525.19594
2025-08-11T12:13:16Z	84.00000	1556.28986	1539.48006	1525.22009
2025-08-11T12:13:16Z	84.00000	1556.37001	1539.57444	1525.24014
2025-08-11T12:13:16Z	84.00000	1556.44263	1539.66224	1525.25929
2025-08-11T12:13:17Z	84.00000	1556.51976	1539.75018	1525.27887
2025-08-11T12:13:17Z	84.00000	1556.58037	1539.82598	1525.29333
2025-08-11T12:13:17Z	84.00000	1556.64353	1539.90045	1525.30598
2025-08-11T12:13:17Z	84.00000	1556.68719	1539.95383	1525.31634
2025-08-11T12:13:17Z	84.00000	1556.72871	1540.00484	1525.32592
2025-08-11T12:13:17Z	85.00000	1556.76741	1540.05111	1525.33342
2025-08-11T12:13:17Z	85.00000	1556.80517	1540.09570	1525.34202
2025-08-11T12:13:17Z	85.00000	1556.83401	1540.12963	1525.34823
2025-08-11T12:13:17Z	85.00000	1556.85828	1540.15972	1525.35394
2025-08-11T12:13:17Z	85.00000	1556.87988	1540.18610	1525.35818
2025-08-11T12:13:18Z	85.00000	1556.89829	1540.20824	1525.36206
2025-08-11T12:13:18Z	85.00000	1556.91653	1540.23068	1525.36659
2025-08-11T12:13:18Z	85.00000	1556.92934	1540.24709	1525.36998
2025-08-11T12:13:18Z	85.00000	1556.94184	1540.25969	1525.37190
2025-08-11T12:13:18Z	85.00000	1556.95374	1540.27568	1525.37431
2025-08-11T12:13:18Z	86.00000	1556.96384	1540.28676	1525.37694
2025-08-11T12:13:18Z	86.00000	1556.97076	1540.29653	1525.37850
2025-08-11T12:13:18Z	86.00000	1556.97703	1540.30340	1525.38015
2025-08-11T12:13:18Z	86.00000	1556.98175	1540.30817	1525.38078
2025-08-11T12:13:18Z	86.00000	1556.98613	1540.31353	1525.38155
2025-08-11T12:13:19Z	86.00000	1556.98938	1540.31752	1525.38220
2025-08-11T12:13:19Z	86.00000	1556.99212	1540.32098	1525.38343
2025-08-11T12:13:19Z	86.00000	1556.99595	1540.32437	1525.38390
2025-08-11T12:13:19Z	86.00000	1556.99842	1540.32742	1525.38484
2025-08-11T12:13:19Z	86.00000	1557.00031	1540.32952	1525.38537
2025-08-11T12:13:19Z	87.00000	1557.00185	1540.33277	1525.38518
2025-08-11T12:13:19Z	87.00000	1557.00342	1540.33546	1525.38562
2025-08-11T12:13:19Z	87.00000	1555.94055	1539.08074	1525.14036
2025-08-11T12:13:19Z	87.00000	1555.66172	1538.72794	1525.09878
2025-08-11T12:13:19Z	87.00000	1555.49435	1538.52751	1525.06428
2025-08-11T12:13:20Z	87.00000	1555.34762	1538.35311	1525.02394
2025-08-11T12:13:20Z	87.00000	1555.21570	1538.19918	1524.99634
2025-08-11T12:13:20Z	87.00000	1555.10727	1538.06698	1524.96677
2025-08-11T12:13:20Z	87.00000	1555.05430	1538.00249	1524.95437
2025-08-11T12:13:20Z	87.00000	1555.05173	1537.99926	1524.95371
2025-08-11T12:13:20Z	88.00000	1555.05057	1537.99738	1524.95371
2025-08-11T12:13:20Z	88.00000	1555.04935	1537.99626	1524.95327
2025-08-11T12:13:20Z	88.00000	1555.04689	1537.99465	1524.95331
2025-08-11T12:13:20Z	88.00000	1555.04665	1537.99459	1524.95309
2025-08-11T12:13:20Z	88.00000	1555.04554	1537.99286	1524.95281
2025-08-11T12:13:21Z	88.00000	1555.04554	1537.99209	1524.95270
2025-08-11T12:13:21Z	88.00000	1555.04430	1537.99089	1524.95232
2025-08-11T12:13:21Z	88.00000	1555.04462	1537.99115	1524.95257
2025-08-11T12:13:21Z	88.00000	1555.04410	1537.98989	1524.95235
2025-08-11T12:13:21Z	88.00000	1555.04296	1537.98868	1524.95205
2025-08-11T12:13:21Z	89.00000	1555.04290	1537.98840	1524.95176
2025-08-11T12:13:21Z	89.00000	1555.04239	1537.98787	1524.95194
2025-08-11T12:13:21Z	89.00000	1555.04212	1537.98664	1524.95165
2025-08-11T12:13:21Z	89.00000	1555.04181	1537.98690	1524.95170
2025-08-11T12:13:21Z	89.00000	1555.04165	1537.98584	1524.95116
2025-08-11T12:13:22Z	89.00000	1555.04137	1537.98571	1524.95136
2025-08-11T12:13:22Z	89.00000	1555.04091	1537.98490	1524.95121
2025-08-11T12:13:22Z	89.00000	1555.04094	1537.98529	1524.95072
2025-08-11T12:13:22Z	89.00000	1555.03977	1537.98310	1524.94803
2025-08-11T12:13:22Z	89.00000	1555.04086	1537.98574	1524.95210
2025-08-11T12:13:22Z	90.00000	1555.04052	1537.98511	1524.95083
2025-08-11T12:13:22Z	90.00000	1555.04002	1537.98411	1524.95084
2025-08-11T12:13:22Z	90.00000	1555.04026	1537.98375	1524.95068
2025-08-11T12:13:22Z	90.00000	1555.04015	1537.98367	1524.95077
2025-08-11T12:13:22Z	90.00000	1555.03934	1537.98282	1524.95000
2025-08-11T12:13:23Z	90.00000	1555.03927	1537.98313	1524.95037
2025-08-11T12:13:23Z	90.00000	1555.03907	1537.98250	1524.94992
2025-08-11T12:13:23Z	90.00000	1555.03903	1537.98315	1524.95011
2025-08-11T12:13:23Z	90.00000	1555.03861	1537.98194	1524.94992
2025-08-11T12:13:23Z	90.00000	1555.03841	1537.98211	1524.94997
2025-08-11T12:13:23Z	91.00000	1555.03849	1537.98052	1524.94981
2025-08-11T12:13:23Z	91.00000	1555.03826	1537.98198	1524.95003
2025-08-11T12:13:23Z	91.00000	1555.03817	1537.98199	1524.94950
2025-08-11T12:13:23Z	91.00000	1555.03825	1537.98144	1524.95008
2025-08-11T12:13:23Z	91.00000	1555.03776	1537.98113	1524.94987
2025-08-11T12:13:24Z	91.00000	1555.03808	1537.98069	1524.95002
2025-08-11T12:13:24Z	91.00000	1555.03751	1537.97951	1524.94974
2025-08-11T12:13:24Z	91.00000	1555.03725	1537.98035	1524.94968
2025-08-11T12:13:24Z	91.00000	1555.03719	1537.98016	1524.94963
2025-08-11T12:13:24Z	91.00000	1555.03702	1537.98128	1524.94951
2025-08-11T12:13:24Z	92.00000	1555.03679	1537.98007	1524.94956
2025-08-11T12:13:24Z	92.00000	1555.03678	1537.97986	1524.94900
2025-08-11T12:13:24Z	92.00000	1555.03652	1537.97998	1524.94922
