Timestamp	Time [s]	WL 1[nm]	
2025-09-09T13:44:51Z	2977.00000	1554.30636	1537.30250	1524.04675
2025-09-09T13:44:51Z	2977.00000	1554.30630	1537.30241	1524.04679
2025-09-09T13:44:51Z	2977.00000	1554.30631	1537.30240	1524.04676
2025-09-09T13:44:51Z	2977.00000	1554.30632	1537.30231	1524.04670
2025-09-09T13:44:51Z	2977.00000	1554.30627	1537.30228	1524.04669
2025-09-09T13:44:51Z	2977.00000	1554.30628	1537.30227	1524.04671
2025-09-09T13:44:51Z	2978.00000	1554.30624	1537.30216	1524.04664
2025-09-09T13:44:52Z	2978.00000	1554.30622	1537.30216	1524.04667
2025-09-09T13:44:52Z	2978.00000	1554.30617	1537.30208	1524.04671
2025-09-09T13:44:52Z	2978.00000	1554.30616	1537.30204	1524.04664
2025-09-09T13:44:52Z	2978.00000	1554.30620	1537.30202	1524.04665
2025-09-09T13:44:52Z	2978.00000	1554.30612	1537.30193	1524.04664
2025-09-09T13:44:52Z	2978.00000	1554.30614	1537.30189	1524.04666
2025-09-09T13:44:52Z	2978.00000	1554.30615	1537.30186	1524.04663
2025-09-09T13:44:52Z	2978.00000	1554.30611	1537.30175	1524.04661
2025-09-09T13:44:53Z	2979.00000	1554.30611	1537.30171	1524.04663
2025-09-09T13:44:53Z	2979.00000	1554.30606	1537.30173	1524.04660
2025-09-09T13:44:53Z	2979.00000	1554.30586	1537.30184	1524.04659
2025-09-09T13:44:53Z	2979.00000	1554.30591	1537.30172	1524.04656
2025-09-09T13:44:53Z	2979.00000	1554.30584	1537.30172	1524.04657
2025-09-09T13:44:53Z	2979.00000	1554.30595	1537.30138	1524.04664
2025-09-09T13:44:53Z	2979.00000	1554.30595	1537.30140	1524.04656
2025-09-09T13:44:53Z	2979.00000	1554.30582	1537.30160	1524.04662
2025-09-09T13:44:53Z	2979.00000	1554.30589	1537.30138	1524.04655
2025-09-09T13:44:53Z	2980.00000	1554.30589	1537.30133	1524.04657
2025-09-09T13:44:54Z	2980.00000	1554.30586	1537.30132	1524.04654
2025-09-09T13:44:54Z	2980.00000	1554.30587	1537.30126	1524.04652
2025-09-09T13:44:54Z	2980.00000	1554.30572	1537.30126	1524.04652
2025-09-09T13:44:54Z	2980.00000	1554.30588	1537.30110	1524.04647
2025-09-09T13:44:54Z	2980.00000	1554.30579	1537.30110	1524.04646
2025-09-09T13:44:54Z	2980.00000	1554.30574	1537.30111	1524.04649
2025-09-09T13:44:54Z	2980.00000	1554.30574	1537.30114	1524.04647
2025-09-09T13:44:54Z	2980.00000	1554.30569	1537.30103	1524.04648
2025-09-09T13:44:54Z	2980.00000	1554.30569	1537.30100	1524.04646
2025-09-09T13:44:54Z	2981.00000	1554.30566	1537.30094	1524.04637
2025-09-09T13:44:55Z	2981.00000	1554.30562	1537.30091	1524.04645
2025-09-09T13:44:55Z	2981.00000	1554.30568	1537.30089	1524.04641
2025-09-09T13:44:55Z	2981.00000	1554.30567	1537.30088	1524.04647
2025-09-09T13:44:55Z	2981.00000	1554.30607	1537.30184	1524.04674
2025-09-09T13:44:55Z	2981.00000	1554.51804	1537.75904	1524.16599
2025-09-09T13:44:55Z	2981.00000	1554.62701	1538.03376	1524.23412
2025-09-09T13:44:55Z	2981.00000	1554.76256	1538.33999	1524.30946
2025-09-09T13:44:55Z	2981.00000	1554.90331	1538.67801	1524.39552
2025-09-09T13:44:55Z	2981.00000	1555.01762	1538.94093	1524.46553
2025-09-09T13:44:55Z	2982.00000	1555.11094	1539.17681	1524.52946
2025-09-09T13:44:56Z	2982.00000	1555.22566	1539.43034	1524.59929
2025-09-09T13:44:56Z	2982.00000	1555.31736	1539.67579	1524.66195
2025-09-09T13:44:56Z	2982.00000	1555.40264	1539.85630	1524.70735
2025-09-09T13:44:56Z	2982.00000	1555.47958	1540.05341	1524.76392
2025-09-09T13:44:56Z	2982.00000	1555.59119	1540.28088	1524.82175
2025-09-09T13:44:56Z	2982.00000	1555.64734	1540.43123	1524.85663
2025-09-09T13:44:56Z	2982.00000	1555.71062	1540.55873	1524.88762
2025-09-09T13:44:56Z	2982.00000	1555.76030	1540.67767	1524.92685
2025-09-09T13:44:57Z	2983.00000	1555.79265	1540.76692	1524.94766
2025-09-09T13:44:57Z	2983.00000	1555.82667	1540.84686	1524.96841
2025-09-09T13:44:57Z	2983.00000	1555.86976	1540.92843	1524.98610
2025-09-09T13:44:57Z	2983.00000	1555.89042	1540.97809	1524.99863
2025-09-09T13:44:57Z	2983.00000	1555.90574	1541.01649	1525.00846
2025-09-09T13:44:57Z	2983.00000	1555.92202	1541.07001	1525.01858
2025-09-09T13:44:57Z	2983.00000	1555.93927	1541.10756	1525.02803
2025-09-09T13:44:57Z	2983.00000	1555.94692	1541.12722	1525.03299
2025-09-09T13:44:57Z	2983.00000	1555.96620	1541.17407	1525.04469
2025-09-09T13:44:57Z	2984.00000	1555.97485	1541.19536	1525.04999
2025-09-09T13:44:58Z	2984.00000	1555.98659	1541.22446	1525.05716
2025-09-09T13:44:58Z	2984.00000	1555.99207	1541.25051	1525.06053
2025-09-09T13:44:58Z	2984.00000	1555.99919	1541.26759	1525.06442
2025-09-09T13:44:58Z	2984.00000	1556.00238	1541.27560	1525.06549
2025-09-09T13:44:58Z	2984.00000	1556.00691	1541.28671	1525.06899
2025-09-09T13:44:58Z	2984.00000	1556.00951	1541.29060	1525.06992
2025-09-09T13:44:58Z	2985.00000	1556.01122	1541.29514	1525.07090
2025-09-09T13:44:59Z	2985.00000	1556.02788	1541.29967	1525.07200
2025-09-09T13:44:59Z	2985.00000	1555.44062	1539.95496	1524.71989
2025-09-09T13:44:59Z	2985.00000	1554.66408	1538.12034	1524.25020
2025-09-09T13:44:59Z	2985.00000	1554.44565	1537.60024	1524.12005
2025-09-09T13:44:59Z	2985.00000	1554.36335	1537.40454	1524.07183
2025-09-09T13:44:59Z	2985.00000	1554.34667	1537.36702	1524.06186
2025-09-09T13:45:00Z	2986.00000	1554.34353	1537.35848	1524.06021
2025-09-09T13:45:00Z	2986.00000	1554.34207	1537.35561	1524.05958
2025-09-09T13:45:00Z	2986.00000	1554.32998	1537.35269	1524.05894
2025-09-09T13:45:00Z	2986.00000	1554.32825	1537.34861	1524.05798
2025-09-09T13:45:00Z	2986.00000	1554.32749	1537.34680	1524.05749
2025-09-09T13:45:00Z	2986.00000	1554.32611	1537.34336	1524.05666
2025-09-09T13:45:00Z	2986.00000	1554.32527	1537.34231	1524.05648
2025-09-09T13:45:00Z	2987.00000	1554.32480	1537.34076	1524.05609
2025-09-09T13:45:01Z	2987.00000	1554.32403	1537.33995	1524.05583
2025-09-09T13:45:01Z	2987.00000	1554.32370	1537.33872	1524.05559
2025-09-09T13:45:01Z	2987.00000	1554.32350	1537.33725	1524.05521
2025-09-09T13:45:01Z	2987.00000	1554.32282	1537.33653	1524.05517
2025-09-09T13:45:01Z	2987.00000	1554.32239	1537.33578	1524.05480
2025-09-09T13:45:01Z	2987.00000	1554.32189	1537.33482	1524.05466
2025-09-09T13:45:01Z	2987.00000	1554.32160	1537.33404	1524.05446
2025-09-09T13:45:01Z	2987.00000	1554.32129	1537.33329	1524.05421
2025-09-09T13:45:01Z	2987.00000	1554.32092	1537.33242	1524.05415
2025-09-09T13:45:01Z	2988.00000	1554.32057	1537.33190	1524.05391
2025-09-09T13:45:02Z	2988.00000	1554.32031	1537.33123	1524.05380
2025-09-09T13:45:02Z	2988.00000	1554.32003	1537.33044	1524.05354
2025-09-09T13:45:02Z	2988.00000	1554.31972	1537.32974	1524.05341
2025-09-09T13:45:02Z	2988.00000	1554.31916	1537.32875	1524.05313
2025-09-09T13:45:02Z	2988.00000	1554.31894	1537.32822	1524.05305
2025-09-09T13:45:02Z	2988.00000	1554.31868	1537.32779	1524.05290
2025-09-09T13:45:02Z	2988.00000	1554.31845	1537.32718	1524.05271
2025-09-09T13:45:02Z	2989.00000	1554.31801	1537.32626	1524.05249
2025-09-09T13:45:03Z	2989.00000	1554.31774	1537.32591	1524.05241
2025-09-09T13:45:03Z	2989.00000	1554.31754	1537.32549	1524.05235
2025-09-09T13:45:03Z	2989.00000	1554.31741	1537.32500	1524.05217
2025-09-09T13:45:03Z	2989.00000	1554.31717	1537.32453	1524.05206
2025-09-09T13:45:03Z	2989.00000	1554.31691	1537.32413	1524.05196
2025-09-09T13:45:03Z	2989.00000	1554.31668	1537.32334	1524.05179
2025-09-09T13:45:03Z	2989.00000	1554.31651	1537.32302	1524.05171
2025-09-09T13:45:03Z	2989.00000	1554.31632	1537.32271	1524.05162
2025-09-09T13:45:03Z	2990.00000	1554.31616	1537.32234	1524.05160
2025-09-09T13:45:04Z	2990.00000	1554.31597	1537.32205	1524.05144
2025-09-09T13:45:04Z	2990.00000	1554.31579	1537.32173	1524.05137
2025-09-09T13:45:04Z	2990.00000	1554.31556	1537.32113	1524.05120
2025-09-09T13:45:04Z	2990.00000	1554.38373	1537.46470	1524.08953
2025-09-09T13:45:04Z	2990.00000	1554.57081	1537.89039	1524.19555
2025-09-09T13:45:04Z	2990.00000	1554.70996	1538.21575	1524.27792
2025-09-09T13:45:04Z	2990.00000	1554.82886	1538.51461	1524.35398
2025-09-09T13:45:04Z	2990.00000	1554.96470	1538.83524	1524.43424
2025-09-09T13:45:04Z	2991.00000	1555.09088	1539.12915	1524.50864
2025-09-09T13:45:05Z	2991.00000	1555.20888	1539.39036	1524.58424
2025-09-09T13:45:05Z	2991.00000	1555.30144	1539.63694	1524.64836
2025-09-09T13:45:05Z	2991.00000	1555.39060	1539.80859	1524.69321
2025-09-09T13:45:05Z	2991.00000	1555.50591	1540.10254	1524.77458
2025-09-09T13:45:05Z	2991.00000	1555.57520	1540.24637	1524.80881
2025-09-09T13:45:05Z	2991.00000	1555.62628	1540.38085	1524.84062
2025-09-09T13:45:05Z	2991.00000	1555.69465	1540.50783	1524.87439
2025-09-09T13:45:05Z	2991.00000	1555.73446	1540.61368	1524.89971
2025-09-09T13:45:05Z	2992.00000	1555.77190	1540.71407	1524.93119
2025-09-09T13:45:06Z	2992.00000	1555.81083	1540.80510	1524.95553
2025-09-09T13:45:06Z	2992.00000	1555.83893	1540.87164	1524.97269
2025-09-09T13:45:06Z	2992.00000	1555.87817	1540.94466	1524.98840
2025-09-09T13:45:06Z	2992.00000	1555.90362	1541.00716	1525.00419
2025-09-09T13:45:06Z	2992.00000	1555.92250	1541.05465	1525.01632
2025-09-09T13:45:06Z	2992.00000	1555.94049	1541.11249	1525.02766
2025-09-09T13:45:06Z	2992.00000	1555.95197	1541.13871	1525.03461
2025-09-09T13:45:06Z	2992.00000	1555.96629	1541.17018	1525.04286
2025-09-09T13:45:06Z	2993.00000	1555.98350	1541.21254	1525.05347
2025-09-09T13:45:07Z	2993.00000	1555.99021	1541.22908	1525.05767
2025-09-09T13:45:07Z	2993.00000	1555.99714	1541.25907	1525.06182
2025-09-09T13:45:07Z	2993.00000	1556.00211	1541.27079	1525.06474
2025-09-09T13:45:07Z	2993.00000	1556.00629	1541.28049	1525.06713
2025-09-09T13:45:07Z	2993.00000	1556.01021	1541.29015	1525.06942
2025-09-09T13:45:07Z	2993.00000	1556.02802	1541.29778	1525.07124
2025-09-09T13:45:07Z	2993.00000	1556.03320	1541.30991	1525.07434
2025-09-09T13:45:07Z	2993.00000	1556.03518	1541.31432	1525.07542
2025-09-09T13:45:07Z	2994.00000	1556.03682	1541.31797	1525.07620
2025-09-09T13:45:08Z	2994.00000	1556.03827	1541.32156	1525.07708
2025-09-09T13:45:08Z	2994.00000	1556.03941	1541.32463	1525.07792
2025-09-09T13:45:08Z	2994.00000	1556.04064	1541.32720	1525.07855
2025-09-09T13:45:08Z	2994.00000	1555.09832	1539.14557	1524.50253
2025-09-09T13:45:08Z	2994.00000	1554.78853	1538.41874	1524.31409
2025-09-09T13:45:08Z	2994.00000	1554.62473	1538.02923	1524.22438
2025-09-09T13:45:08Z	2994.00000	1554.51284	1537.74453	1524.15712
2025-09-09T13:45:08Z	2994.00000	1554.40393	1537.50404	1524.09622
2025-09-09T13:45:08Z	2995.00000	1554.35136	1537.37585	1524.06449
2025-09-09T13:45:09Z	2995.00000	1554.34917	1537.37089	1524.06343
2025-09-09T13:45:09Z	2995.00000	1554.34800	1537.36781	1524.06283
2025-09-09T13:45:09Z	2995.00000	1554.34673	1537.36480	1524.06209
2025-09-09T13:45:09Z	2995.00000	1554.34538	1537.36190	1524.06146
2025-09-09T13:45:09Z	2995.00000	1554.34413	1537.35940	1524.06087
2025-09-09T13:45:09Z	2995.00000	1554.34317	1537.35709	1524.06029
2025-09-09T13:45:09Z	2995.00000	1554.33104	1537.35406	1524.05960
2025-09-09T13:45:09Z	2995.00000	1554.33039	1537.35253	1524.05927
2025-09-09T13:45:09Z	2996.00000	1554.32970	1537.35118	1524.05892
2025-09-09T13:45:10Z	2996.00000	1554.32905	1537.34959	1524.05854
2025-09-09T13:45:10Z	2996.00000	1554.32851	1537.34837	1524.05829
2025-09-09T13:45:10Z	2996.00000	1554.32804	1537.34727	1524.05800
2025-09-09T13:45:10Z	2996.00000	1554.32742	1537.34602	1524.05764
2025-09-09T13:45:10Z	2996.00000	1554.32681	1537.34498	1524.05748
2025-09-09T13:45:10Z	2996.00000	1554.32632	1537.34388	1524.05713
2025-09-09T13:45:10Z	2996.00000	1554.32588	1537.34284	1524.05684
2025-09-09T13:45:10Z	2996.00000	1554.32558	1537.34207	1524.05677
2025-09-09T13:45:10Z	2997.00000	1554.32484	1537.34072	1524.05641
2025-09-09T13:45:11Z	2997.00000	1554.32455	1537.33999	1524.05615
2025-09-09T13:45:11Z	2997.00000	1554.32427	1537.33920	1524.05606
2025-09-09T13:45:11Z	2997.00000	1554.32392	1537.33858	1524.05582
2025-09-09T13:45:11Z	2997.00000	1554.32356	1537.33787	1524.05570
2025-09-09T13:45:11Z	2997.00000	1554.32322	1537.33715	1524.05549
2025-09-09T13:45:11Z	2997.00000	1554.32306	1537.33655	1524.05537
2025-09-09T13:45:11Z	2997.00000	1554.32270	1537.33595	1524.05522
2025-09-09T13:45:11Z	2997.00000	1554.32215	1537.33474	1524.05490
2025-09-09T13:45:11Z	2998.00000	1554.32196	1537.33438	1524.05478
2025-09-09T13:45:12Z	2998.00000	1554.32167	1537.33374	1524.05465
2025-09-09T13:45:12Z	2998.00000	1554.32145	1537.33313	1524.05452
2025-09-09T13:45:12Z	2998.00000	1554.32120	1537.33278	1524.05434
2025-09-09T13:45:12Z	2998.00000	1554.32098	1537.33239	1524.05427
2025-09-09T13:45:12Z	2998.00000	1554.32083	1537.33178	1524.05412
2025-09-09T13:45:12Z	2998.00000	1554.32059	1537.33144	1524.05404
2025-09-09T13:45:12Z	2998.00000	1554.32037	1537.33100	1524.05395
2025-09-09T13:45:12Z	2998.00000	1554.32021	1537.33047	1524.05376
2025-09-09T13:45:12Z	2998.00000	1554.31996	1537.33010	1524.05377
2025-09-09T13:45:12Z	2999.00000	1554.31975	1537.32969	1524.05362
2025-09-09T13:45:13Z	2999.00000	1554.31962	1537.32925	1524.05351
2025-09-09T13:45:13Z	2999.00000	1554.31939	1537.32892	1524.05345
2025-09-09T13:45:13Z	2999.00000	1554.31927	1537.32851	1524.05331
2025-09-09T13:45:13Z	2999.00000	1554.31915	1537.32842	1524.05329
2025-09-09T13:45:13Z	2999.00000	1554.49008	1537.71578	1524.15326
2025-09-09T13:45:13Z	2999.00000	1554.63735	1538.05424	1524.23606
2025-09-09T13:45:13Z	2999.00000	1554.79470	1538.42540	1524.32415
2025-09-09T13:45:13Z	2999.00000	1554.91596	1538.70161	1524.39702
2025-09-09T13:45:13Z	2999.00000	1555.03030	1538.96506	1524.46651
2025-09-09T13:45:13Z	3000.00000	1555.12581	1539.20336	1524.53151
2025-09-09T13:45:14Z	3000.00000	1555.22595	1539.42120	1524.59033
2025-09-09T13:45:14Z	3000.00000	1555.31672	1539.66323	1524.65217
2025-09-09T13:45:14Z	3000.00000	1555.40064	1539.83719	1524.69573
2025-09-09T13:45:14Z	3000.00000	1555.47150	1540.00267	1524.74549
2025-09-09T13:45:14Z	3000.00000	1555.55321	1540.18208	1524.78849
2025-09-09T13:45:14Z	3000.00000	1555.60509	1540.30637	1524.82100
2025-09-09T13:45:14Z	3000.00000	1555.65261	1540.43163	1524.85045
2025-09-09T13:45:14Z	3000.00000	1555.71777	1540.56010	1524.88202
2025-09-09T13:45:14Z	3000.00000	1555.75757	1540.65373	1524.91494
2025-09-09T13:45:14Z	3001.00000	1555.79189	1540.74684	1524.93653
2025-09-09T13:45:15Z	3001.00000	1555.82344	1540.82128	1524.95614
2025-09-09T13:45:15Z	3001.00000	1555.87381	1540.91976	1524.97840
2025-09-09T13:45:15Z	3001.00000	1555.90049	1540.98431	1524.99504
2025-09-09T13:45:15Z	3001.00000	1555.91938	1541.03166	1525.00700
2025-09-09T13:45:15Z	3001.00000	1555.93661	1541.08598	1525.01775
2025-09-09T13:45:15Z	3001.00000	1555.95179	1541.11965	1525.02636
2025-09-09T13:45:15Z	3001.00000	1555.96222	1541.14581	1525.03293
2025-09-09T13:45:15Z	3001.00000	1555.97456	1541.17564	1525.04053
2025-09-09T13:45:15Z	3001.00000	1555.98332	1541.19688	1525.04608
2025-09-09T13:45:15Z	3002.00000	1555.99121	1541.21547	1525.05073
2025-09-09T13:45:16Z	3002.00000	1555.99848	1541.23318	1525.05513
2025-09-09T13:45:16Z	3002.00000	1556.00402	1541.25904	1525.05839
2025-09-09T13:45:16Z	3002.00000	1556.00922	1541.27171	1525.06143
2025-09-09T13:45:16Z	3002.00000	1556.01226	1541.27950	1525.06342
2025-09-09T13:45:16Z	3002.00000	1556.03110	1541.28876	1525.06564
2025-09-09T13:45:16Z	3002.00000	1556.03443	1541.29648	1525.06755
2025-09-09T13:45:16Z	3002.00000	1556.03682	1541.30216	1525.06904
2025-09-09T13:45:16Z	3002.00000	1556.03860	1541.30634	1525.07006
2025-09-09T13:45:16Z	3002.00000	1556.04081	1541.31136	1525.07130
2025-09-09T13:45:16Z	3003.00000	1556.04266	1541.31556	1525.07229
2025-09-09T13:45:17Z	3003.00000	1556.04422	1541.31920	1525.07317
2025-09-09T13:45:17Z	3003.00000	1556.04507	1541.32161	1525.07380
2025-09-09T13:45:17Z	3003.00000	1555.98969	1541.22740	1525.04157
2025-09-09T13:45:17Z	3003.00000	1554.88814	1538.63678	1524.36954
2025-09-09T13:45:17Z	3003.00000	1554.74067	1538.28352	1524.28560
2025-09-09T13:45:17Z	3003.00000	1554.61237	1537.99609	1524.21461
2025-09-09T13:45:17Z	3003.00000	1554.48317	1537.69721	1524.14025
2025-09-09T13:45:17Z	3003.00000	1554.38330	1537.45747	1524.08335
2025-09-09T13:45:17Z	3003.00000	1554.35426	1537.38250	1524.06612
2025-09-09T13:45:17Z	3004.00000	1554.35278	1537.37814	1524.06534
2025-09-09T13:45:18Z	3004.00000	1554.35088	1537.37432	1524.06446
2025-09-09T13:45:18Z	3004.00000	1554.34897	1537.37052	1524.06366
2025-09-09T13:45:18Z	3004.00000	1554.34764	1537.36736	1524.06289
2025-09-09T13:45:18Z	3004.00000	1554.34654	1537.36504	1524.06237
2025-09-09T13:45:18Z	3004.00000	1554.34590	1537.36315	1524.06197
2025-09-09T13:45:18Z	3004.00000	1554.34493	1537.36132	1524.06151
2025-09-09T13:45:18Z	3004.00000	1554.34410	1537.35962	1524.06113
2025-09-09T13:45:18Z	3004.00000	1554.34328	1537.35773	1524.06065
2025-09-09T13:45:18Z	3004.00000	1554.34250	1537.35635	1524.06036
2025-09-09T13:45:18Z	3005.00000	1554.34194	1537.35486	1524.05994
2025-09-09T13:45:19Z	3005.00000	1554.33073	1537.35354	1524.05972
2025-09-09T13:45:19Z	3005.00000	1554.33006	1537.35219	1524.05929
2025-09-09T13:45:19Z	3005.00000	1554.32957	1537.35113	1524.05905
2025-09-09T13:45:19Z	3005.00000	1554.32904	1537.35008	1524.05885
2025-09-09T13:45:19Z	3005.00000	1554.32860	1537.34909	1524.05857
2025-09-09T13:45:19Z	3005.00000	1554.32808	1537.34801	1524.05831
2025-09-09T13:45:19Z	3005.00000	1554.32765	1537.34696	1524.05803
2025-09-09T13:45:19Z	3005.00000	1554.32725	1537.34610	1524.05785
2025-09-09T13:45:19Z	3005.00000	1554.32684	1537.34536	1524.05765
2025-09-09T13:45:19Z	3006.00000	1554.32637	1537.34451	1524.05745
2025-09-09T13:45:20Z	3006.00000	1554.32615	1537.34386	1524.05725
2025-09-09T13:45:20Z	3006.00000	1554.32580	1537.34311	1524.05709
2025-09-09T13:45:20Z	3006.00000	1554.32542	1537.34231	1524.05687
2025-09-09T13:45:20Z	3006.00000	1554.32508	1537.34162	1524.05674
2025-09-09T13:45:20Z	3006.00000	1554.32483	1537.34099	1524.05655
2025-09-09T13:45:20Z	3006.00000	1554.32436	1537.34036	1524.05644
2025-09-09T13:45:20Z	3006.00000	1554.32425	1537.33977	1524.05623
2025-09-09T13:45:20Z	3006.00000	1554.32405	1537.33921	1524.05616
2025-09-09T13:45:20Z	3006.00000	1554.32362	1537.33865	1524.05595
2025-09-09T13:45:20Z	3007.00000	1554.32336	1537.33814	1524.05580
2025-09-09T13:45:21Z	3007.00000	1554.32314	1537.33761	1524.05576
2025-09-09T13:45:21Z	3007.00000	1554.32291	1537.33694	1524.05549
2025-09-09T13:45:21Z	3007.00000	1554.32262	1537.33656	1524.05538
2025-09-09T13:45:21Z	3007.00000	1554.32224	1537.33610	1524.05529
2025-09-09T13:45:21Z	3007.00000	1554.32193	1537.33570	1524.05518
2025-09-09T13:45:21Z	3007.00000	1554.32202	1537.33497	1524.05502
2025-09-09T13:45:21Z	3007.00000	1554.32176	1537.33462	1524.05499
2025-09-09T13:45:21Z	3007.00000	1554.32153	1537.33433	1524.05481
2025-09-09T13:45:21Z	3007.00000	1554.32127	1537.33400	1524.05481
2025-09-09T13:45:21Z	3008.00000	1554.32108	1537.33340	1524.05460
2025-09-09T13:45:22Z	3008.00000	1554.32084	1537.33299	1524.05443
2025-09-09T13:45:22Z	3008.00000	1554.32078	1537.33247	1524.05446
2025-09-09T13:45:22Z	3008.00000	1554.32065	1537.33207	1524.05427
2025-09-09T13:45:22Z	3008.00000	1554.41114	1537.52350	1524.10375
2025-09-09T13:45:22Z	3008.00000	1554.58733	1537.92468	1524.20248
2025-09-09T13:45:22Z	3008.00000	1554.70716	1538.19995	1524.27071
2025-09-09T13:45:22Z	3008.00000	1554.85499	1538.55247	1524.35767
2025-09-09T13:45:22Z	3008.00000	1554.96206	1538.81765	1524.42498
2025-09-09T13:45:22Z	3008.00000	1555.07306	1539.06277	1524.49031
2025-09-09T13:45:22Z	3009.00000	1555.19364	1539.33729	1524.56462
2025-09-09T13:45:23Z	3009.00000	1555.28115	1539.54441	1524.62174
2025-09-09T13:45:23Z	3009.00000	1555.36884	1539.73329	1524.66959
2025-09-09T13:45:23Z	3009.00000	1555.43655	1539.90670	1524.71184
2025-09-09T13:45:23Z	3009.00000	1555.49928	1540.06773	1524.75986
2025-09-09T13:45:23Z	3009.00000	1555.58068	1540.24038	1524.80081
2025-09-09T13:45:23Z	3009.00000	1555.63844	1540.38976	1524.83659
2025-09-09T13:45:23Z	3009.00000	1555.69849	1540.49290	1524.86418
2025-09-09T13:45:23Z	3009.00000	1555.73792	1540.59631	1524.88853
2025-09-09T13:45:23Z	3009.00000	1555.77358	1540.68237	1524.91936
2025-09-09T13:45:23Z	3010.00000	1555.80785	1540.77325	1524.94031
2025-09-09T13:45:24Z	3010.00000	1555.85607	1540.85334	1524.96117
2025-09-09T13:45:24Z	3010.00000	1555.88141	1540.92647	1524.97685
2025-09-09T13:45:24Z	3010.00000	1555.90346	1540.97990	1524.99057
2025-09-09T13:45:24Z	3010.00000	1555.92270	1541.02803	1525.00261
2025-09-09T13:45:24Z	3010.00000	1555.94270	1541.08770	1525.01471
2025-09-09T13:45:24Z	3010.00000	1555.95645	1541.12055	1525.02306
2025-09-09T13:45:24Z	3010.00000	1555.96798	1541.14870	1525.03002
2025-09-09T13:45:24Z	3010.00000	1555.97981	1541.17638	1525.03745
2025-09-09T13:45:24Z	3010.00000	1555.98939	1541.19984	1525.04301
2025-09-09T13:45:24Z	3011.00000	1555.99745	1541.21910	1525.04787
2025-09-09T13:45:25Z	3011.00000	1556.00320	1541.23286	1525.05120
2025-09-09T13:45:25Z	3011.00000	1556.00738	1541.25611	1525.05395
2025-09-09T13:45:25Z	3011.00000	1556.01178	1541.26635	1525.05621
2025-09-09T13:45:25Z	3011.00000	1556.03105	1541.27699	1525.05887
2025-09-09T13:45:25Z	3011.00000	1556.03470	1541.28558	1525.06110
2025-09-09T13:45:25Z	3011.00000	1556.03777	1541.29291	1525.06264
2025-09-09T13:45:25Z	3011.00000	1556.03978	1541.29731	1525.06399
2025-09-09T13:45:25Z	3011.00000	1556.04198	1541.30202	1525.06502
2025-09-09T13:45:25Z	3011.00000	1556.04375	1541.30647	1525.06615
2025-09-09T13:45:25Z	3012.00000	1556.04535	1541.31016	1525.06697
2025-09-09T13:45:26Z	3012.00000	1556.04686	1541.31391	1525.06789
2025-09-09T13:45:26Z	3012.00000	1556.04803	1541.31654	1525.06858
2025-09-09T13:45:26Z	3012.00000	1556.04912	1541.31893	1525.06912
2025-09-09T13:45:26Z	3012.00000	1555.25589	1539.50472	1524.59182
2025-09-09T13:45:26Z	3012.00000	1554.78608	1538.40105	1524.30877
2025-09-09T13:45:26Z	3012.00000	1554.65234	1538.08440	1524.23757
2025-09-09T13:45:26Z	3012.00000	1554.56669	1537.86992	1524.18400
2025-09-09T13:45:26Z	3012.00000	1554.46070	1537.64250	1524.12583
