experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
19cm-16layers-2-s,3,0,0,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,111,111,2025-09-11T08:35:16Z,2310.0,2310.0,1532.04704,2.585489999999936,2.5566599999999653
19cm-16layers-2-s,3,0,1,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,210,210,2025-09-11T08:35:27Z,2320.0,2320.1,1532.06294,2.6013900000000376,2.5622399999999743
19cm-16layers-2-s,3,0,2,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,310,310,2025-09-11T08:35:37Z,2330.0,2330.1,1532.07575,2.6141999999999825,2.568749999999909
19cm-16layers-2-s,3,0,3,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,410,410,2025-09-11T08:35:47Z,2340.0,2340.1,1532.03822,2.576669999999922,2.527349999999842
19cm-16layers-2-s,3,0,4,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,500,500,2025-09-11T08:35:57Z,2350.0,2350.25,1532.07146,2.6099099999999,2.5572899999999663
19cm-16layers-2-s,3,0,5,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,591,591,2025-09-11T08:36:07Z,2360.0,2360.2,1532.07601,2.614460000000008,2.5601899999999205
19cm-16layers-2-s,3,0,6,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,688,688,2025-09-11T08:36:17Z,2370.0,2370.1,1532.0772,2.6156499999999596,2.559569999999894
19cm-16layers-2-s,3,0,7,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,786,786,2025-09-11T08:36:27Z,2380.0,2380.1,1532.0819,2.6203499999999167,2.5625499999998738
19cm-16layers-2-s,3,0,8,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,885,885,2025-09-11T08:36:37Z,2390.0,2390.0,1532.08024,2.618690000000015,2.5593599999999697
19cm-16layers-2-s,3,0,9,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,974,974,2025-09-11T08:36:47Z,2400.0,2400.1,1532.08597,2.6244200000001,2.595829999999978
19cm-16layers-2-s,3,1,0,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1197,1197,2025-09-11T08:37:11Z,2424.0,2424.1,1532.39495,2.9334000000001197,2.8815300000001116
19cm-16layers-2-s,3,1,1,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1297,1297,2025-09-11T08:37:21Z,2434.0,2434.1,1532.42057,2.9590200000000095,2.90061999999989
19cm-16layers-2-s,3,1,2,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1385,1385,2025-09-11T08:37:30Z,2444.0,2444.0,1532.4182,2.9566500000000815,2.8954200000000583
19cm-16layers-2-s,3,1,3,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1474,1474,2025-09-11T08:37:41Z,2454.0,2454.1111111111113,1532.41662,2.955069999999978,2.8911800000000767
19cm-16layers-2-s,3,1,4,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1572,1572,2025-09-11T08:37:51Z,2464.0,2464.1111111111113,1532.41938,2.957830000000058,2.8919499999999516
19cm-16layers-2-s,3,1,5,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1669,1669,2025-09-11T08:38:01Z,2474.0,2474.1,1532.42401,2.9624599999999646,2.8957000000000335
19cm-16layers-2-s,3,1,6,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1767,1767,2025-09-11T08:38:11Z,2484.0,2484.0,1532.42062,2.9590700000001107,2.891040000000203
19cm-16layers-2-s,3,1,7,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1853,1853,2025-09-11T08:38:21Z,2494.0,2494.1,1532.42658,2.9650300000000698,2.9330099999999675
19cm-16layers-2-s,3,1,8,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1942,1942,2025-09-11T08:38:30Z,2504.0,2504.0,1532.42152,2.959970000000112,2.891360000000077
19cm-16layers-2-s,3,1,9,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,2041,2041,2025-09-11T08:38:41Z,2514.0,2514.1,1532.41655,2.9549999999999272,2.8870699999999943
19cm-16layers-2-s,3,2,0,10,1,1,120,0,1.4,182,57.09,16.0,19.0,,0,2289,2289,2025-09-11T08:39:07Z,2540.0,2540.1,1532.89453,3.432980000000043,3.3740999999999985
19cm-16layers-2-s,3,2,1,10,1,1,120,0,1.4,182,57.09,16.0,19.0,,0,2381,2381,2025-09-11T08:39:17Z,2550.0,2550.1,1532.90488,3.44333000000006,3.3771100000001297
19cm-16layers-2-s,3,2,2,10,1,1,120,0,1.4,182,57.09,16.0,19.0,,0,2481,2481,2025-09-11T08:39:27Z,2560.0,2560.1,1532.91852,3.4569699999999557,3.385959999999841
19cm-16layers-2-s,3,2,3,10,1,1,120,0,1.4,182,57.09,16.0,19.0,,0,2580,2580,2025-09-11T08:39:36Z,2570.0,2570.0,1532.91498,3.4534300000000258,3.378979999999956
19cm-16layers-2-s,3,2,4,10,1,1,120,0,1.4,182,57.09,16.0,19.0,,0,2661,2661,2025-09-11T08:39:47Z,2580.0,2580.1,1532.91048,3.4489300000000185,3.372859999999946
19cm-16layers-2-s,3,2,5,10,1,1,120,0,1.4,182,57.09,16.0,19.0,,0,2761,2761,2025-09-11T08:39:57Z,2590.0,2590.1,1532.91038,3.4488300000000436,3.371120000000019
19cm-16layers-2-s,3,2,6,10,1,1,120,0,1.4,182,57.09,16.0,19.0,,0,2861,2861,2025-09-11T08:40:07Z,2600.0,2600.1,1532.91535,3.453800000000001,3.3747000000000753
19cm-16layers-2-s,3,2,7,10,1,1,120,0,1.4,182,57.09,16.0,19.0,,0,2961,2961,2025-09-11T08:40:17Z,2610.0,2610.1,1532.92345,3.461900000000014,3.38045000000011
19cm-16layers-2-s,3,2,8,10,1,1,120,0,1.4,182,57.09,16.0,19.0,,0,3050,3050,2025-09-11T08:40:26Z,2620.0,2620.0,1532.91475,3.4531999999999243,3.3706099999999424
19cm-16layers-2-s,3,2,9,10,1,1,120,0,1.4,182,57.09,16.0,19.0,,0,3138,3138,2025-09-11T08:40:37Z,2630.0,2630.1111111111113,1532.93452,3.472970000000032,3.453220000000101
19cm-16layers-2-s,3,3,0,10,1,1,120,0,1.6,205,60.32,16.0,19.0,1,1,3635,3635,2025-09-11T08:41:30Z,2683.0,2683.1,1533.40335,3.9418000000000575,3.8832400000001144
19cm-16layers-2-s,3,3,1,10,1,1,120,0,1.6,205,60.32,16.0,19.0,1,1,3731,3731,2025-09-11T08:41:40Z,2693.0,2693.0,1533.41298,3.951430000000073,3.8805099999999584
19cm-16layers-2-s,3,3,2,10,1,1,120,0,1.6,205,60.32,16.0,19.0,1,1,3830,3830,2025-09-11T08:41:50Z,2703.0,2703.1,1533.42342,3.96187000000009,3.8838600000001406
19cm-16layers-2-s,3,3,3,10,1,1,120,0,1.6,205,60.32,16.0,19.0,1,1,3923,3923,2025-09-11T08:41:59Z,2713.0,2713.0,1533.42253,3.9609800000000632,3.8793100000000322
