experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
15cm-16layers-5-s,1,0,0,10,1,1,120,0,1.0,144,39.08,16.0,15.0,,0,178,178,2025-09-12T07:47:48Z,1551.0,1551.2,1538.71152,0.9877000000001317,0.9795599999999922
15cm-16layers-5-s,1,0,1,10,1,1,120,0,1.0,144,39.08,16.0,15.0,,0,267,267,2025-09-12T07:47:57Z,1560.0,1560.1,1538.72359,0.999770000000126,0.9887900000001082
15cm-16layers-5-s,1,0,2,10,1,1,120,0,1.0,144,39.08,16.0,15.0,,0,357,357,2025-09-12T07:48:06Z,1569.0,1569.1,1538.72951,1.0056899999999587,0.9934199999997873
15cm-16layers-5-s,1,0,3,10,1,1,120,0,1.0,144,39.08,16.0,15.0,,0,440,440,2025-09-12T07:48:15Z,1578.0,1578.25,1538.73542,1.011600000000044,0.998010000000022
15cm-16layers-5-s,1,0,4,10,1,1,120,0,1.0,144,39.08,16.0,15.0,,0,520,520,2025-09-12T07:48:24Z,1587.0,1587.1,1538.73614,1.0123200000000452,0.9977400000000216
15cm-16layers-5-s,1,0,5,10,1,1,120,0,1.0,144,39.08,16.0,15.0,,0,610,610,2025-09-12T07:48:33Z,1596.0,1596.1,1538.74071,1.016890000000103,1.0020200000001296
15cm-16layers-5-s,1,0,6,10,1,1,120,0,1.0,144,39.08,16.0,15.0,,0,701,701,2025-09-12T07:48:42Z,1605.0,1605.2,1538.74435,1.020530000000008,1.0046599999998307
15cm-16layers-5-s,1,0,7,10,1,1,120,0,1.0,144,39.08,16.0,15.0,,0,790,790,2025-09-12T07:48:51Z,1614.0,1614.1,1538.7489,1.0250800000001163,1.0087000000000899
15cm-16layers-5-s,1,0,8,10,1,1,120,0,1.0,144,39.08,16.0,15.0,,0,880,880,2025-09-12T07:49:00Z,1623.0,1623.2,1538.754,1.030179999999973,1.028519999999844
15cm-16layers-5-s,1,0,9,10,1,1,120,0,1.0,144,39.08,16.0,15.0,,0,955,955,2025-09-12T07:49:09Z,1632.0,1632.1,1538.75382,1.0299999999999727,1.01270999999997
15cm-16layers-5-s,1,1,0,10,1,1,120,0,1.2,163,40.19,16.0,15.0,,0,1403,1403,2025-09-12T07:49:55Z,1678.0,1678.0,1538.90721,1.183390000000145,1.172230000000127
15cm-16layers-5-s,1,1,1,10,1,1,120,0,1.2,163,40.19,16.0,15.0,,0,1493,1493,2025-09-12T07:50:04Z,1687.0,1687.1,1538.9259,1.2020800000000236,1.1874699999998484
15cm-16layers-5-s,1,1,2,10,1,1,120,0,1.2,163,40.19,16.0,15.0,,0,1582,1582,2025-09-12T07:50:13Z,1696.0,1696.1,1538.93697,1.2131500000000415,1.1962899999998626
15cm-16layers-5-s,1,1,3,10,1,1,120,0,1.2,163,40.19,16.0,15.0,,0,1672,1672,2025-09-12T07:50:22Z,1705.0,1705.2,1538.95301,1.2291900000000169,1.210550000000012
15cm-16layers-5-s,1,1,4,10,1,1,120,0,1.2,163,40.19,16.0,15.0,,0,1761,1761,2025-09-12T07:50:31Z,1714.0,1714.1,1538.96558,1.241760000000113,1.221900000000005
15cm-16layers-5-s,1,1,5,10,1,1,120,0,1.2,163,40.19,16.0,15.0,,0,1846,1846,2025-09-12T07:50:40Z,1723.0,1723.125,1538.97478,1.2509600000000773,1.2303099999999176
15cm-16layers-5-s,1,1,6,10,1,1,120,0,1.2,163,40.19,16.0,15.0,,0,1925,1925,2025-09-12T07:50:49Z,1732.0,1732.111111111111,1538.97721,1.2533900000000813,1.2319400000001224
15cm-16layers-5-s,1,1,7,10,1,1,120,0,1.2,163,40.19,16.0,15.0,,0,2010,2010,2025-09-12T07:50:58Z,1741.0,1741.1,1538.97826,1.2544400000001588,1.2320799999999963
15cm-16layers-5-s,1,1,8,10,1,1,120,0,1.2,163,40.19,16.0,15.0,,0,2100,2100,2025-09-12T07:51:07Z,1750.0,1750.1,1538.98185,1.2580299999999625,1.2354100000000017
15cm-16layers-5-s,1,1,9,10,1,1,120,0,1.2,163,40.19,16.0,15.0,,0,2190,2190,2025-09-12T07:51:16Z,1759.0,1759.1,1538.98258,1.2587600000001657,1.247090000000071
15cm-16layers-5-s,1,2,0,10,1,1,120,0,1.4,182,40.81,16.0,15.0,,0,2389,2389,2025-09-12T07:51:37Z,1780.0,1780.111111111111,1539.09483,1.3710100000000693,1.3509200000000874
15cm-16layers-5-s,1,2,1,10,1,1,120,0,1.4,182,40.81,16.0,15.0,,0,2473,2473,2025-09-12T07:51:46Z,1789.0,1789.1,1539.10356,1.3797400000000835,1.3572100000001228
15cm-16layers-5-s,1,2,2,10,1,1,120,0,1.4,182,40.81,16.0,15.0,,0,2564,2564,2025-09-12T07:51:55Z,1798.0,1798.2,1539.10923,1.3854100000000926,1.3609200000000783
15cm-16layers-5-s,1,2,3,10,1,1,120,0,1.4,182,40.81,16.0,15.0,,0,2653,2653,2025-09-12T07:52:04Z,1807.0,1807.1,1539.11835,1.3945300000000316,1.3689099999999144
15cm-16layers-5-s,1,2,4,10,1,1,120,0,1.4,182,40.81,16.0,15.0,,0,2743,2743,2025-09-12T07:52:13Z,1816.0,1816.1,1539.12911,1.40529000000015,1.378550000000132
15cm-16layers-5-s,1,2,5,10,1,1,120,0,1.4,182,40.81,16.0,15.0,,0,2819,2819,2025-09-12T07:52:22Z,1825.0,1825.125,1539.13227,1.4084500000001299,1.380880000000161
15cm-16layers-5-s,1,2,6,10,1,1,120,0,1.4,182,40.81,16.0,15.0,,0,2899,2899,2025-09-12T07:52:31Z,1834.0,1834.0,1539.13228,1.4084600000001046,1.3800300000000334
15cm-16layers-5-s,1,2,7,10,1,1,120,0,1.4,182,40.81,16.0,15.0,,0,2985,2985,2025-09-12T07:52:40Z,1843.0,1843.111111111111,1539.13462,1.4108000000001084,1.391589999999951
15cm-16layers-5-s,1,2,8,10,1,1,120,0,1.4,182,40.81,16.0,15.0,,0,3072,3072,2025-09-12T07:52:49Z,1852.0,1852.1,1539.13254,1.4087200000001303,1.3791100000000824
15cm-16layers-5-s,1,2,9,10,1,1,120,0,1.4,182,40.81,16.0,15.0,,0,3162,3162,2025-09-12T07:52:58Z,1861.0,1861.1,1539.13296,1.4091399999999794,1.3802099999998063
15cm-16layers-5-s,1,3,0,10,1,1,120,0,1.6,205,41.55,16.0,15.0,,0,3303,3303,2025-09-12T07:53:15Z,1878.0,1878.125,1539.2878,1.5639800000001287,1.5363700000000335
15cm-16layers-5-s,1,3,1,10,1,1,120,0,1.6,205,41.55,16.0,15.0,,0,3384,3384,2025-09-12T07:53:24Z,1887.0,1887.0,1539.2885,1.5646800000001804,1.5348100000001068
15cm-16layers-5-s,1,3,2,10,1,1,120,0,1.6,205,41.55,16.0,15.0,,0,3471,3471,2025-09-12T07:53:33Z,1896.0,1896.1,1539.28864,1.5648200000000543,1.533290000000079
15cm-16layers-5-s,1,3,3,10,1,1,120,0,1.6,205,41.55,16.0,15.0,,0,3561,3561,2025-09-12T07:53:42Z,1905.0,1905.1,1539.29084,1.5670199999999568,1.534249999999929
15cm-16layers-5-s,1,3,4,10,1,1,120,0,1.6,205,41.55,16.0,15.0,,0,3652,3652,2025-09-12T07:53:51Z,1914.0,1914.2,1539.29555,1.571730000000116,1.5376900000001115
15cm-16layers-5-s,1,3,5,10,1,1,120,0,1.6,205,41.55,16.0,15.0,,0,3731,3731,2025-09-12T07:54:00Z,1923.0,1923.0,1539.2927,1.5688800000000356,1.5343700000000808
15cm-16layers-5-s,1,3,6,10,1,1,120,0,1.6,205,41.55,16.0,15.0,,0,3811,3811,2025-09-12T07:54:09Z,1932.0,1932.111111111111,1539.29726,1.5734400000001187,1.5383900000001631
15cm-16layers-5-s,1,3,7,10,1,1,120,0,1.6,205,41.55,16.0,15.0,,0,3896,3896,2025-09-12T07:54:18Z,1941.0,1941.2,1539.30106,1.5772400000000744,1.5523399999999583
15cm-16layers-5-s,1,3,8,10,1,1,120,0,1.6,205,41.55,16.0,15.0,,0,3985,3985,2025-09-12T07:54:27Z,1950.0,1950.1,1539.29859,1.5747700000001714,1.538490000000138
15cm-16layers-5-s,1,3,9,10,1,1,120,0,1.6,205,41.55,16.0,15.0,,0,4075,4075,2025-09-12T07:54:36Z,1959.0,1959.1,1539.29974,1.5759199999999964,1.5397299999999632
15cm-16layers-5-s,1,4,0,10,1,1,120,0,1.8,226,42.35,16.0,15.0,,0,4232,4232,2025-09-12T07:54:53Z,1976.0,1976.0,1539.46746,1.7436400000001413,1.709500000000162
15cm-16layers-5-s,1,4,1,10,1,1,120,0,1.8,226,42.35,16.0,15.0,,0,4311,4311,2025-09-12T07:55:02Z,1985.0,1985.1,1539.47521,1.7513900000001286,1.7143300000000181
15cm-16layers-5-s,1,4,2,10,1,1,120,0,1.8,226,42.35,16.0,15.0,,0,4398,4398,2025-09-12T07:55:11Z,1994.0,1994.1,1539.47676,1.7529400000000805,1.7146399999999176
15cm-16layers-5-s,1,4,3,10,1,1,120,0,1.8,226,42.35,16.0,15.0,,0,4488,4488,2025-09-12T07:55:20Z,2003.0,2003.1,1539.48014,1.7563199999999597,1.7173199999999724
15cm-16layers-5-s,1,4,4,10,1,1,120,0,1.8,226,42.35,16.0,15.0,,0,4578,4578,2025-09-12T07:55:29Z,2012.0,2012.1,1539.48081,1.756990000000087,1.716380000000072
15cm-16layers-5-s,1,4,5,10,1,1,120,0,1.8,226,42.35,16.0,15.0,,0,4661,4661,2025-09-12T07:55:38Z,2021.0,2021.1,1539.48502,1.7612000000001444,1.7196599999999762
15cm-16layers-5-s,1,4,6,10,1,1,120,0,1.8,226,42.35,16.0,15.0,,0,4740,4740,2025-09-12T07:55:47Z,2030.0,2030.0,1539.48598,1.7621599999999944,1.7368400000000292
15cm-16layers-5-s,1,4,7,10,1,1,120,0,1.8,226,42.35,16.0,15.0,,0,4821,4821,2025-09-12T07:55:56Z,2039.0,2039.111111111111,1539.48551,1.7616900000000442,1.7203099999999267
15cm-16layers-5-s,1,4,8,10,1,1,120,0,1.8,226,42.35,16.0,15.0,,0,4906,4906,2025-09-12T07:56:05Z,2048.0,2048.0,1539.48506,1.7612400000000434,1.7181000000000495
15cm-16layers-5-s,1,4,9,10,1,1,120,0,1.8,226,42.35,16.0,15.0,,0,4994,4994,2025-09-12T07:56:14Z,2057.0,2057.0,1539.48532,1.7615000000000691,1.7189200000000255
