experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
19cm-16layers-4,1,0,0,10,1,1,120,0,2.0,249,42.9,16.0,19.0,,0,105,105,2025-09-05T11:54:38Z,15760.0,15760.1,1557.48164,2.6130950000001576,2.6084200000000237
19cm-16layers-4,1,0,1,10,1,1,120,0,2.0,249,42.9,16.0,19.0,,0,189,189,2025-09-05T11:54:47Z,15769.0,15769.0,1557.51419,2.645645000000286,2.6392100000000482
19cm-16layers-4,1,0,2,10,1,1,120,0,2.0,249,42.9,16.0,19.0,,0,257,257,2025-09-05T11:54:55Z,15777.0,15777.111111111111,1557.53597,2.667425000000094,2.6633099999999104
19cm-16layers-4,1,0,3,10,1,1,120,0,2.0,249,42.9,16.0,19.0,,0,344,344,2025-09-05T11:55:04Z,15786.0,15786.1,1557.54932,2.680775000000267,2.6765300000001844
19cm-16layers-4,1,0,4,10,1,1,120,0,2.0,249,42.9,16.0,19.0,,0,424,424,2025-09-05T11:55:12Z,15794.0,15794.1,1557.55406,2.685515000000123,2.683419999999842
19cm-16layers-4,1,0,5,10,1,1,120,0,2.0,249,42.9,16.0,19.0,,0,514,514,2025-09-05T11:55:21Z,15803.0,15803.1,1557.55949,2.6909450000002835,2.6885600000000522
19cm-16layers-4,1,0,6,10,1,1,120,0,2.0,249,42.9,16.0,19.0,,0,594,594,2025-09-05T11:55:29Z,15811.0,15811.1,1557.56396,2.695415000000139,2.6969899999999143
19cm-16layers-4,1,0,7,10,1,1,120,0,2.0,249,42.9,16.0,19.0,,0,668,668,2025-09-05T11:55:38Z,15820.0,15820.0,1557.55242,2.683875000000171,2.6844300000000203
19cm-16layers-4,1,0,8,10,1,1,120,0,2.0,249,42.9,16.0,19.0,,0,745,745,2025-09-05T11:55:46Z,15828.0,15828.0,1557.55402,2.685475000000224,2.6863800000000992
19cm-16layers-4,1,0,9,10,1,1,120,0,2.0,249,42.9,16.0,19.0,,0,826,826,2025-09-05T11:55:54Z,15836.0,15836.1,1557.55212,2.6835750000002463,2.6864100000000235
19cm-16layers-4,1,1,0,10,1,1,120,0,2.2,268,43.64,16.0,19.0,,0,995,995,2025-09-05T11:56:11Z,15853.0,15853.0,1557.76055,2.892005000000154,2.9010799999998653
19cm-16layers-4,1,1,1,10,1,1,120,0,2.2,268,43.64,16.0,19.0,,0,1062,1062,2025-09-05T11:56:19Z,15861.0,15861.0,1557.76413,2.89558500000021,2.9094400000001315
19cm-16layers-4,1,1,2,10,1,1,120,0,2.2,268,43.64,16.0,19.0,,0,1137,1137,2025-09-05T11:56:27Z,15869.0,15869.1,1557.76359,2.8950450000002093,2.9049199999999473
19cm-16layers-4,1,1,3,10,1,1,120,0,2.2,268,43.64,16.0,19.0,,0,1217,1217,2025-09-05T11:56:35Z,15877.0,15877.1,1557.76409,2.8955450000000837,2.9056299999999737
19cm-16layers-4,1,1,4,10,1,1,120,0,2.2,268,43.64,16.0,19.0,,0,1307,1307,2025-09-05T11:56:44Z,15886.0,15886.1,1557.75702,2.8884750000001986,2.9015600000000177
19cm-16layers-4,1,1,5,10,1,1,120,0,2.2,268,43.64,16.0,19.0,,0,1386,1386,2025-09-05T11:56:52Z,15894.0,15894.0,1557.75367,2.8851250000002437,2.8981300000000374
19cm-16layers-4,1,1,6,10,1,1,120,0,2.2,268,43.64,16.0,19.0,,0,1458,1458,2025-09-05T11:57:00Z,15902.0,15902.0,1557.74891,2.880365000000211,2.8943100000001323
19cm-16layers-4,1,1,7,10,1,1,120,0,2.2,268,43.64,16.0,19.0,,0,1531,1531,2025-09-05T11:57:08Z,15910.0,15910.1,1557.75455,2.8860050000002957,2.900350000000117
19cm-16layers-4,1,1,8,10,1,1,120,0,2.2,268,43.64,16.0,19.0,,0,1616,1616,2025-09-05T11:57:17Z,15919.0,15919.1,1557.75012,2.8815750000001117,2.898819999999887
19cm-16layers-4,1,1,9,10,1,1,120,0,2.2,268,43.64,16.0,19.0,,0,1693,1693,2025-09-05T11:57:25Z,15927.0,15927.0,1557.74911,2.8805650000001606,2.897269999999935
