experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
15cm-19layers-1-s,3,0,0,10,1,1,361,241,1.0,140,39.08,19.0,15.0,,0,95,95,2025-09-09T13:44:58Z,2985.0,2985.0,1525.06992,1.0231199999998353,1.018479999999954
15cm-19layers-1-s,3,0,1,10,1,1,361,241,1.0,140,39.08,19.0,15.0,,0,174,174,2025-09-09T13:45:08Z,2994.0,2994.222222222222,1525.07708,1.030279999999948,1.0306299999999737
15cm-19layers-1-s,3,0,2,10,1,1,361,241,1.0,140,39.08,19.0,15.0,,0,259,259,2025-09-09T13:45:17Z,3003.0,3003.1,1525.07229,1.0254899999999907,1.0188399999999547
15cm-19layers-1-s,3,0,3,10,1,1,361,241,1.0,140,39.08,19.0,15.0,,0,350,350,2025-09-09T13:45:26Z,3012.0,3012.2,1525.06789,1.0210899999999583,1.0134299999999712
15cm-19layers-1-s,3,0,4,10,1,1,361,241,1.0,140,39.08,19.0,15.0,,0,440,440,2025-09-09T13:45:35Z,3021.0,3021.2,1525.06199,1.0151899999998477,1.0069200000000365
15cm-19layers-1-s,3,0,5,10,1,1,361,241,1.0,140,39.08,19.0,15.0,,0,529,529,2025-09-09T13:45:44Z,3030.0,3030.1,1525.0569,1.0100999999999658,1.0018400000001293
15cm-19layers-1-s,3,0,6,10,1,1,361,241,1.0,140,39.08,19.0,15.0,,0,614,614,2025-09-09T13:45:53Z,3039.0,3039.222222222222,1525.05287,1.0060699999999088,0.9975999999999203
15cm-19layers-1-s,3,0,7,10,1,1,361,241,1.0,140,39.08,19.0,15.0,,0,696,696,2025-09-09T13:46:02Z,3048.0,3048.2,1525.04993,1.0031299999998282,0.9946899999999914
15cm-19layers-1-s,3,0,8,10,1,1,361,241,1.0,140,39.08,19.0,15.0,,0,781,781,2025-09-09T13:46:11Z,3057.0,3057.1,1525.04671,0.9999099999999999,0.991320000000087
15cm-19layers-1-s,3,0,9,10,1,1,361,241,1.0,140,39.08,19.0,15.0,,0,872,872,2025-09-09T13:46:20Z,3066.0,3066.2,1525.04392,0.9971199999999953,0.9887600000001839
15cm-19layers-1-s,3,1,0,10,1,1,361,241,1.2,163,40.01,19.0,15.0,,0,1268,1268,2025-09-09T13:47:02Z,3108.0,3108.2,1525.18062,1.1338200000000143,1.1303800000000592
15cm-19layers-1-s,3,1,1,10,1,1,361,241,1.2,163,40.01,19.0,15.0,,0,1357,1357,2025-09-09T13:47:11Z,3117.0,3117.1,1525.18378,1.136979999999994,1.1319300000000112
