experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
19cm-16layers-2-s,1,0,0,10,1,1,121,1,1.0,140,51.54,16.0,19.0,,0,111,111,2025-09-11T08:35:16Z,2310.0,2310.0,1562.11081,2.705024999999978,2.6709099999998216
19cm-16layers-2-s,1,0,1,10,1,1,121,1,1.0,140,51.54,16.0,19.0,,0,210,210,2025-09-11T08:35:27Z,2320.0,2320.1,1562.1269,2.7211150000000544,2.675520000000006
19cm-16layers-2-s,1,0,2,10,1,1,121,1,1.0,140,51.54,16.0,19.0,,0,310,310,2025-09-11T08:35:37Z,2330.0,2330.1,1562.13867,2.732885000000124,2.6799700000001394
19cm-16layers-2-s,1,0,3,10,1,1,121,1,1.0,140,51.54,16.0,19.0,,0,410,410,2025-09-11T08:35:47Z,2340.0,2340.1,1562.11595,2.7101650000001882,2.6527500000001965
19cm-16layers-2-s,1,0,4,10,1,1,121,1,1.0,140,51.54,16.0,19.0,,0,500,500,2025-09-11T08:35:57Z,2350.0,2350.25,1562.141,2.735215000000153,2.6741400000000795
19cm-16layers-2-s,1,0,5,10,1,1,121,1,1.0,140,51.54,16.0,19.0,,0,591,591,2025-09-11T08:36:07Z,2360.0,2360.2,1562.14437,2.7385850000000573,2.6754799999998795
19cm-16layers-2-s,1,0,6,10,1,1,121,1,1.0,140,51.54,16.0,19.0,,0,688,688,2025-09-11T08:36:17Z,2370.0,2370.1,1562.14497,2.739185000000134,2.674070000000029
19cm-16layers-2-s,1,0,7,10,1,1,121,1,1.0,140,51.54,16.0,19.0,,0,786,786,2025-09-11T08:36:27Z,2380.0,2380.1,1562.14943,2.743645000000015,2.6766999999999825
19cm-16layers-2-s,1,0,8,10,1,1,121,1,1.0,140,51.54,16.0,19.0,,0,885,885,2025-09-11T08:36:37Z,2390.0,2390.0,1562.14869,2.7429050000000643,2.6742300000000796
19cm-16layers-2-s,1,0,9,10,1,1,121,1,1.0,140,51.54,16.0,19.0,,0,974,974,2025-09-11T08:36:47Z,2400.0,2400.1,1562.15322,2.747434999999996,2.715009999999893
19cm-16layers-2-s,1,1,0,10,1,1,121,1,1.2,163,53.82,16.0,19.0,,0,1197,1197,2025-09-11T08:37:11Z,2424.0,2424.1,1562.43503,3.0292450000001736,2.969300000000203
19cm-16layers-2-s,1,1,1,10,1,1,121,1,1.2,163,53.82,16.0,19.0,,0,1297,1297,2025-09-11T08:37:21Z,2434.0,2434.1,1562.46886,3.063075000000026,2.995490000000018
19cm-16layers-2-s,1,1,2,10,1,1,121,1,1.2,163,53.82,16.0,19.0,,0,1385,1385,2025-09-11T08:37:30Z,2444.0,2444.0,1562.47462,3.0688350000000355,2.998019999999997
19cm-16layers-2-s,1,1,3,10,1,1,121,1,1.2,163,53.82,16.0,19.0,,0,1474,1474,2025-09-11T08:37:41Z,2454.0,2454.1111111111113,1562.47659,3.070805000000064,2.997090000000071
19cm-16layers-2-s,1,1,4,10,1,1,121,1,1.2,163,53.82,16.0,19.0,,0,1572,1572,2025-09-11T08:37:51Z,2464.0,2464.1111111111113,1562.48458,3.0787950000001274,3.002709999999979
19cm-16layers-2-s,1,1,5,10,1,1,121,1,1.2,163,53.82,16.0,19.0,,0,1669,1669,2025-09-11T08:38:01Z,2474.0,2474.1,1562.49385,3.0880650000001424,3.0109200000001692
19cm-16layers-2-s,1,1,6,10,1,1,121,1,1.2,163,53.82,16.0,19.0,,0,1767,1767,2025-09-11T08:38:11Z,2484.0,2484.0,1562.49278,3.0869950000001154,3.0078300000000127
19cm-16layers-2-s,1,1,7,10,1,1,121,1,1.2,163,53.82,16.0,19.0,,0,1853,1853,2025-09-11T08:38:21Z,2494.0,2494.1,1562.50108,3.0952950000000783,3.015079999999898
19cm-16layers-2-s,1,1,8,10,1,1,121,1,1.2,163,53.82,16.0,19.0,,0,1943,1943,2025-09-11T08:38:31Z,2504.0,2504.1,1562.50116,3.0953750000001037,3.0572799999999916
19cm-16layers-2-s,1,1,9,10,1,1,121,1,1.2,163,53.82,16.0,19.0,,0,2041,2041,2025-09-11T08:38:41Z,2514.0,2514.1,1562.49055,3.0847650000000613,3.004709999999932
19cm-16layers-2-s,1,2,0,10,1,1,121,1,1.4,182,57.09,16.0,19.0,,0,2289,2289,2025-09-11T08:39:07Z,2540.0,2540.1,1562.95205,3.546265000000176,3.476080000000138
19cm-16layers-2-s,1,2,1,10,1,1,121,1,1.4,182,57.09,16.0,19.0,,0,2381,2381,2025-09-11T08:39:17Z,2550.0,2550.1,1562.96855,3.5627650000001267,3.483940000000075
19cm-16layers-2-s,1,2,2,10,1,1,121,1,1.4,182,57.09,16.0,19.0,,0,2481,2481,2025-09-11T08:39:27Z,2560.0,2560.1,1562.98686,3.5810750000000553,3.496499999999969
19cm-16layers-2-s,1,2,3,10,1,1,121,1,1.4,182,57.09,16.0,19.0,,0,2580,2580,2025-09-11T08:39:36Z,2570.0,2570.0,1562.98758,3.5817950000000565,3.493189999999913
19cm-16layers-2-s,1,2,4,10,1,1,121,1,1.4,182,57.09,16.0,19.0,,0,2662,2662,2025-09-11T08:39:47Z,2580.0,2580.2,1562.99565,3.5898650000001453,3.499649999999974
19cm-16layers-2-s,1,2,5,10,1,1,121,1,1.4,182,57.09,16.0,19.0,,0,2761,2761,2025-09-11T08:39:57Z,2590.0,2590.1,1562.98557,3.579785000000129,3.487730000000056
19cm-16layers-2-s,1,2,6,10,1,1,121,1,1.4,182,57.09,16.0,19.0,,0,2861,2861,2025-09-11T08:40:07Z,2600.0,2600.1,1562.98832,3.582535000000007,3.488969999999881
19cm-16layers-2-s,1,2,7,10,1,1,121,1,1.4,182,57.09,16.0,19.0,,0,2961,2961,2025-09-11T08:40:17Z,2610.0,2610.1,1562.99636,3.5905750000001717,3.4941100000000915
19cm-16layers-2-s,1,2,8,10,1,1,121,1,1.4,182,57.09,16.0,19.0,,0,3050,3050,2025-09-11T08:40:26Z,2620.0,2620.0,1562.9897,3.583915000000161,3.4862500000001546
19cm-16layers-2-s,1,2,9,10,1,1,121,1,1.4,182,57.09,16.0,19.0,,0,3138,3138,2025-09-11T08:40:37Z,2630.0,2630.1111111111113,1563.01285,3.607065000000148,3.584280000000035
19cm-16layers-2-s,1,3,0,10,1,1,121,1,1.6,205,60.32,16.0,19.0,1,1,3635,3635,2025-09-11T08:41:30Z,2683.0,2683.1,1563.48182,4.076035000000047,4.0067099999998845
19cm-16layers-2-s,1,3,1,10,1,1,121,1,1.6,205,60.32,16.0,19.0,1,1,3731,3731,2025-09-11T08:41:40Z,2693.0,2693.0,1563.48955,4.083765000000085,3.9999800000000505
19cm-16layers-2-s,1,3,2,10,1,1,121,1,1.6,205,60.32,16.0,19.0,1,1,3830,3830,2025-09-11T08:41:50Z,2703.0,2703.1,1563.48423,4.078445000000102,3.9864299999999275
19cm-16layers-2-s,1,3,3,10,1,1,121,1,1.6,205,60.32,16.0,19.0,1,1,3923,3923,2025-09-11T08:41:59Z,2713.0,2713.0,1563.47243,4.066645000000108,3.9707599999999275
19cm-16layers-2-s,1,3,4,10,1,1,121,1,1.6,205,60.32,16.0,19.0,1,1,4016,4016,2025-09-11T08:42:10Z,2723.0,2723.0,1563.45991,4.054125000000113,3.9531200000001263
19cm-16layers-2-s,1,3,5,10,1,1,121,1,1.6,205,60.32,16.0,19.0,1,1,4110,4110,2025-09-11T08:42:20Z,2733.0,2733.1,1563.47371,4.067925000000059,3.964339999999993
19cm-16layers-2-s,1,3,6,10,1,1,121,1,1.6,205,60.32,16.0,19.0,1,1,4206,4206,2025-09-11T08:42:30Z,2743.0,2743.1,1563.49093,4.085145000000011,3.9790100000000166
