experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
19cm-16layers-5-s,1,0,0,10,1,1,120,0,1.0,140,45.99,16.0,19.0,,0,107,107,2025-09-11T14:20:14Z,23008.0,23008.0,1539.87207,2.0152599999998984,1.9941499999999905
19cm-16layers-5-s,1,0,1,10,1,1,120,0,1.0,140,45.99,16.0,19.0,,0,182,182,2025-09-11T14:20:23Z,23016.0,23016.88888888889,1539.88908,2.032269999999926,2.003819999999905
19cm-16layers-5-s,1,0,2,10,1,1,120,0,1.0,140,45.99,16.0,19.0,,0,269,269,2025-09-11T14:20:32Z,23026.0,23026.0,1539.89798,2.0411699999999655,2.00917000000004
19cm-16layers-5-s,1,0,3,10,1,1,120,0,1.0,140,45.99,16.0,19.0,,0,357,357,2025-09-11T14:20:41Z,23034.0,23034.9,1539.90012,2.0433100000000195,2.009330000000091
19cm-16layers-5-s,1,0,4,10,1,1,120,0,1.0,140,45.99,16.0,19.0,,0,448,448,2025-09-11T14:20:50Z,23044.0,23044.0,1539.90503,2.048219999999901,2.0110199999999168
19cm-16layers-5-s,1,0,5,10,1,1,120,0,1.0,140,45.99,16.0,19.0,,0,526,526,2025-09-11T14:20:59Z,23053.0,23053.0,1539.90216,2.0453500000000986,2.007430000000113
19cm-16layers-5-s,1,0,6,10,1,1,120,0,1.0,140,45.99,16.0,19.0,,0,608,608,2025-09-11T14:21:08Z,23062.0,23062.0,1539.90977,2.0529599999999846,2.0139500000000226
19cm-16layers-5-s,1,0,7,10,1,1,120,0,1.0,140,45.99,16.0,19.0,,0,697,697,2025-09-11T14:21:17Z,23071.0,23071.0,1539.90926,2.052449999999908,2.012409999999818
19cm-16layers-5-s,1,0,8,10,1,1,120,0,1.0,140,45.99,16.0,19.0,,0,787,787,2025-09-11T14:21:26Z,23080.0,23080.0,1539.91131,2.054499999999962,2.046709999999848
19cm-16layers-5-s,1,0,9,10,1,1,120,0,1.0,140,45.99,16.0,19.0,,0,876,876,2025-09-11T14:21:35Z,23088.0,23088.9,1539.91082,2.054010000000062,2.0126999999999953
19cm-16layers-5-s,1,1,0,10,1,1,120,0,1.2,163,47.1,16.0,19.0,,0,1192,1192,2025-09-11T14:22:09Z,23122.0,23122.9,1540.08461,2.2278000000001157,2.1995500000000447
19cm-16layers-5-s,1,1,1,10,1,1,120,0,1.2,163,47.1,16.0,19.0,,0,1277,1277,2025-09-11T14:22:18Z,23131.0,23131.875,1540.09465,2.2378400000000056,2.202980000000025
19cm-16layers-5-s,1,1,2,10,1,1,120,0,1.2,163,47.1,16.0,19.0,,0,1354,1354,2025-09-11T14:22:27Z,23141.0,23141.0,1540.1044,2.2475899999999456,2.2094099999999344
19cm-16layers-5-s,1,1,3,10,1,1,120,0,1.2,163,47.1,16.0,19.0,,0,1440,1440,2025-09-11T14:22:36Z,23149.0,23149.88888888889,1540.1052,2.248389999999972,2.2079899999998815
19cm-16layers-5-s,1,1,4,10,1,1,120,0,1.2,163,47.1,16.0,19.0,,0,1530,1530,2025-09-11T14:22:45Z,23159.0,23159.0,1540.1045,2.2476899999999205,2.2055900000000292
19cm-16layers-5-s,1,1,5,10,1,1,120,0,1.2,163,47.1,16.0,19.0,,0,1620,1620,2025-09-11T14:22:54Z,23168.0,23168.0,1540.10575,2.2489399999999478,2.2437199999999393
19cm-16layers-5-s,1,1,6,10,1,1,120,0,1.2,163,47.1,16.0,19.0,,0,1701,1701,2025-09-11T14:23:03Z,23176.0,23176.88888888889,1540.10366,2.246849999999995,2.202629999999999
19cm-16layers-5-s,1,1,7,10,1,1,120,0,1.2,163,47.1,16.0,19.0,,0,1784,1784,2025-09-11T14:23:12Z,23186.0,23186.0,1540.10152,2.244709999999941,2.1994600000000446
19cm-16layers-5-s,1,1,8,10,1,1,120,0,1.2,163,47.1,16.0,19.0,,0,1872,1872,2025-09-11T14:23:21Z,23195.0,23195.0,1540.10279,2.2459799999999177,2.199380000000019
