experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
19cm-16layers-2-s,2,0,0,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,111,111,2025-09-11T08:35:16Z,2310.0,2310.0,1548.15805,5.551045000000158,5.489859999999908
19cm-16layers-2-s,2,0,1,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,210,210,2025-09-11T08:35:27Z,2320.0,2320.1,1548.19107,5.584065000000237,5.50267000000008
19cm-16layers-2-s,2,0,2,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,310,310,2025-09-11T08:35:37Z,2330.0,2330.1,1548.2147,5.607695000000149,5.5142399999999725
19cm-16layers-2-s,2,0,3,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,410,410,2025-09-11T08:35:47Z,2340.0,2340.1,1548.14611,5.539105000000063,5.43805999999995
19cm-16layers-2-s,2,0,4,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,500,500,2025-09-11T08:35:57Z,2350.0,2350.25,1548.21087,5.603865000000269,5.496890000000121
19cm-16layers-2-s,2,0,5,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,591,591,2025-09-11T08:36:07Z,2360.0,2360.2,1548.21836,5.611355000000231,5.501210000000128
19cm-16layers-2-s,2,0,6,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,688,688,2025-09-11T08:36:17Z,2370.0,2370.1,1548.21979,5.612785000000258,5.499459999999999
19cm-16layers-2-s,2,0,7,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,786,786,2025-09-11T08:36:27Z,2380.0,2380.1,1548.22867,5.621665000000121,5.505169999999907
19cm-16layers-2-s,2,0,8,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,885,885,2025-09-11T08:36:37Z,2390.0,2390.0,1548.22611,5.619105000000218,5.499929999999949
19cm-16layers-2-s,2,0,9,10,1,1,120,0,1.0,140,51.54,16.0,19.0,,0,974,974,2025-09-11T08:36:47Z,2400.0,2400.1,1548.23646,5.629455000000235,5.572959999999966
19cm-16layers-2-s,2,1,0,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1197,1197,2025-09-11T08:37:11Z,2424.0,2424.1,1548.87921,6.272205000000213,6.1678300000000945
19cm-16layers-2-s,2,1,1,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1297,1297,2025-09-11T08:37:21Z,2434.0,2434.1,1548.94143,6.334425000000238,6.217640000000074
19cm-16layers-2-s,2,1,2,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1385,1385,2025-09-11T08:37:30Z,2444.0,2444.0,1548.94283,6.3358250000001135,6.213909999999942
19cm-16layers-2-s,2,1,3,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1474,1474,2025-09-11T08:37:41Z,2454.0,2454.1111111111113,1548.94162,6.334615000000213,6.207300000000032
19cm-16layers-2-s,2,1,4,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1572,1572,2025-09-11T08:37:51Z,2464.0,2464.1111111111113,1548.95174,6.344735000000128,6.2133799999999155
19cm-16layers-2-s,2,1,5,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1669,1669,2025-09-11T08:38:01Z,2474.0,2474.1,1548.9651,6.3580950000000485,6.224629999999934
19cm-16layers-2-s,2,1,6,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1767,1767,2025-09-11T08:38:11Z,2484.0,2484.0,1548.95977,6.35276500000009,6.216099999999869
19cm-16layers-2-s,2,1,7,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1853,1853,2025-09-11T08:38:21Z,2494.0,2494.1,1548.97544,6.36843500000009,6.301690000000008
19cm-16layers-2-s,2,1,8,10,1,1,120,0,1.2,163,53.82,16.0,19.0,,0,1942,1942,2025-09-11T08:38:30Z,2504.0,2504.0,1548.96512,6.358115000000225,6.219560000000001
