experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
11cm-16layers-2-s,3,0,0,10,1,0,100,0,1.0,140,38.28,16.0,11.0,,0,89,89,2025-09-11T12:20:03Z,15796.0,15796.857142857143,1530.02236,0.6071449999999459,0.6017799999999625
11cm-16layers-2-s,3,0,1,10,1,0,100,0,1.0,140,38.28,16.0,11.0,,0,167,167,2025-09-11T12:20:13Z,15806.0,15806.0,1530.02891,0.613695000000007,0.6059900000000198
11cm-16layers-2-s,3,0,2,10,1,0,100,0,1.0,140,38.28,16.0,11.0,,0,246,246,2025-09-11T12:20:21Z,15815.0,15815.0,1530.03037,0.6151549999999588,0.6062500000000455
11cm-16layers-2-s,3,0,3,10,1,0,100,0,1.0,140,38.28,16.0,11.0,,0,335,335,2025-09-11T12:20:30Z,15824.0,15824.0,1530.03292,0.6177050000001145,0.6081400000000485
11cm-16layers-2-s,3,0,4,10,1,0,100,0,1.0,140,38.28,16.0,11.0,,0,425,425,2025-09-11T12:20:39Z,15833.0,15833.0,1530.03315,0.6179349999999886,0.6074699999999211
11cm-16layers-2-s,3,0,5,10,1,0,100,0,1.0,140,38.28,16.0,11.0,,0,515,515,2025-09-11T12:20:48Z,15842.0,15842.0,1530.03451,0.6192949999999655,0.6079600000000482
11cm-16layers-2-s,3,0,6,10,1,0,100,0,1.0,140,38.28,16.0,11.0,,0,590,590,2025-09-11T12:20:57Z,15851.0,15851.0,1530.03591,0.6206950000000688,0.6088999999999487
11cm-16layers-2-s,3,0,7,10,1,0,100,0,1.0,140,38.28,16.0,11.0,,0,677,677,2025-09-11T12:21:06Z,15860.0,15860.0,1530.036105,0.6208899999999176,0.6088449999999739
11cm-16layers-2-s,3,0,8,10,1,0,100,0,1.0,140,38.28,16.0,11.0,,0,766,766,2025-09-11T12:21:15Z,15869.0,15869.0,1530.03631,0.6210949999999684,0.608600000000024
11cm-16layers-2-s,3,0,9,10,1,0,100,0,1.0,140,38.28,16.0,11.0,,0,857,857,2025-09-11T12:21:25Z,15878.0,15878.1,1530.0383,0.6230849999999464,0.6184899999998379
11cm-16layers-2-s,3,1,0,10,1,0,100,0,1.2,163,38.9,16.0,11.0,,0,1082,1082,2025-09-11T12:21:49Z,15902.0,15902.5,1530.04997,0.634755000000041,0.6287999999999556
11cm-16layers-2-s,3,1,1,10,1,0,100,0,1.2,163,38.9,16.0,11.0,,0,1168,1168,2025-09-11T12:21:58Z,15911.0,15911.4,1530.04831,0.633094999999912,0.6213999999999942
11cm-16layers-2-s,3,1,2,10,1,0,100,0,1.2,163,38.9,16.0,11.0,,0,1257,1257,2025-09-11T12:22:07Z,15920.0,15920.3,1530.04376,0.628545000000031,0.6157100000000355
11cm-16layers-2-s,3,1,3,10,1,0,100,0,1.2,163,38.9,16.0,11.0,,0,1348,1348,2025-09-11T12:22:16Z,15929.0,15929.4,1530.04802,0.6328049999999621,0.61916999999994
11cm-16layers-2-s,3,1,4,10,1,0,100,0,1.2,163,38.9,16.0,11.0,,0,1427,1427,2025-09-11T12:22:25Z,15938.0,15938.375,1530.04706,0.6318450000001121,0.6180900000001657
11cm-16layers-2-s,3,1,5,10,1,0,100,0,1.2,163,38.9,16.0,11.0,,0,1506,1506,2025-09-11T12:22:34Z,15947.0,15947.333333333334,1530.04735,0.6321350000000621,0.617909999999938
11cm-16layers-2-s,3,1,6,10,1,0,100,0,1.2,163,38.9,16.0,11.0,,0,1589,1589,2025-09-11T12:22:43Z,15956.0,15956.3,1530.04116,0.6259450000000015,0.6113399999999274
11cm-16layers-2-s,3,1,7,10,1,0,100,0,1.2,163,38.9,16.0,11.0,,0,1679,1679,2025-09-11T12:22:52Z,15965.0,15965.3,1530.04593,0.6307150000000092,0.6160899999999856
11cm-16layers-2-s,3,1,8,10,1,0,100,0,1.2,163,38.9,16.0,11.0,,0,1769,1769,2025-09-11T12:23:01Z,15974.0,15974.5,1530.04919,0.633974999999964,0.623779999999897
11cm-16layers-2-s,3,1,9,10,1,0,100,0,1.2,163,38.9,16.0,11.0,,0,1843,1843,2025-09-11T12:23:10Z,15983.0,15983.375,1530.04467,0.6294550000000072,0.6143700000000081
11cm-16layers-2-s,3,2,0,10,1,0,100,0,1.4,182,39.45,16.0,11.0,,0,2093,2093,2025-09-11T12:23:35Z,16008.0,16008.9,1530.03786,0.6226449999999204,0.6109899999999016
11cm-16layers-2-s,3,2,1,10,1,0,100,0,1.4,182,39.45,16.0,11.0,,0,2178,2178,2025-09-11T12:23:44Z,16018.0,16018.0,1530.04857,0.6333549999999377,0.6199299999998402
11cm-16layers-2-s,3,2,2,10,1,0,100,0,1.4,182,39.45,16.0,11.0,,0,2255,2255,2025-09-11T12:23:53Z,16027.0,16027.0,1530.05044,0.6352249999999913,0.625479999999925
11cm-16layers-2-s,3,2,3,10,1,0,100,0,1.4,182,39.45,16.0,11.0,,0,2340,2340,2025-09-11T12:24:02Z,16035.0,16035.8,1530.0347,0.6194849999999406,0.604569999999967
