experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
27cm-12layers-5,18,0,0,10,1,0,12,0,1.0,147,61.34,12.0,27.0,,0,13310,13310,2025-08-27T13:13:38Z,2126.0,2126.5,1531.02221,0.2602950000000419,14.616940000000113
27cm-12layers-5,18,0,1,10,1,0,12,0,1.0,147,61.34,12.0,27.0,,0,13535,13535,2025-08-27T13:14:03Z,2152.0,2152.0,1531.02836,0.26644499999997606,8.802159999999958
27cm-12layers-5,18,0,2,10,1,0,12,0,1.0,147,61.34,12.0,27.0,,0,13660,13660,2025-08-27T13:14:16Z,2164.0,2164.6,1531.0648150000002,0.30290000000013606,14.552935000000161
27cm-12layers-5,18,0,3,10,1,0,12,0,1.0,147,61.34,12.0,27.0,,0,13893,13893,2025-08-27T13:14:41Z,2189.0,2189.5555555555557,1531.12266,0.3607449999999517,7.812840000000051
27cm-12layers-5,18,0,4,10,1,0,12,0,1.0,147,61.34,12.0,27.0,,0,13897,13897,2025-08-27T13:14:42Z,2190.0,2190.0,1530.9676,0.20568499999990308,0.5380049999998846
27cm-12layers-5,18,0,5,10,1,0,12,0,1.0,147,61.34,12.0,27.0,,0,13900,13900,2025-08-27T13:14:42Z,2190.0,2190.3333333333335,1530.9676,0.20568499999990308,0.3119599999999991
27cm-12layers-5,18,0,6,10,1,0,12,0,1.0,147,61.34,12.0,27.0,,0,13912,13912,2025-08-27T13:14:43Z,2191.0,2191.6,1531.05543,0.293514999999843,1.1722999999999502
27cm-12layers-5,18,0,7,10,1,0,12,0,1.0,147,61.34,12.0,27.0,,0,14148,14148,2025-08-27T13:15:07Z,2215.0,2215.5,1529.89129,-0.8706250000000182,4.503310000000056
27cm-12layers-5,18,0,8,10,1,0,12,0,1.0,147,61.34,12.0,27.0,,0,14165,14165,2025-08-27T13:15:09Z,2217.0,2217.2,1528.72209,-2.0398250000000644,0.12572999999997592
27cm-12layers-5,18,0,9,10,1,0,12,0,1.0,147,61.34,12.0,27.0,,0,14168,14168,2025-08-27T13:15:09Z,2217.0,2217.5,1527.58606,-3.175854999999956,0.9814600000001974
27cm-12layers-5,18,1,0,2,0,0,12,0,1.2,166,62.82,12.0,27.0,,0,14270,14270,2025-08-27T13:15:19Z,2227.0,2227.8,1528.70065,-2.0612650000000485,3.1857199999999466
27cm-12layers-5,18,1,1,2,0,0,12,0,1.2,166,62.82,12.0,27.0,,0,14280,14280,2025-08-27T13:15:20Z,2228.0,2228.8,1528.53015,-2.231764999999996,1.7480199999999968
