experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
23cm-16layers-1,1,0,0,10,1,1,120,0,1.0,140,43.09,16.0,23.0,,0,155,155,2025-09-04T11:50:36Z,13521.0,13521.9,1557.07458,2.338154999999915,2.3258299999999963
23cm-16layers-1,1,0,1,10,1,1,120,0,1.0,140,43.09,16.0,23.0,,0,256,256,2025-09-04T11:50:47Z,13532.0,13532.875,1557.10628,2.369854999999916,2.3515800000000127
23cm-16layers-1,1,0,2,10,1,1,120,0,1.0,140,43.09,16.0,23.0,,0,355,355,2025-09-04T11:50:58Z,13543.0,13543.9,1557.12819,2.3917649999998503,2.3710299999997915
23cm-16layers-1,1,0,3,10,1,1,120,0,1.0,140,43.09,16.0,23.0,,0,464,464,2025-09-04T11:51:09Z,13554.0,13554.9,1557.14196,2.4055349999998725,2.3828300000000127
23cm-16layers-1,1,0,4,10,1,1,120,0,1.0,140,43.09,16.0,23.0,,0,574,574,2025-09-04T11:51:20Z,13565.0,13565.9,1557.14943,2.4130049999998846,2.3885599999998703
23cm-16layers-1,1,0,5,10,1,1,120,0,1.0,140,43.09,16.0,23.0,,0,682,682,2025-09-04T11:51:31Z,13576.0,13576.875,1557.15193,2.415504999999939,2.3897799999999734
23cm-16layers-1,1,0,6,10,1,1,120,0,1.0,140,43.09,16.0,23.0,,0,770,770,2025-09-04T11:51:42Z,13587.0,13587.875,1557.15405,2.4176250000000437,2.391230000000178
23cm-16layers-1,1,0,7,10,1,1,120,0,1.0,140,43.09,16.0,23.0,,0,872,872,2025-09-04T11:51:53Z,13598.0,13598.888888888889,1557.15412,2.417694999999867,2.3978799999999865
23cm-16layers-1,1,0,8,10,1,1,120,0,1.0,140,43.09,16.0,23.0,,0,981,981,2025-09-04T11:52:04Z,13609.0,13609.9,1557.15369,2.417265000000043,2.389760000000024
23cm-16layers-1,1,0,9,10,1,1,120,0,1.0,140,43.09,16.0,23.0,,0,1091,1091,2025-09-04T11:52:15Z,13620.0,13620.9,1557.14952,2.4130949999998847,2.3852999999999156
