experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
27cm-12layers-5,9,0,0,10,1,0,87,0,1.0,147,61.34,12.0,27.0,,0,9041,9041,2025-08-27T13:06:08Z,1676.0,1676.4,1534.210595,7.28970500000014,11.475145000000111
27cm-12layers-5,9,0,1,10,1,0,87,0,1.0,147,61.34,12.0,27.0,,0,9130,9130,2025-08-27T13:06:17Z,1685.0,1685.5,1530.42372,3.502830000000131,2.360969999999952
27cm-12layers-5,9,0,2,10,1,0,87,0,1.0,147,61.34,12.0,27.0,,0,9159,9159,2025-08-27T13:06:20Z,1688.0,1688.4,1528.19364,1.2727500000000873,11.587389999999914
27cm-12layers-5,9,0,3,10,1,0,87,0,1.0,147,61.34,12.0,27.0,,0,9229,9229,2025-08-27T13:06:27Z,1695.0,1695.4,1529.5465,2.6256100000000515,13.40301999999997
27cm-12layers-5,9,0,4,10,1,0,87,0,1.0,147,61.34,12.0,27.0,,0,9242,9242,2025-08-27T13:06:28Z,1696.0,1696.7,1521.9068550000002,-5.014034999999694,1.2323350000001483
27cm-12layers-5,9,0,5,10,1,0,87,0,1.0,147,61.34,12.0,27.0,,0,9259,9259,2025-08-27T13:06:30Z,1698.0,1698.4,1528.24345,1.3225600000000668,8.144689999999855
27cm-12layers-5,9,0,6,10,1,0,87,0,1.0,147,61.34,12.0,27.0,,0,9356,9356,2025-08-27T13:06:40Z,1708.0,1708.5555555555557,1527.93285,1.0119600000000446,5.934099999999944
27cm-12layers-5,9,0,7,10,1,0,87,0,1.0,147,61.34,12.0,27.0,,0,10313,10313,2025-08-27T13:08:22Z,1810.0,1810.5,1526.2639450000001,-0.6569449999997232,3.6745950000001812
27cm-12layers-5,9,0,8,10,1,0,87,0,1.0,147,61.34,12.0,27.0,,0,10412,10412,2025-08-27T13:08:32Z,1820.0,1820.6,1527.27223,0.35134000000016385,2.6756800000000567
27cm-12layers-5,9,0,9,10,1,0,87,0,1.0,147,61.34,12.0,27.0,,0,10422,10422,2025-08-27T13:08:33Z,1821.0,1821.6,1536.06924,9.148350000000164,21.52249000000006
27cm-12layers-5,9,1,0,10,1,0,87,0,1.2,166,62.82,12.0,27.0,,0,10531,10531,2025-08-27T13:08:44Z,1832.0,1832.6,1535.69818,8.777290000000221,12.663009999999986
27cm-12layers-5,9,1,1,10,1,0,87,0,1.2,166,62.82,12.0,27.0,,0,10634,10634,2025-08-27T13:08:55Z,1843.0,1843.625,1532.43877,5.517880000000105,16.894919999999956
27cm-12layers-5,9,1,2,10,1,0,87,0,1.2,166,62.82,12.0,27.0,,0,10666,10666,2025-08-27T13:08:59Z,1847.0,1847.5555555555557,1524.87994,-2.040949999999839,2.75965999999994
27cm-12layers-5,9,1,3,10,1,0,87,0,1.2,166,62.82,12.0,27.0,,0,10769,10769,2025-08-27T13:09:10Z,1858.0,1858.4,1526.8418,-0.07908999999995103,1.6580799999999272
27cm-12layers-5,9,1,4,10,1,0,87,0,1.2,166,62.82,12.0,27.0,,0,10831,10831,2025-08-27T13:09:16Z,1864.0,1864.6,1527.07782,0.15693000000010215,4.854119999999966
27cm-12layers-5,9,1,5,10,1,0,87,0,1.2,166,62.82,12.0,27.0,,0,10841,10841,2025-08-27T13:09:17Z,1865.0,1865.6,1528.1677,1.246810000000096,11.128300000000081
27cm-12layers-5,9,1,6,10,1,0,87,0,1.2,166,62.82,12.0,27.0,,0,10938,10938,2025-08-27T13:09:27Z,1875.0,1875.3,1526.82442,-0.09646999999995387,7.764029999999821
27cm-12layers-5,9,1,7,10,1,0,87,0,1.2,166,62.82,12.0,27.0,,0,10948,10948,2025-08-27T13:09:28Z,1876.0,1876.3,1533.21725,6.29636000000005,18.195839999999862
27cm-12layers-5,9,1,8,10,1,0,87,0,1.2,166,62.82,12.0,27.0,,0,11042,11042,2025-08-27T13:09:38Z,1886.0,1886.3333333333333,1527.33312,0.412230000000136,8.900810000000092
27cm-12layers-5,9,1,9,10,1,0,87,0,1.2,166,62.82,12.0,27.0,,0,11149,11149,2025-08-27T13:09:49Z,1897.0,1897.5,1526.83425,-0.08663999999976113,9.087780000000066
27cm-12layers-5,9,2,0,10,1,0,87,0,1.4,188,62.82,12.0,27.0,,0,11193,11193,2025-08-27T13:09:54Z,1902.0,1902.4,1526.67941,-0.24147999999991043,1.0703100000000632
27cm-12layers-5,9,2,1,10,1,0,87,0,1.4,188,62.82,12.0,27.0,,0,11264,11264,2025-08-27T13:10:01Z,1909.0,1909.5,1534.88119,7.9603000000001884,13.570249999999987
27cm-12layers-5,9,2,2,10,1,0,87,0,1.4,188,62.82,12.0,27.0,,0,11605,11605,2025-08-27T13:10:37Z,1945.0,1945.75,1535.55189,8.631000000000085,18.995779999999968
27cm-12layers-5,9,2,3,10,1,0,87,0,1.4,188,62.82,12.0,27.0,,0,11648,11648,2025-08-27T13:10:42Z,1950.0,1950.7,1525.45419,-1.4666999999999462,1.3150899999998273
27cm-12layers-5,9,2,4,10,1,0,87,0,1.4,188,62.82,12.0,27.0,,0,11719,11719,2025-08-27T13:10:50Z,1958.0,1958.7777777777778,1534.60101,7.680120000000215,10.779160000000047
27cm-12layers-5,9,2,5,10,1,0,87,0,1.4,188,62.82,12.0,27.0,,0,11818,11818,2025-08-27T13:11:01Z,1969.0,1969.5555555555557,1527.08274,0.1618500000001859,1.6725400000000263
27cm-12layers-5,9,2,6,10,1,0,87,0,1.4,188,62.82,12.0,27.0,,0,11877,11877,2025-08-27T13:11:07Z,1975.0,1975.5,1526.53663,-0.38425999999981286,8.053139999999985
27cm-12layers-5,9,2,7,10,1,0,87,0,1.4,188,62.82,12.0,27.0,,0,11959,11959,2025-08-27T13:11:15Z,1983.0,1983.7,1526.25243,-0.6684599999998682,0.43299000000001797
27cm-12layers-5,9,2,8,10,1,0,87,0,1.4,188,62.82,12.0,27.0,,0,12060,12060,2025-08-27T13:11:27Z,1995.0,1995.111111111111,1524.37021,-2.5506799999998293,0.22599000000013802
27cm-12layers-5,9,2,9,10,1,0,87,0,1.4,188,62.82,12.0,27.0,,0,12177,12177,2025-08-27T13:11:39Z,2007.0,2007.3,1524.24665,-2.674239999999827,6.400520000000142
27cm-12layers-5,9,3,0,10,1,0,87,0,1.6,205,62.82,12.0,27.0,,0,12190,12190,2025-08-27T13:11:40Z,2008.0,2008.6,1531.05055,4.129660000000058,13.476969999999937
27cm-12layers-5,9,3,1,10,1,0,87,0,1.6,205,62.82,12.0,27.0,,0,12235,12235,2025-08-27T13:11:45Z,2013.0,2013.3,1524.35842,-2.5624699999998484,4.85014000000001
27cm-12layers-5,9,3,2,10,1,0,87,0,1.6,205,62.82,12.0,27.0,,0,12317,12317,2025-08-27T13:11:53Z,2021.0,2021.6,1533.09203,6.17114000000015,12.424150000000054
27cm-12layers-5,9,3,3,10,1,0,87,0,1.6,205,62.82,12.0,27.0,,0,12367,12367,2025-08-27T13:11:58Z,2026.0,2026.7,1525.25563,-1.665259999999762,1.5999000000001615
27cm-12layers-5,9,3,4,10,1,0,87,0,1.6,205,62.82,12.0,27.0,,0,12435,12435,2025-08-27T13:12:06Z,2034.0,2034.7142857142858,1528.97239,2.0515000000000327,5.73165999999992
27cm-12layers-5,9,3,5,10,1,0,87,0,1.6,205,62.82,12.0,27.0,,0,12475,12475,2025-08-27T13:12:11Z,2039.0,2039.625,1526.61142,-0.3094699999999193,4.007029999999986
27cm-12layers-5,9,3,6,10,1,0,87,0,1.6,205,62.82,12.0,27.0,,0,12666,12666,2025-08-27T13:12:31Z,2059.0,2059.6,1536.97313,10.05224000000021,23.324910000000045
27cm-12layers-5,9,3,7,10,1,0,87,0,1.6,205,62.82,12.0,27.0,,0,13131,13131,2025-08-27T13:13:20Z,2108.0,2108.4,1524.56125,-2.3596399999998994,6.563310000000001
27cm-12layers-5,9,3,8,10,1,0,87,0,1.6,205,62.82,12.0,27.0,,0,13148,13148,2025-08-27T13:13:22Z,2110.0,2110.1,1537.36769,10.446800000000167,23.66531000000009
27cm-12layers-5,9,3,9,10,1,0,87,0,1.6,205,62.82,12.0,27.0,,0,13159,13159,2025-08-27T13:13:23Z,2111.0,2111.2,1531.406465,4.4855750000001535,0.4467549999999392
27cm-12layers-5,9,4,0,10,1,0,87,0,1.8,226,62.82,12.0,27.0,,0,13179,13179,2025-08-27T13:13:25Z,2113.0,2113.2,1532.53148,5.610590000000229,2.1526900000001206
27cm-12layers-5,9,4,1,10,1,0,87,0,1.8,226,62.82,12.0,27.0,,0,13193,13193,2025-08-27T13:13:26Z,2114.0,2114.6,1524.18868,-2.7322099999998954,0.11710500000003776
27cm-12layers-5,9,4,2,10,1,0,87,0,1.8,226,62.82,12.0,27.0,,0,13197,13197,2025-08-27T13:13:26Z,2115.0,2115.0,1525.62123,-1.2996599999999034,2.2659300000000258
27cm-12layers-5,9,4,3,10,1,0,87,0,1.8,226,62.82,12.0,27.0,,0,13278,13278,2025-08-27T13:13:35Z,2123.0,2123.1,1536.88357,9.962680000000091,16.915029999999888
