experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
15cm-12layers-3,1,0,0,10,1,1,120,0,1.0,144,38.9,12.0,15.0,,0,147,147,2025-08-11T13:09:42Z,3470.0,3470.0,1556.99951,1.962315000000217,1.9563300000002073
15cm-12layers-3,1,0,1,10,1,1,120,0,1.0,144,38.9,12.0,15.0,,0,252,252,2025-08-11T13:09:53Z,3481.0,3481.1,1557.01267,1.9754750000001877,1.9668699999999717
15cm-12layers-3,1,0,2,10,1,1,120,0,1.0,144,38.9,12.0,15.0,,0,352,352,2025-08-11T13:10:03Z,3491.0,3491.1,1557.01687,1.979675000000043,1.9696999999998752
15cm-12layers-3,1,0,3,10,1,1,120,0,1.0,144,38.9,12.0,15.0,,0,451,451,2025-08-11T13:10:13Z,3501.0,3501.0,1557.01917,1.9819750000001477,1.9714300000000549
15cm-12layers-3,1,0,4,10,1,1,120,0,1.0,144,38.9,12.0,15.0,,0,551,551,2025-08-11T13:10:23Z,3511.0,3511.0,1557.01692,1.979725000000144,1.9689100000000508
15cm-12layers-3,1,0,5,10,1,1,120,0,1.0,144,38.9,12.0,15.0,,0,647,647,2025-08-11T13:10:34Z,3522.0,3522.0,1557.01898,1.9817850000001727,1.9701500000001033
15cm-12layers-3,1,0,6,10,1,1,120,0,1.0,144,38.9,12.0,15.0,,0,736,736,2025-08-11T13:10:44Z,3532.0,3532.0,1557.02165,1.9844550000000254,1.9722499999998035
15cm-12layers-3,1,0,7,10,1,1,120,0,1.0,144,38.9,12.0,15.0,,0,833,833,2025-08-11T13:10:54Z,3542.0,3542.0,1557.02305,1.9858550000001287,1.9824399999999969
15cm-12layers-3,1,0,8,10,1,1,120,0,1.0,144,38.9,12.0,15.0,,0,934,934,2025-08-11T13:11:04Z,3552.0,3552.1,1557.02183,1.9846350000000257,1.9720099999999547
15cm-12layers-3,1,0,9,10,1,1,120,0,1.0,144,38.9,12.0,15.0,,0,1024,1024,2025-08-11T13:11:14Z,3562.0,3562.0,1557.02037,1.9831750000000739,1.9702099999999518
15cm-12layers-3,1,1,0,10,1,1,120,0,1.2,166,39.45,12.0,15.0,,0,1395,1395,2025-08-11T13:11:53Z,3601.0,3601.1,1557.26255,2.225355000000036,2.215579999999818
15cm-12layers-3,1,1,1,10,1,1,120,0,1.2,166,39.45,12.0,15.0,,0,1504,1504,2025-08-11T13:12:04Z,3612.0,3612.0,1557.26275,2.225555000000213,2.2149100000001454
15cm-12layers-3,1,1,2,10,1,1,120,0,1.2,166,39.45,12.0,15.0,,0,1611,1611,2025-08-11T13:12:16Z,3624.0,3624.1,1557.26809,2.230895000000146,2.2163600000001225
15cm-12layers-3,1,1,3,10,1,1,120,0,1.2,166,39.45,12.0,15.0,,0,1693,1693,2025-08-11T13:12:25Z,3633.0,3633.0,1557.26847,2.231275000000096,2.2167199999998957
15cm-12layers-3,1,1,4,10,1,1,120,0,1.2,166,39.45,12.0,15.0,,0,1790,1790,2025-08-11T13:12:35Z,3643.0,3643.0,1557.27065,2.233455000000049,2.218099999999822
15cm-12layers-3,1,1,5,10,1,1,120,0,1.2,166,39.45,12.0,15.0,,0,1889,1889,2025-08-11T13:12:45Z,3653.0,3653.0,1557.27357,2.23637500000018,2.221610000000055
15cm-12layers-3,1,1,6,10,1,1,120,0,1.2,166,39.45,12.0,15.0,,0,1996,1996,2025-08-11T13:12:56Z,3664.0,3664.0,1557.27233,2.2351350000001275,2.217399999999998
15cm-12layers-3,1,1,7,10,1,1,120,0,1.2,166,39.45,12.0,15.0,,0,2072,2072,2025-08-11T13:13:05Z,3673.0,3673.1111111111113,1557.27928,2.2420850000000883,2.2339600000000246
15cm-12layers-3,1,1,8,10,1,1,120,0,1.2,166,39.45,12.0,15.0,,0,2178,2178,2025-08-11T13:13:16Z,3684.0,3684.1,1557.27757,2.2403750000000855,2.22449000000006
15cm-12layers-3,1,1,9,10,1,1,120,0,1.2,166,39.45,12.0,15.0,,0,2276,2276,2025-08-11T13:13:26Z,3694.0,3694.0,1557.27706,2.239865000000009,2.222569999999905
15cm-12layers-3,1,2,0,10,1,1,120,0,1.4,185,40.19,12.0,15.0,,0,2603,2603,2025-08-11T13:14:01Z,3729.0,3729.0,1557.58534,2.548145000000204,2.533239999999978
15cm-12layers-3,1,2,1,10,1,1,120,0,1.4,185,40.19,12.0,15.0,,0,2691,2691,2025-08-11T13:14:10Z,3738.0,3738.0,1557.59204,2.554845000000114,2.536049999999932
15cm-12layers-3,1,2,2,10,1,1,120,0,1.4,185,40.19,12.0,15.0,,0,2780,2780,2025-08-11T13:14:19Z,3747.0,3747.0,1557.59926,2.562065000000075,2.542850000000044
15cm-12layers-3,1,2,3,10,1,1,120,0,1.4,185,40.19,12.0,15.0,,0,2878,2878,2025-08-11T13:14:29Z,3756.0,3756.8888888888887,1557.60092,2.563725000000204,2.541930000000093
15cm-12layers-3,1,2,4,10,1,1,120,0,1.4,185,40.19,12.0,15.0,,0,2960,2960,2025-08-11T13:14:38Z,3766.0,3766.0,1557.60334,2.566145000000006,2.542989999999918
15cm-12layers-3,1,2,5,10,1,1,120,0,1.4,185,40.19,12.0,15.0,,0,3037,3037,2025-08-11T13:14:47Z,3775.0,3775.0,1557.6063,2.569105000000036,2.545269999999846
15cm-12layers-3,1,2,6,10,1,1,120,0,1.4,185,40.19,12.0,15.0,,0,3121,3121,2025-08-11T13:14:56Z,3784.0,3784.0,1557.61313,2.5759350000000723,2.5525800000000345
15cm-12layers-3,1,2,7,10,1,1,120,0,1.4,185,40.19,12.0,15.0,,0,3222,3222,2025-08-11T13:15:06Z,3794.0,3794.1,1557.6166,2.579405000000179,2.5587000000000444
15cm-12layers-3,1,2,8,10,1,1,120,0,1.4,185,40.19,12.0,15.0,,0,3348,3348,2025-08-11T13:15:19Z,3806.0,3806.8888888888887,1557.60594,2.5687450000000354,2.5441299999999956
