experiment_id,channel,group_index,peak_in_group,group_peak_count,is_complete_group,is_complete_channel,channel_peak_count,extra_peaks_ignored,pressure_bar,force_n,displacement_mm,layers,span_cm,crack_marker,crack_label,row_index,sample_index,timestamp,time_s,effective_time_s,wavelength_nm,delta_nm,prominence
15cm-12layers-7,1,0,0,10,1,1,120,0,3.0,358,45.0,12.0,15.0,1,1,350,350,2025-08-12T14:40:12Z,27374.0,27374.444444444445,1559.91292,4.828829999999925,4.808860000000095
15cm-12layers-7,1,0,1,10,1,1,120,0,3.0,358,45.0,12.0,15.0,1,1,427,427,2025-08-12T14:40:21Z,27383.0,27383.5,1559.95145,4.867359999999962,4.839709999999968
15cm-12layers-7,1,0,2,10,1,1,120,0,3.0,358,45.0,12.0,15.0,1,1,504,504,2025-08-12T14:40:30Z,27392.0,27392.5,1559.95997,4.875880000000052,4.8464600000002065
15cm-12layers-7,1,0,3,10,1,1,120,0,3.0,358,45.0,12.0,15.0,1,1,587,587,2025-08-12T14:40:39Z,27401.0,27401.375,1559.95745,4.873360000000048,4.8404800000000705
15cm-12layers-7,1,0,4,10,1,1,120,0,3.0,358,45.0,12.0,15.0,1,1,676,676,2025-08-12T14:40:49Z,27410.0,27410.6,1559.91663,4.832539999999881,4.794300000000021
15cm-12layers-7,1,0,5,10,1,1,120,0,3.0,358,45.0,12.0,15.0,1,1,765,765,2025-08-12T14:40:58Z,27419.0,27419.5,1559.92149,4.837399999999889,4.801369999999906
15cm-12layers-7,1,0,6,10,1,1,120,0,3.0,358,45.0,12.0,15.0,1,1,848,848,2025-08-12T14:41:06Z,27428.0,27428.333333333332,1559.91474,4.830649999999878,4.789769999999862
15cm-12layers-7,1,0,7,10,1,1,120,0,3.0,358,45.0,12.0,15.0,1,1,926,926,2025-08-12T14:41:15Z,27437.0,27437.5,1559.91315,4.829060000000027,4.78719000000001
15cm-12layers-7,1,0,8,10,1,1,120,0,3.0,358,45.0,12.0,15.0,1,1,1011,1011,2025-08-12T14:41:24Z,27446.0,27446.454545454544,1559.91386,4.829770000000053,4.786440000000084
15cm-12layers-7,1,0,9,10,1,1,120,0,3.0,358,45.0,12.0,15.0,1,1,1097,1097,2025-08-12T14:41:33Z,27455.0,27455.363636363636,1559.91999,4.835900000000038,4.796199999999999
15cm-12layers-7,1,1,0,10,1,1,120,0,3.2,373,45.37,12.0,15.0,1,1,1286,1286,2025-08-12T14:41:52Z,27474.0,27474.444444444445,1560.15475,5.070659999999862,5.030439999999999
15cm-12layers-7,1,1,1,10,1,1,120,0,3.2,373,45.37,12.0,15.0,1,1,1366,1366,2025-08-12T14:42:01Z,27483.0,27483.4,1560.16459,5.080500000000029,5.037010000000009
15cm-12layers-7,1,1,2,10,1,1,120,0,3.2,373,45.37,12.0,15.0,1,1,1445,1445,2025-08-12T14:42:10Z,27492.0,27492.375,1560.1704,5.086309999999912,5.040739999999914
